context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,RB1,303,0.06681315822201216,1.8081603050231934,0.46534653465346537,0,0.20832106471061707,0.13369455933570862,0.07999485731124878,0.045582421123981476,0.9704327583312988,0.941419243812561
Co-culture,RBP7,240,0.07829314234016739,1.8720253109931946,0.4708333333333333,0,0.19096902012825012,0.3406161069869995,0.27881452441215515,-0.12299618870019913,1.073262333869934,1.0108320713043213
Co-culture,RNASEH2A,60,0.0678347394888931,1.4853160679340363,0.2833333333333333,0,0.29012173414230347,0.4713391065597534,0.43023115396499634,-0.237087681889534,0.6794787645339966,0.8269750475883484
Co-culture,RNF213,205,0.07704084567473832,1.874819040298462,0.4634146341463415,0,0.2251933217048645,0.2377515435218811,0.1814786195755005,-0.08612562716007233,0.9969365000724792,1.0111349821090698
Co-culture,ROMO1,45,0.11608355864615215,1.559147834777832,0.4222222222222222,0,-0.3400799632072449,-0.5365171432495117,-0.59321129322052,-0.0804823637008667,1.2746198177337646,1.2044878005981445
Co-culture,RPSA,120,0.06301174966039538,1.4549054503440857,0.14166666666666666,0,0.3322599232196808,0.44881993532180786,0.4628545045852661,0.46425431966781616,-0.6700823307037354,-0.6686323285102844
Co-culture,RRS1,66,0.08096021566836359,1.5691400170326233,0.45454545454545453,0,0.19184598326683044,0.2555236518383026,0.1974916309118271,-0.018054373562335968,0.9908487796783447,1.0508501529693604
Co-culture,RTP4,281,0.06466947288751042,1.898193359375,0.498220640569395,0,-0.14926713705062866,-0.04579190909862518,0.013009351678192616,0.07047721743583679,-0.9352234601974487,-0.8797962665557861
Co-culture,S100A6,240,0.06386587557310848,1.8545518517494202,0.3541666666666667,0,0.05838218331336975,0.12530417740345,0.06794320791959763,-0.09392839670181274,1.058159589767456,1.0024263858795166
Co-culture,S100B,216,0.07331881403236654,1.860167145729065,0.4675925925925926,0,0.33123302459716797,0.1723448634147644,0.13260135054588318,-0.16128820180892944,0.8838083744049072,0.9549133777618408
Co-culture,SAT1,212,0.06655727656978067,1.7680600881576538,0.36792452830188677,0,-0.4413730800151825,-0.48478439450263977,-0.5083491206169128,0.22221161425113678,0.30963096022605896,0.18645989894866943
Co-culture,SCARB2,213,0.07163501024524827,1.864851474761963,0.4835680751173709,0,0.12170322984457016,0.1083083301782608,0.05964764952659607,-0.12122216075658798,0.9886345267295837,0.9455013871192932
Co-culture,SDC3,270,0.06608851841897731,1.8616101741790771,0.4666666666666667,0,0.13032227754592896,-0.0569002628326416,-0.11436021327972412,-0.02116534672677517,0.951030433177948,0.9397177696228027
Co-culture,SDCBP,243,0.059506368162928515,1.8153316378593445,0.40329218106995884,0,0.13089019060134888,0.06419649720191956,0.029125390574336052,-0.09516008198261261,0.8992195129394531,0.8658202886581421
Co-culture,SEC11C,220,0.06894966269503713,1.7989920377731323,0.3409090909090909,0,0.2236829698085785,0.3238099217414856,0.27284330129623413,-0.1520988643169403,0.9556708335876465,0.995098888874054
Co-culture,SERPINA3,182,0.07980555212799757,1.8813123106956482,0.46153846153846156,0,-0.15021909773349762,-0.06372295320034027,-0.038942523300647736,0.28793883323669434,-0.9215428829193115,-0.9604468941688538
Co-culture,SERPINE2,189,0.06454298184855663,1.7059411406517029,0.4603174603174603,0,0.04195544496178627,-0.01036163792014122,-0.06181648373603821,-0.11627475172281265,0.7678064703941345,0.7899736166000366
Co-culture,SERPINF1,237,0.0715486525308344,1.8870245814323425,0.379746835443038,0,0.16400425136089325,0.03229780122637749,0.014241453260183334,-0.02450944483280182,0.9487549066543579,0.9764582514762878
Co-culture,SET,166,0.07648113704977279,1.7461410164833069,0.43373493975903615,0,0.12256954610347748,0.18185749650001526,0.14298292994499207,-0.10570815205574036,0.9843641519546509,0.9796720147132874
Co-culture,SGK1,210,0.06988819922529825,1.8438562154769897,0.42857142857142855,0,0.1280803233385086,0.014030694961547852,-0.07727785408496857,-0.14831486344337463,0.9384673833847046,0.8994014263153076
Co-culture,SHMT2,156,0.07605916710602521,1.7530394792556763,0.46153846153846156,0,0.18090040981769562,0.2140876054763794,0.2888863682746887,-0.053354233503341675,-0.904167890548706,-0.9488175511360168
Co-culture,SINHCAF,126,0.08090607429759443,1.6282211542129517,0.49206349206349204,0,-0.234580397605896,-0.2168045938014984,-0.15390855073928833,0.04096788913011551,-0.9405288696289062,-0.9374356865882874
Co-culture,SLC19A1,193,0.0705418449913034,1.8358964323997498,0.49222797927461137,0,-0.16112513840198517,-0.16415740549564362,-0.1191713735461235,0.06689289212226868,-1.0117464065551758,-0.9793344736099243
Co-culture,SLC22A18,294,0.0642314841949529,1.86348557472229,0.46598639455782315,0,0.19426585733890533,0.21678927540779114,0.18580102920532227,-0.09597110748291016,0.9149104952812195,0.9120277166366577
Co-culture,SLC25A13,257,0.07049497703713248,1.8843794465065002,0.49416342412451364,0,0.1825089454650879,0.17923079431056976,0.147190660238266,-0.05731790140271187,1.0027453899383545,0.9595546722412109
Co-culture,SLC26A2,247,0.06269852209264351,1.8433082103729248,0.46153846153846156,0,-0.06052430719137192,0.06425787508487701,0.13540028035640717,0.08310488611459732,-0.9098970293998718,-0.8976956009864807
Co-culture,SLC5A3,260,0.06756239668462057,1.8723336458206177,0.3923076923076923,0,0.23846623301506042,0.19046248495578766,0.16368108987808228,-0.17955437302589417,1.009765625,0.9396256804466248
