dataset,task_id,information_condition_mode,structure_reliability_score,preference_conflict,mean_vs_DART_disagreement,subpop_variance_ratio,response_diversity,bootstrap_rank_stability,observed_best_method,observed_dart_minority_cov,observed_mean_minority_cov,seed,HIR_predicted_regime,prediction_correct
sciplex3_within_line,MCF7:Lapatinib (GW-572016) Ditosylate:s1,observed,0.4078632200622027,0.6084745762711864,0.3876717842562245,0.04350042220115335,0.6167682896906407,0.2,mean_sufficient,0.986524359693095,0.9859197307950021,1,DART_recommended,False
sciplex3_within_line,MCF7:BMS-536924:s1,observed,0.35739868474416053,0.6231638418079096,0.2578345121039618,0.04306602911031744,0.579585181768216,0.2,mean_sufficient,0.9878331861377455,0.9879269696618382,1,mean_sufficient,True
sciplex3_within_line,MCF7:Resveratrol:s1,observed,0.4038824596294235,0.656497175141243,0.3864067621183371,0.042488483381010224,0.6117464274497487,0.2,mean_sufficient,0.9930283823884456,0.9929095121112443,1,DART_recommended,False
sciplex3_within_line,MCF7:Triamcinolone Acetonide:s1,observed,0.6203799862788224,0.572316384180791,0.3586337760910816,0.03723727255924091,0.631463469692211,0.8,mean_sufficient,0.9585567602697296,0.9580879287490349,1,DART_recommended,False
sciplex3_within_line,MCF7:Clevudine:s1,observed,0.4193537354372126,0.6395480225988701,0.4395376919096084,0.042237733827263126,0.588023417870603,0.2,mean_sufficient,0.9907165159609799,0.9926392396559096,1,DART_recommended,False
sciplex3_within_line,MCF7:Nintedanib (BIBF 1120):s2,observed,0.565589329886395,0.6457627118644067,0.33028578000115,0.05052907332485698,0.5998930688599247,0.6,mean_sufficient,0.9846712478664406,0.9837028621916926,2,DART_recommended,False
sciplex3_within_line,MCF7:Dasatinib:s2,observed,0.4396212592287738,0.5440677966101695,0.20263354608705653,0.05171740381574025,0.5869951809830403,0.4,mean_sufficient,0.9868252666144077,0.9825289746513448,2,DART_recommended,False
sciplex3_within_line,MCF7:GSK J1:s2,observed,0.5137841887680387,0.7389830508474576,0.46187573673706733,0.04414883876598067,0.5968116461212312,0.4,mean_sufficient,0.9815737041099122,0.9866455199273916,2,DART_recommended,False
sciplex3_within_line,MCF7:Amisulpride:s2,observed,0.5025737676930873,0.5677966101694916,0.2588695302167788,0.03853192230540322,0.5637366520100502,0.6,mean_sufficient,0.9863750846073329,0.9877597546750458,2,DART_recommended,False
sciplex3_within_line,MCF7:SRT2104 (GSK2245840):s2,observed,0.4970786323597485,0.6389830508474577,0.4080846414812259,0.04429436868894063,0.6136590177449749,0.4,mean_sufficient,0.9841962666472337,0.9841962666472337,2,DART_recommended,False
