split_type,cell_line,heldout_drug,heldout_MoA,observed_library_fraction,information_condition_mode,subpopulation_variance_ratio,isotropy_index,response_diversity,mean_energy_disagreement,bootstrap_rank_stability,preference_conflict_topk,structure_reliability_score,recommendation_mode,seed
leave_drug_out,A549,Thiotepa,Others,1.0,observed,0.030121719658580882,1.1517272078285672e-41,0.5960342238536432,0.4001495026162958,0.4,0.6271186440677966,0.45002090727681054,DART_recommended,2
leave_drug_out,A549,S3I-201,JAK/STAT,1.0,observed,0.02904993276417483,1.3592595103950726e-43,0.596879563834799,0.24949686619515843,0.4,0.5954802259887005,0.3941616578443099,mean_or_no_call,2
leave_drug_out,A549,TMP195,Epigenetics,1.0,observed,0.025914018836377926,1.0944141006376821e-42,0.6046560193545854,0.45963313301571834,0.2,0.5497175141242938,0.37907925500009376,mean_or_no_call,2
leave_drug_out,A549,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,observed,0.0317445583779281,6.964453367694341e-43,0.6014672483511306,0.42953251681904436,0.8,0.6039548022598871,0.6257167808555629,DART_recommended,2
leave_drug_out,A549,PF-3845,Metabolism,1.0,observed,0.02953294925460963,2.2350710505980832e-42,0.5921783232569096,0.4114772008510149,0.6,0.53954802259887,0.5318337003873751,DART_recommended,2
leave_drug_out,A549,PD98059,MAPK,1.0,observed,0.02755285016933215,2.1019476964872256e-44,0.5946967748900753,0.2893102555122393,0.4,0.5288135593220339,0.4033868174262878,DART_recommended,2
leave_drug_out,A549,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,observed,0.0324285669110008,5.2899017028261844e-42,0.6145778452810929,0.4090621585877753,0.4,0.6,0.4619152407668331,DART_recommended,2
leave_drug_out,A549,TGX-221,PI3K/Akt/mTOR,1.0,observed,0.028394560642649627,6.5300508437536476e-43,0.6144054255653266,0.43683514461503076,0.2,0.6005649717514124,0.3795165250997423,mean_or_no_call,2
leave_drug_out,A549,GSK J1,Epigenetics,1.0,observed,0.03063734232742415,5.885453550164232e-44,0.6070802008087312,0.34949111609453165,0.4,0.6259887005649718,0.4349419376962317,DART_recommended,2
leave_drug_out,A549,UNC0631,Epigenetics,1.0,observed,0.03214091998797681,3.6433760072445244e-44,0.6091478142666458,0.35650623885918004,0.6,0.6480225988700565,0.522114724991308,DART_recommended,2
leave_drug_out,A549,Obatoclax Mesylate (GX15-070),Apoptosis,1.0,observed,0.036164797023316694,5.605193857299268e-45,0.593309491794912,0.463945832479851,0.6,0.6146892655367232,0.5702063816173891,DART_recommended,2
leave_drug_out,A549,Triamcinolone Acetonide,Metabolism,1.0,observed,0.026784317082788535,7.524972753424268e-43,0.585399752669598,0.288597550457133,0.4,0.4124293785310734,0.39990206917532195,mean_or_no_call,2
leave_drug_out,A549,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,1.0,observed,0.03860267237228879,4.932570594423356e-43,0.6237948040986181,0.39457190500833766,0.8,0.6293785310734463,0.6362876642796464,DART_recommended,2
leave_drug_out,A549,"Cerdulatinib (PRT062070, PRT2070)",JAK/STAT,1.0,observed,0.030813729850973803,1.3074114672150543e-41,0.5715243208228643,0.27186475763325857,0.8,0.572316384180791,0.5647462868068484,DART_recommended,2
leave_drug_out,A549,Busulfan,DNA Damage,1.0,observed,0.03374965120173547,4.173066826759305e-42,0.5876597832914573,0.3555862227588983,0.6,0.6033898305084746,0.5244701098999665,DART_recommended,2
leave_drug_out,A549,Barasertib (AZD1152-HQPA),Cell Cycle,1.0,observed,0.029664238715796667,9.824503533381292e-42,0.5145236926821608,0.124777183600713,0.6,0.5166713767604916,0.4241170996758556,DART_recommended,2
leave_MoA_out,A549,MK-0752,Proteases,0.9893617021276596,observed,0.02794605320600424,2.634441112930656e-43,0.6020443526224875,0.386341179889567,0.4,0.6082226660892927,0.43926200784160996,DART_recommended,2
leave_MoA_out,A549,JNJ-26854165 (Serdemetan),Apoptosis,0.9680851063829787,observed,0.027201157080699177,1.6142958309021893e-42,0.5936581098853644,0.37071216076740937,0.4,0.6305084745762712,0.43071853849922725,DART_recommended,2
leave_MoA_out,A549,Valproic acid sodium salt (Sodium valproate),Neuronal Signaling,0.9787234042553191,observed,0.03215288104101578,1.2471556332490872e-42,0.6106472057553392,0.3279876455215015,0.8,0.6175141242937853,0.5923190396311068,DART_recommended,2
leave_MoA_out,A549,Prednisone,Endocrinology & Hormones,0.973404255319149,observed,0.03025600666022668,1.1211789013062861e-41,0.5953661373272613,0.2546087791989431,0.4,0.6062146892655367,0.3994177064330363,mean_or_no_call,2
leave_MoA_out,A549,Ki16425,GPCR & G Protein,0.9893617021276596,observed,0.027800145179293898,9.668959403841238e-43,0.5988839951711684,0.42580645161290326,0.4,0.5949152542372882,0.4523210931195147,DART_recommended,2
leave_MoA_out,A549,PD98059,MAPK,0.9787234042553191,observed,0.026182584001131756,2.2182554690261854e-42,0.5927934104114322,0.30702066999287236,0.6,0.4824858757062147,0.48528432754204376,DART_recommended,2
leave_MoA_out,A549,Clevudine,DNA Damage,0.8723404255319149,observed,0.03156460129878965,2.291122989171076e-42,0.6036231450219849,0.3518629358072722,0.4,0.5994350282485876,0.4382081459311127,DART_recommended,2
leave_MoA_out,A549,ITSA-1 (ITSA1),Epigenetics,0.7978723404255319,observed,0.02820143037315776,3.5733110840282835e-43,0.5967431395257538,0.39221476510067116,0.4,0.580225988700565,0.4415537728572836,DART_recommended,2
partial_library,A549,batch,batch,0.2,observed,0.039646475259330446,5.215632884216969e-42,0.6017951083542714,0.48348348348348347,0.4,0.7642642642642643,0.5083381558326378,DART_recommended,2
partial_library,A549,batch,batch,0.4,observed,0.03183166476144081,7.663701301392425e-42,0.6119892921639447,0.5783783783783784,0.4,0.6870056497175141,0.5191263559331494,DART_recommended,2
partial_library,A549,batch,batch,0.6,observed,0.03352425370133662,3.039416369120528e-42,0.5866157447393217,0.5316924066924067,0.4,0.7463276836158192,0.5053266779202843,DART_recommended,2
leave_drug_out,A549,Selisistat (EX 527),Epigenetics,1.0,observed,0.028838784389781182,9.80908925027372e-45,0.6198288316582914,0.4813116356554252,0.4,0.6293785310734463,0.4769583088145716,DART_recommended,3
leave_drug_out,A549,PHA-680632,Cell Cycle,1.0,observed,0.03480482589943245,5.002635517639597e-43,0.5734921678706031,0.29107009372664017,0.4,0.6282485875706214,0.42363822728968176,DART_recommended,3
leave_drug_out,A549,AG-490 (Tyrphostin B42),Protein Tyrosine Kinase,1.0,observed,0.03456574207727389,1.3872854796815689e-42,0.6055736200533919,0.3890518084066471,0.4,0.6231638418079096,0.46042272117948735,DART_recommended,3
leave_drug_out,A549,GSK1070916,Cell Cycle,1.0,observed,0.03233434632119508,2.649855396038229e-42,0.5176638073178392,0.11620953366683917,0.6,0.48926553672316386,0.42944275647876284,DART_recommended,3
leave_drug_out,A549,Busulfan,DNA Damage,1.0,observed,0.031383115668690495,2.5924021590009116e-43,0.5985488722911432,0.39284687482030933,0.6,0.5847457627118644,0.5315006404222941,DART_recommended,3
leave_drug_out,A549,GSK-LSD1 2HCl,Epigenetics,1.0,observed,0.031233912518413776,1.647926994045985e-42,0.6030598058652639,0.4280066702787455,0.4,0.5514124293785311,0.4638100527393287,DART_recommended,3
leave_drug_out,A549,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,observed,0.03198980530734102,4.028733084933849e-42,0.5998501295540202,0.3867517681559427,0.6,0.6548022598870057,0.531317547732005,DART_recommended,3
leave_drug_out,A549,Barasertib (AZD1152-HQPA),Cell Cycle,1.0,observed,0.03759499927664308,1.7067815295476272e-42,0.5207575965766331,0.11316198033465585,0.6,0.6180790960451977,0.4444674506047221,DART_recommended,3
leave_drug_out,A549,Epothilone A,Cytoskeletal Signaling,1.0,observed,0.10433432945954099,7.006492321624085e-44,0.6400555511934674,0.19107584382726694,1.0,0.7011299435028249,0.6808821004588902,DART_recommended,3
leave_drug_out,A549,Resminostat,Epigenetics,1.0,observed,0.057458091429526535,1.5358231168999995e-42,0.6381252453674623,0.30487033523086654,0.8,0.6141242937853107,0.6405171418675495,DART_recommended,3
leave_drug_out,A549,Decitabine,Epigenetics,1.0,observed,0.033861896974934254,2.6624670822171524e-44,0.6288147279365578,0.3451785406244609,0.4,0.5977401129943503,0.4452796529370199,DART_recommended,3
leave_drug_out,A549,JNJ-7706621,Cell Cycle,1.0,observed,0.0316423434923505,9.136465987397807e-43,0.5507696686557789,0.23983669714219996,0.4,0.5525423728813559,0.3939468413423994,mean_or_no_call,3
leave_drug_out,A549,PD173074,Angiogenesis,1.0,observed,0.024431001248819213,1.2919971841074813e-42,0.5983181532663316,0.4221723880167903,0.4,0.4937853107344633,0.44088515487896746,DART_recommended,3
leave_drug_out,A549,AG-14361,DNA Damage,1.0,observed,0.025504437438551304,5.455254921616513e-42,0.5635221517744975,0.32505318843079756,0.2,0.5932203389830508,0.3266341434438828,mean_or_no_call,3
leave_drug_out,A549,BMS-536924,Protein Tyrosine Kinase,1.0,observed,0.02709935669174998,1.68436075411843e-42,0.6010823158762563,0.4193548387096774,0.4,0.6474576271186441,0.4481804952112627,DART_recommended,3
leave_drug_out,A549,Alendronate sodium trihydrate,Others,1.0,observed,0.02788863914108926,7.567011707354012e-44,0.5994049593671482,0.33793341383474207,0.4,0.6468926553672316,0.42188310820214237,DART_recommended,3
leave_drug_out,A549,Triamcinolone Acetonide,Metabolism,1.0,observed,0.029384547152816007,1.5134023414708024e-43,0.5772744091551507,0.2964176873095279,1.0,0.5146892655367231,0.6496272729322978,DART_recommended,3
leave_drug_out,A549,G007-LK,DNA Damage,1.0,observed,0.031188916719749736,5.292704299754834e-42,0.618790657388505,0.36978897130699784,0.4,0.6146892655367232,0.44487195585554895,DART_recommended,3
leave_drug_out,A549,Ki16425,GPCR & G Protein,1.0,observed,0.024925551931191572,1.3312335411085762e-43,0.6013012327261307,0.29690060656911277,0.2,0.48192090395480225,0.31882199136537726,mean_or_no_call,3
leave_drug_out,A549,S-Ruxolitinib (INCB018424),JAK/STAT,1.0,observed,0.03245648650060522,1.701176335690328e-42,0.5784269982726131,0.2535219366338911,0.2,0.5988700564971752,0.32394483715093886,mean_or_no_call,3
leave_drug_out,A549,Celecoxib,Neuronal Signaling,1.0,observed,0.031740167521626124,2.4943112664981744e-43,0.5853681493404523,0.274164797883963,0.6,0.5220338983050847,0.48971499675831065,DART_recommended,3
leave_drug_out,A549,Panobinostat (LBH589),Epigenetics,1.0,observed,0.10176662818363677,8.099505123797443e-43,0.7203461889525753,0.07302627795986427,0.8,0.327683615819209,0.5675938161812101,mean_sufficient,3
leave_drug_out,A549,Tazemetostat (EPZ-6438),Epigenetics,1.0,observed,0.026666186963680907,8.898245248462588e-43,0.6161659861809046,0.473923293657639,0.4,0.6214689265536724,0.4674883122893069,DART_recommended,3
leave_drug_out,A549,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,observed,0.029756456155239044,2.176216515096441e-42,0.5972475168812814,0.4670806739117935,0.8,0.5796610169491525,0.632472356022973,DART_recommended,3
leave_drug_out,A549,RG108,Epigenetics,1.0,observed,0.03134214091838747,3.1809475140173348e-43,0.585220143687186,0.3059053533436835,0.4,0.5966101694915255,0.41961531079417025,DART_recommended,3
leave_drug_out,A549,PF-573228,Angiogenesis,1.0,observed,0.03402105771959358,3.825544807606751e-43,0.577432376727387,0.3297921278155645,0.2,0.6293785310734463,0.355233655566967,mean_or_no_call,3
leave_drug_out,A549,MK-5108 (VX-689),Cell Cycle,1.0,observed,0.036635610683705085,4.5009706674113124e-42,0.5662145198649498,0.27249726870220226,0.4,0.6067796610169491,0.421902328083381,DART_recommended,3
leave_drug_out,A549,Regorafenib (BAY 73-4506),Protein Tyrosine Kinase,1.0,observed,0.03101694385948776,1.846911375980109e-42,0.6151936685380025,0.425162440342706,0.2,0.6327683615819208,0.38337705255221066,mean_or_no_call,3
leave_drug_out,A549,Ofloxacin,DNA Damage,1.0,observed,0.029797253254021834,7.482933799494523e-43,0.608144629396985,0.45201541026967973,0.4,0.6163841807909605,0.4684116162961519,DART_recommended,3
leave_drug_out,A549,Amisulpride,Neuronal Signaling,1.0,observed,0.03178409142514579,3.026804682941605e-43,0.5834631163630652,0.2954401702029785,0.6,0.5830508474576271,0.4971026454827864,DART_recommended,3
leave_drug_out,A549,Meprednisone,Endocrinology & Hormones,1.0,observed,0.03133601796644817,2.382207389352189e-44,0.5985638887798367,0.4318900580760163,0.2,0.6237288135593221,0.3850259631039339,mean_or_no_call,3
leave_drug_out,A549,AZD1480,JAK/STAT,1.0,observed,0.03658963222426947,5.708889943659305e-42,0.5677485081658291,0.3252494177133448,0.4,0.7045197740112994,0.44038104368906195,DART_recommended,3
leave_drug_out,A549,Droxinostat,Cytoskeletal Signaling,1.0,observed,0.028228867320314384,8.688050478813866e-44,0.6017418390782034,0.36145132539819447,0.4,0.5824858757062147,0.43136874975813155,DART_recommended,3
leave_drug_out,A549,Sirtinol,Epigenetics,1.0,observed,0.022646438269764153,1.692768544904379e-42,0.6037809653737437,0.33810591685354496,0.4,0.4689265536723164,0.4066544822454076,DART_recommended,3
leave_drug_out,A549,Danusertib (PHA-739358),Cell Cycle,1.0,observed,0.04000023136027785,5.8714405655209835e-43,0.5535832482726131,0.21495931675059232,0.4,0.5977401129943503,0.41059477977080217,DART_recommended,3
leave_drug_out,A549,Dacinostat (LAQ824),Epigenetics,1.0,observed,0.1026738024429528,1.1210387714598537e-43,0.7247402294676508,0.07348628601000518,0.8,0.2406779661016949,0.568194223050267,mean_sufficient,3
leave_drug_out,A549,XAV-939,Stem Cells &  Wnt,1.0,observed,0.03643569086172127,3.363116314379561e-43,0.5936612751256282,0.39807946639066183,0.4,0.6045197740112994,0.4680010133344583,DART_recommended,3
leave_drug_out,A549,BMS-754807,Protein Tyrosine Kinase,1.0,observed,0.031180601432135756,6.562280708433118e-42,0.5797535038473618,0.3318383071703755,0.4,0.6802259887005649,0.4276605621907749,DART_recommended,3
leave_drug_out,A549,PFI-1 (PF-6405761),Epigenetics,1.0,observed,0.02949987910066597,6.726232628759122e-44,0.6133699503376256,0.3560462308090392,0.6,0.4937853107344633,0.5144528131189241,DART_recommended,3
leave_drug_out,A549,Quercetin,Epigenetics,1.0,observed,0.02896446154210489,8.688050478813866e-44,0.598495774772299,0.3832120985112877,0.4,0.5875706214689266,0.44086719658249524,DART_recommended,3
leave_MoA_out,A549,PD173074,Angiogenesis,0.9414893617021277,observed,0.02652034476058832,5.149771856393703e-42,0.5815168616520101,0.38238315356959424,0.2,0.5627118644067797,0.351546824196324,mean_or_no_call,3
leave_MoA_out,A549,Carmofur,DNA Damage,0.8723404255319149,observed,0.03254711960021138,7.04853127555383e-43,0.574061224089196,0.28041298817896154,0.6,0.5432325532941561,0.49319202707219023,DART_recommended,3
leave_MoA_out,A549,"Tozasertib (VX-680, MK-0457)",Cell Cycle,0.8882978723404256,observed,0.037508367146694116,6.305843089461677e-43,0.5358065719221106,0.16535603491811557,0.6,0.5429378531073447,0.4639803708536338,DART_recommended,3
leave_MoA_out,A549,Celecoxib,Neuronal Signaling,0.9787234042553191,observed,0.03188510121720729,2.1860256043467146e-43,0.5893210927685302,0.30642670468044664,0.4,0.5519774011299435,0.42183675956663125,DART_recommended,3
leave_MoA_out,A549,SL-327,MAPK,0.9787234042553191,observed,0.026880327720984285,3.34952371927561e-41,0.6202705667006909,0.3906509859824186,0.4,0.5220338983050847,0.4393958849268685,DART_recommended,3
leave_MoA_out,A549,Disulfiram,Metabolism,0.973404255319149,observed,0.025395568379767426,2.7605579747198896e-43,0.5860148888976131,0.2637362637362637,0.4,0.5169491525423728,0.38709588633675596,mean_or_no_call,3
leave_MoA_out,A549,Divalproex Sodium,Ubiquitin,0.9893617021276596,observed,0.02816839396938738,1.0930128021733573e-43,0.5991281603329146,0.511973611560173,0.2,0.6455213395195449,0.40360876198751416,DART_recommended,3
leave_MoA_out,A549,Enzastaurin (LY317615),TGF-beta/Smad,0.9840425531914894,observed,0.03055332758531193,1.8216880036222622e-44,0.595897063442211,0.35511163337250296,0.6,0.5898305084745763,0.515538760780533,DART_recommended,3
partial_library,A549,batch,batch,0.2,observed,0.032782541719305947,5.689271765158757e-43,0.599366289455088,0.6201201201201201,0.4,0.7267267267267268,0.5353262961454687,DART_recommended,3
partial_library,A549,batch,batch,0.4,observed,0.03394408206104085,1.0623243658046438e-41,0.611666314973304,0.5257657657657657,0.4,0.7,0.507016895698471,DART_recommended,3
partial_library,A549,batch,batch,0.6,observed,0.03230619735456775,1.5274153261140506e-43,0.5925043675408291,0.46525096525096526,0.2,0.5598870056497175,0.399006866655624,mean_or_no_call,3
leave_drug_out,A549,SRT3025 HCl,DNA Damage,1.0,observed,0.03223086060697536,3.783505853677006e-44,0.5807445921011307,0.38399171985509745,0.4,0.5966101694915255,0.44916414298032326,DART_recommended,4
leave_drug_out,A549,Divalproex Sodium,Ubiquitin,1.0,observed,0.029730996102668314,4.2557434361544694e-42,0.5939273025282663,0.39940198953481687,0.6,0.6361581920903955,0.5283764148980175,DART_recommended,4
leave_drug_out,A549,Ruxolitinib (INCB018424),JAK/STAT,1.0,observed,0.03165619029830022,4.2851707039052906e-42,0.5991600581030151,0.3092979127134725,0.4,0.6129943502824858,0.4231388461549176,DART_recommended,4
leave_drug_out,A549,Ofloxacin,DNA Damage,1.0,observed,0.0316238877665361,7.384842906991786e-43,0.6094815876256281,0.4087171525501696,0.8,0.543502824858757,0.6188708254547306,DART_recommended,4
leave_drug_out,A549,Sorafenib Tosylate,MAPK,1.0,observed,0.03169661909902414,2.6694735745387765e-42,0.601906848696608,0.4179748145592548,0.4,0.6141242937853107,0.4615717272624724,DART_recommended,4
leave_drug_out,A549,Epothilone A,Cytoskeletal Signaling,1.0,observed,0.12320968633630869,4.512181055125911e-43,0.6254672777952262,0.2029210511183946,1.0,0.7180790960451977,0.6835690956709608,DART_recommended,4
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,observed,0.03157913789080071,1.0848852710802734e-41,0.592880638544284,0.31263297107699384,0.4,0.56045197740113,0.4234470174037783,DART_recommended,4
leave_drug_out,A549,ENMD-2076,Angiogenesis,1.0,observed,0.027748835422702928,2.4802982818549262e-42,0.5920266616284549,0.33540336955896727,0.4,0.4864406779661017,0.41984035177659285,DART_recommended,4
leave_drug_out,A549,AT9283,JAK/STAT,1.0,observed,0.0423652169974857,8.407790785948902e-45,0.5037849403266332,0.1312172963026853,1.0,0.6129943502824858,0.6234001987310602,DART_recommended,4
leave_drug_out,A549,CEP-33779,JAK/STAT,1.0,observed,0.031540438458033795,2.6624670822171524e-44,0.5873310399654523,0.2580070151227647,1.0,0.535593220338983,0.6436568746636143,DART_recommended,4
leave_drug_out,A549,Ramelteon,GPCR & G Protein,1.0,observed,0.026760097565384822,1.883345136052554e-42,0.611662708071608,0.354288260771838,0.4,0.5333333333333333,0.4254474547734586,DART_recommended,4
leave_drug_out,A549,Motesanib Diphosphate (AMG-706),Protein Tyrosine Kinase,1.0,observed,0.0257492133068242,4.4323070426593964e-42,0.5801831422738694,0.3025933698617679,0.4,0.5683615819209039,0.40117363359947833,DART_recommended,4
leave_drug_out,A549,Azacitidine,DNMT1|DNMT3A,1.0,observed,0.029842794931006285,1.2611686178923354e-44,0.6156306434516332,0.4089732899770401,0.4,0.631638418079096,0.4542321006301462,DART_recommended,4
leave_drug_out,A549,WP1066,JAK/STAT,1.0,observed,0.02958994276472328,8.940284202392333e-43,0.600234375,0.3645563797366454,0.4,0.6378531073446327,0.43638799870199574,DART_recommended,4
leave_drug_out,A549,Tie2 kinase inhibitor,Protein Tyrosine Kinase,1.0,observed,0.02640744997700033,2.0178697886277366e-43,0.5852289278423367,0.28123742165487897,0.2,0.5322033898305085,0.3161783402944423,mean_or_no_call,4
leave_drug_out,A549,Trametinib (GSK1120212),MAPK,1.0,observed,0.025737020512422767,5.324934164434305e-43,0.6393858697785804,0.24075671324248177,1.0,0.40282485875706214,0.625414498149995,DART_recommended,4
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,observed,0.029052859324606706,5.366973118364049e-43,0.6036402225973618,0.4050945891553102,0.4,0.6050847457627119,0.4493057064379149,DART_recommended,4
leave_drug_out,A549,Cimetidine,Neuronal Signaling,1.0,observed,0.033827182093018125,2.5559683989284663e-42,0.5786434614478644,0.37935942032332914,0.4,0.6401129943502825,0.45212168953700604,DART_recommended,4
leave_drug_out,A549,G007-LK,DNA Damage,1.0,observed,0.027534183277223203,3.553692905527736e-42,0.6164668557631909,0.42498993732390317,0.4,0.535593220338983,0.45299571347135487,DART_recommended,4
leave_drug_out,A549,UNC0379,Epigenetics,1.0,observed,0.028385453645038146,1.1911036946760945e-43,0.6110790770257537,0.27473980794663905,0.6,0.48983050847457626,0.48242320141901346,DART_recommended,4
leave_drug_out,A549,Streptozotocin (STZ),DNA Damage,1.0,observed,0.027806760440956244,1.991245117805565e-42,0.5746442171796482,0.31303547812086713,0.2,0.480225988700565,0.33044712038313706,mean_or_no_call,4
leave_drug_out,A549,Raltitrexed,DNA Damage,1.0,observed,0.037986945940390704,1.478369879862682e-42,0.5564203831658292,0.22655396469438216,0.8,0.4203389830508475,0.5688967637807889,DART_recommended,4
leave_drug_out,A549,Flavopiridol HCl,Cell Cycle,1.0,observed,0.053303982978480755,3.637770813387225e-42,0.6405367903972989,0.244551779656144,0.4,0.49887005649717514,0.4596468019193803,DART_recommended,4
leave_drug_out,A549,Sodium Phenylbutyrate,DNA Damage,1.0,observed,0.032531351967606245,1.900160717624452e-42,0.5880365695665829,0.3147030073026278,0.4,0.6056497175141243,0.42654376541539674,DART_recommended,4
leave_drug_out,A549,Ivosidenib (AG-120),Metabolism,1.0,observed,0.04285087853860504,2.8166099132928823e-43,0.6157521984924623,0.4449699548376673,0.4,0.6288135593220339,0.5058673396582449,DART_recommended,4
leave_drug_out,A549,Lomustine,DNA Damage,1.0,observed,0.02993292509332428,8.926271217749085e-43,0.6008769678470478,0.401299522741648,0.2,0.5779661016949152,0.37034130502425444,mean_or_no_call,4
leave_drug_out,A549,Quercetin,Epigenetics,1.0,observed,0.03012483764867451,1.3228257503226273e-42,0.6116478142666457,0.45066271813032244,0.6,0.6271186440677966,0.5492712457183009,DART_recommended,4
leave_drug_out,A549,NVP-BSK805 2HCl,JAK/STAT,1.0,observed,0.03401467972156891,1.5988815477946163e-42,0.5898048837939698,0.38082916451037896,0.4,0.5887005649717514,0.45431473512273635,DART_recommended,4
leave_drug_out,A549,Tucidinostat (Chidamide),Epigenetics,1.0,observed,0.029580056762465112,4.6523109015583927e-42,0.595639231312814,0.5010637686159508,0.2,0.6604519774011299,0.40367641243425956,DART_recommended,4
leave_drug_out,A549,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,observed,0.026944680571166214,5.3193289705770056e-42,0.6120701652795226,0.39370938991432347,0.2,0.5203389830508475,0.35983934471146417,mean_or_no_call,4
leave_drug_out,A549,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,1.0,observed,0.0383379733650763,4.344025239406933e-44,0.6282099707521984,0.35179115634523606,0.4,0.6152542372881356,0.4609618218912814,DART_recommended,4
leave_drug_out,A549,Nilotinib (AMN-107),Angiogenesis,1.0,observed,0.031856208100245476,6.347882043391421e-43,0.5871761149497488,0.320706707611125,0.2,0.5858757062146893,0.34653358345960505,mean_or_no_call,4
leave_drug_out,A549,S3I-201,JAK/STAT,1.0,observed,0.02934741853224666,7.712746747643793e-42,0.6001861602936558,0.2668621700879765,0.6,0.5661016949152542,0.48146263115689736,DART_recommended,4
leave_drug_out,A549,GSK1070916,Cell Cycle,1.0,observed,0.03502045536634287,4.694349855488137e-43,0.5074447923209799,0.1193145880052901,0.6,0.47062146892655365,0.43756595113297814,DART_recommended,4
leave_drug_out,A549,INO-1001 (3-Aminobenzamide),DNA Damage,1.0,observed,0.03026224060154832,9.939410007455927e-42,0.6129619287845478,0.3879273165920727,0.4,0.6112994350282486,0.44785747549032523,DART_recommended,4
leave_drug_out,A549,AZD1480,JAK/STAT,1.0,observed,0.03253735924005002,7.946763591186038e-42,0.5515158801821608,0.20602610545684547,0.8,0.6717514124293785,0.5448728026482621,DART_recommended,4
leave_drug_out,A549,Mercaptopurine (6-MP),PPAT,1.0,observed,0.028490323609596923,1.1995114854620434e-42,0.6000622251884422,0.3823816916796044,0.6,0.543502824858757,0.5193107854354965,DART_recommended,4
leave_drug_out,A549,BMS-911543,JAK/STAT,1.0,observed,0.03233756645862639,1.1210387714598537e-44,0.5998011051350502,0.3746765568397447,0.6,0.5734463276836158,0.5281296047832948,DART_recommended,4
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,observed,0.02920626146392566,1.0789998175301091e-42,0.5887977485081659,0.34730607785636247,0.4,0.6028248587570622,0.42805568649232045,DART_recommended,4
leave_drug_out,A549,MK-5108 (VX-689),Cell Cycle,1.0,observed,0.037175116697084974,1.5960789508659666e-42,0.5615203949434673,0.21677879362888852,0.4,0.6129943502824858,0.40354996735571264,DART_recommended,4
leave_MoA_out,A549,Sorafenib Tosylate,MAPK,0.9787234042553191,observed,0.03144481192473903,1.0523751467079376e-42,0.6137201142430905,0.4441672606319791,0.8,0.611864406779661,0.6311649884197188,DART_recommended,4
leave_MoA_out,A549,Givinostat (ITF2357),Cytoskeletal Signaling,0.9361702127659575,observed,0.09342729152087302,1.2891945871788317e-43,0.6790833807710427,0.20675324675324674,0.4,0.44180790960451977,0.45027197444074063,DART_recommended,4
leave_MoA_out,A549,CEP-33779,JAK/STAT,0.8936170212765957,observed,0.029673490721307438,2.5223372357846707e-44,0.5843753435144472,0.2631879098944967,0.6,0.635593220338983,0.47957377497844084,DART_recommended,4
leave_MoA_out,A549,SNS-314,Cell Cycle,0.8882978723404256,observed,0.03988674173166373,3.284643600377371e-42,0.5144799191268844,0.13310727941706946,0.8,0.4994350282485876,0.537695764903654,DART_recommended,4
leave_MoA_out,A549,Celecoxib,Neuronal Signaling,0.9787234042553191,observed,0.03102364390161265,1.1210387714598537e-43,0.5896383283605527,0.32377049180327866,0.4,0.5971751412429378,0.42535443667204076,DART_recommended,4
leave_MoA_out,A549,Trichostatin A (TSA),Others,0.9787234042553191,observed,0.11455181000089691,1.4433374182545616e-43,0.6652455882930277,0.2921121406509859,1.0,0.6502824858757063,0.7187638080571479,DART_recommended,4
leave_MoA_out,A549,Divalproex Sodium,Ubiquitin,0.9893617021276596,observed,0.028713923764235937,6.081635335169706e-43,0.5872566445508793,0.4445800639349027,0.4,0.6129943502824858,0.46047045812501175,DART_recommended,4
leave_MoA_out,A549,TGX-221,PI3K/Akt/mTOR,0.9840425531914894,observed,0.029362226250857822,1.2320216098343792e-41,0.614936106312814,0.46133960047003525,0.2,0.6237288135593221,0.3910491495483672,mean_or_no_call,4
partial_library,A549,batch,batch,0.2,observed,0.036445142425319314,1.83850358519416e-42,0.6179422993875627,0.5375375375375375,0.2,0.7867867867867868,0.4392677953528523,DART_recommended,4
partial_library,A549,batch,batch,0.4,observed,0.03147284798320408,5.463662712402462e-42,0.6008537315483669,0.5228828828828829,0.2,0.6615819209039548,0.4175129261134579,DART_recommended,4
partial_library,A549,batch,batch,0.6,observed,0.035341694606023544,1.3032075718220799e-43,0.6080666761542086,0.51994851994852,0.4,0.7282485875706215,0.5088137334154735,DART_recommended,4
leave_drug_out,K562,Selisistat (EX 527),Epigenetics,1.0,observed,0.03504772415066212,1.1518673376749996e-42,0.7187711506752512,0.3984244724282675,0.2,0.535593220338983,0.39646885286940503,mean_or_no_call,0
leave_drug_out,K562,KW-2449,Angiogenesis,1.0,observed,0.037086143315258065,4.217908377617699e-43,0.7062093180747487,0.3500330639672271,0.2,0.7361581920903955,0.3843909341417786,mean_or_no_call,0
