cell_line,drug,n_treated_G1,n_treated_G2M,n_vehicle_G1,n_vehicle_G2M,induced_cosine,D,norm_r_G1,norm_r_G2M
AsPC-1,LB-100,762,85,1217,128,0.5319351646016856,0.46806483539831445,0.8660016655921936,1.206533432006836
AsPC-1,LJI308,520,44,1217,128,,,,
AsPC-1,LY-2584702 (tosylate salt),185,27,1217,128,,,,
AsPC-1,LY2090314,1102,108,1217,128,0.6997760579688106,0.3002239420311894,1.2007291316986084,1.5497009754180908
AsPC-1,Lapatinib ditosylate,1463,145,1217,128,0.6145455451641575,0.3854544548358425,0.9276069402694702,1.1406614780426025
AsPC-1,MK-3903,496,63,1217,128,0.7799932909418794,0.2200067090581206,1.825997233390808,1.9076263904571533
AsPC-1,MK-8353,549,63,1217,128,0.5585093096897777,0.44149069031022226,0.9597961902618408,1.3818912506103516
AsPC-1,ML264,1224,104,1217,128,0.5844413598551995,0.4155586401448005,1.1227601766586304,1.2739704847335815
AsPC-1,Methylprednisolone succinate,564,88,1217,128,0.5243213345218546,0.4756786654781454,0.9843387007713318,1.2113041877746582
AsPC-1,Minodronic acid,813,70,1217,128,0.6028715897966989,0.39712841020330114,1.0494463443756104,1.410757303237915
AsPC-1,NG25,660,100,1217,128,0.9023160940774637,0.09768390592253628,2.816880702972412,2.588229179382324
AsPC-1,NVP-BHG712,712,80,1217,128,0.5946999250330571,0.40530007496694287,1.2835206985473633,1.4078068733215332
AsPC-1,OTS514,284,28,1217,128,,,,
AsPC-1,Oleic acid,585,76,1217,128,0.6176103611513635,0.3823896388486365,1.0731008052825928,1.3084636926651
AsPC-1,Oxaliplatin,809,69,1217,128,0.45147028743142786,0.5485297125685722,0.9832758903503418,1.1604912281036377
AsPC-1,PF-06260933,422,29,1217,128,,,,
AsPC-1,PH-797804,1439,102,1217,128,0.7675252858452668,0.2324747141547332,1.4752836227416992,1.6137030124664307
AsPC-1,Paclitaxel,2963,328,1217,128,0.8592996220939035,0.14070037790609646,1.8928426504135132,1.7396886348724365
AsPC-1,Pemigatinib,718,59,1217,128,0.5530087903057395,0.44699120969426054,1.378670573234558,1.4874416589736938
AsPC-1,Pimitespib,277,39,1217,128,,,,
AsPC-1,Pralsetinib,397,80,1217,128,0.5968701762286069,0.40312982377139306,1.7204930782318115,2.0776901245117188
AsPC-1,RMC-6236,2338,194,1217,128,0.9429606970663879,0.057039302933612146,3.1718430519104004,2.8434507846832275
AsPC-1,Ralimetinib dimesylate,984,139,1217,128,0.6974347963529368,0.3025652036470632,1.2757545709609985,1.4433181285858154
AsPC-1,Regorafenib,717,111,1217,128,0.8413886892396679,0.15861131076033208,1.894869089126587,1.8797285556793213
AsPC-1,SBI-0640756,425,68,1217,128,0.6516468388957223,0.3483531611042777,1.0772608518600464,1.4533265829086304
AsPC-1,Sapanisertib,2519,108,1217,128,0.8498564458208874,0.15014355417911263,2.0456223487854004,2.038316249847412
AsPC-1,Sonidegib,253,30,1217,128,,,,
AsPC-1,TAK-733,899,90,1217,128,0.8940672998430091,0.10593270015699086,2.6285033226013184,2.493809461593628
AsPC-1,TAK-901,2030,192,1217,128,0.9701419240266841,0.029858075973315912,4.179141521453857,3.980140209197998
AsPC-1,Temuterkib,1011,106,1217,128,0.7107745960031996,0.2892254039968004,1.1828821897506714,1.3428101539611816
AsPC-1,Tomivosertib,746,101,1217,128,0.7102347772197246,0.2897652227802754,1.2456157207489014,1.39999520778656
AsPC-1,Torkinib,306,43,1217,128,,,,
AsPC-1,Trametinib,1779,166,1217,128,0.9388679408122313,0.06113205918776865,3.224888563156128,2.789682388305664
AsPC-1,Tubulin inhibitor 6,497,55,1217,128,0.3737398508679644,0.6262601491320356,0.9078720211982727,1.3573862314224243
AsPC-1,Tucatinib,1431,167,1217,128,0.5900891763106514,0.4099108236893486,0.9187535047531128,1.092160940170288
AsPC-1,ULK-101,433,53,1217,128,0.4697813065627676,0.5302186934372324,1.005530834197998,1.385407567024231
AsPC-1,Vemurafenib,1455,201,1217,128,0.8860558055514398,0.11394419444856019,2.2394912242889404,1.9180583953857422
AsPC-1,Volasertib,416,33,1217,128,,,,
AsPC-1,XRK3F2,1775,172,1217,128,0.9028149069606539,0.09718509303934608,2.381218671798706,2.152341365814209
AsPC-1,c-Kit-IN-1,637,101,1217,128,0.8394319010661837,0.1605680989338163,2.052658796310425,1.9732475280761719
AsPC-1,olaparib,485,101,1217,128,0.6236372232369441,0.37636277676305585,1.0805976390838623,1.9647116661071777
AsPC-1,palbociclib,752,89,1217,128,0.8284405833662157,0.17155941663378427,2.060148000717163,1.9198379516601562
AsPC-1,venetoclax,512,110,1217,128,0.9068381847202925,0.09316181527970746,2.7944540977478027,2.4913010597229004
AsPC-1,vincristine,432,43,1217,128,,,,
BT-474,4EGI-1,371,141,753,367,0.49872321312314705,0.501276786876853,1.571047306060791,1.155666708946228
BT-474,9-ING-41,962,329,753,367,0.5440873035963565,0.4559126964036435,1.23452627658844,0.9324055910110474
BT-474,APTO-253,382,153,753,367,0.49908151449968213,0.5009184855003179,0.7801669836044312,0.8726764917373657
BT-474,AT7519,609,237,753,367,0.5160084813589114,0.4839915186410886,0.930457353591919,0.7962329387664795
BT-474,AZD-7648,333,129,753,367,0.6666983977443551,0.33330160225564487,1.2674481868743896,1.2233028411865234
BT-474,AZD-8055,553,155,753,367,0.7373994365746641,0.2626005634253359,1.7387118339538574,1.5161821842193604
BT-474,AZD1390,409,175,753,367,0.5745770546667842,0.4254229453332158,1.2473574876785278,1.0519706010818481
BT-474,AZD2858,191,84,753,367,0.4237930797171431,0.5762069202828569,0.8856526017189026,0.9646948575973511
BT-474,Abemaciclib,409,115,753,367,0.7797041755299026,0.22029582447009743,1.7359410524368286,1.4451415538787842
BT-474,Adagrasib,243,128,753,367,0.46879532759895554,0.5312046724010444,0.7519644498825073,0.8887599110603333
BT-474,Afatinib,540,181,753,367,0.8350340119811056,0.1649659880188944,2.341095209121704,1.7674822807312012
BT-474,Alpelisib,385,170,753,367,0.7614253925840531,0.23857460741594694,2.0516698360443115,1.427983045578003
BT-474,Anastrozole,443,193,753,367,0.532809529300413,0.46719047069958697,0.7730913758277893,0.8300725221633911
BT-474,BAY1125976,1060,243,753,367,0.7970707075711381,0.20292929242886193,2.1895949840545654,1.6303359270095825
BT-474,BI-3406,779,332,753,367,0.7561939656203349,0.24380603437966508,1.7090858221054077,1.2785656452178955
BT-474,BI-78D3,685,315,753,367,0.5145058988048443,0.4854941011951557,0.8057490587234497,0.8024418950080872
BT-474,Belumosudil (mesylate),292,113,753,367,0.5018486897318264,0.4981513102681736,0.9440020322799683,1.0327370166778564
BT-474,Belzutifan,302,102,753,367,0.6203565380659447,0.3796434619340553,1.418556809425354,1.2476941347122192
BT-474,Bentamapimod,479,186,753,367,0.5944330384819848,0.4055669615180152,1.165392279624939,1.0443756580352783
BT-474,Bimiralisib,1001,286,753,367,0.8280780455948242,0.17192195440517577,2.0333313941955566,1.618911623954773
BT-474,Binimetinib,390,130,753,367,0.7771561441118954,0.22284385588810462,1.8140428066253662,1.376915693283081
BT-474,Bortezomib,250,47,753,367,,,,
BT-474,Brivudine,760,366,753,367,0.8637257424849542,0.13627425751504585,2.044041633605957,1.6981946229934692
BT-474,CP21R7,302,122,753,367,0.3710601705556706,0.6289398294443294,0.8157127499580383,0.9619836807250977
BT-474,Capivasertib,297,123,753,367,0.44133807010913784,0.5586619298908622,0.933545708656311,0.9542749524116516
BT-474,Capmatinib,299,113,753,367,0.6785415191441033,0.3214584808558967,1.3595691919326782,1.1412453651428223
BT-474,Celecoxib,336,165,753,367,0.4230170990623229,0.5769829009376771,0.7966932654380798,0.8195905685424805
BT-474,DT-061,279,128,753,367,0.4651675852348671,0.5348324147651329,0.9889951944351196,0.9764778017997742
BT-474,DTP3,434,166,753,367,0.6391767162003658,0.36082328379963424,1.4109681844711304,1.273048996925354
BT-474,Dabrafenib,1314,394,753,367,0.6264329823161776,0.3735670176838224,1.193102478981018,0.9903170466423035
BT-474,ERK5-IN-2,986,437,753,367,0.7547354915427679,0.24526450845723213,1.532099962234497,1.543464183807373
BT-474,ETC-206,426,211,753,367,0.42200197950438834,0.5779980204956117,0.7069055438041687,0.78524249792099
BT-474,EX229,285,26,753,367,,,,
BT-474,Elimusertib hydrochloride,193,85,753,367,0.667988714794625,0.33201128520537504,1.6240254640579224,1.4153498411178589
BT-474,Encorafenib,1213,371,753,367,0.7915664153322393,0.20843358466776074,1.691946029663086,1.3534084558486938
BT-474,Erdafitinib ,610,221,753,367,0.44547535841725755,0.5545246415827425,0.8956769704818726,0.8246564865112305
BT-474,Everolimus,941,342,753,367,0.5769324718770232,0.42306752812297677,0.9198590517044067,0.8692322373390198
BT-474,Futibatinib,252,113,753,367,0.5406019264422417,0.4593980735577583,0.9776125550270081,1.133934736251831
BT-474,GSK1059615,807,239,753,367,0.7724181046641309,0.22758189533586914,2.257753610610962,1.8978630304336548
BT-474,Gemcitabine,758,218,753,367,0.466272235215608,0.533727764784392,0.9269220232963562,0.8573541641235352
BT-474,HI-TOPK-032,327,186,753,367,0.7685393665093412,0.23146063349065882,1.5233591794967651,1.306232213973999
BT-474,Hydroxyfasudil,213,81,753,367,0.31390387050474944,0.6860961294952506,0.9477367997169495,1.038105845451355
BT-474,IQ 1,328,98,753,367,0.6682510878512428,0.33174891214875724,1.4871423244476318,1.3254802227020264
BT-474,Infigratinib,506,236,753,367,0.7777689965064756,0.22223100349352443,1.5974946022033691,1.312253713607788
BT-474,Ipatasertib,885,373,753,367,0.7570634209659964,0.24293657903400356,1.2901034355163574,1.1203941106796265
BT-474,Irinotecan,753,292,753,367,0.5210437667185548,0.4789562332814452,0.8016961812973022,0.8519793748855591
BT-474,Ixazomib,263,133,753,367,0.7356055365620747,0.2643944634379253,1.5056161880493164,1.3270446062088013
BT-474,LB-100,375,178,753,367,0.4193048486905415,0.5806951513094585,0.6934787034988403,0.7953026294708252
BT-474,LJI308,307,162,753,367,0.529897448751934,0.470102551248066,0.7694470286369324,0.90214604139328
BT-474,LY-2584702 (tosylate salt),113,72,753,367,0.4980684504083079,0.5019315495916921,1.1808284521102905,1.2778775691986084
BT-474,LY2090314,564,244,753,367,0.39030153536822537,0.6096984646317747,0.7999237179756165,0.7886450886726379
BT-474,Lapatinib ditosylate,664,262,753,367,0.7037763227547762,0.2962236772452238,1.5678293704986572,1.163443922996521
BT-474,MK-3903,296,115,753,367,0.6855429941653141,0.31445700583468594,1.4967560768127441,1.2579582929611206
BT-474,MK-8353,321,139,753,367,0.48156221790097326,0.5184377820990267,0.9032366275787354,0.89034503698349
BT-474,ML264,439,161,753,367,0.6896261784853275,0.3103738215146725,1.1763179302215576,1.11338472366333
BT-474,Methylprednisolone succinate,275,146,753,367,0.47539718405255693,0.5246028159474431,0.8004736304283142,0.8656712770462036
BT-474,Minodronic acid,410,199,753,367,0.5280267990475693,0.47197320095243067,0.807939887046814,0.8698595762252808
BT-474,NG25,294,202,753,367,0.712172092437082,0.287827907562918,2.4730896949768066,2.1902973651885986
BT-474,NVP-BHG712,365,162,753,367,0.6429170444197226,0.35708295558027736,1.0782394409179688,1.0197439193725586
BT-474,OTS514,325,109,753,367,0.5575618047299541,0.4424381952700459,1.0761076211929321,1.2150825262069702
BT-474,Oleic acid,291,136,753,367,0.5464654031427401,0.45353459685725994,0.825998842716217,0.9577004313468933
BT-474,Oxaliplatin,444,204,753,367,0.5093445790909905,0.4906554209090095,0.8262060284614563,0.8294245004653931
BT-474,PF-06260933,257,79,753,367,0.7858199536167,0.21418004638330002,1.8371354341506958,1.6354930400848389
BT-474,PH-797804,679,209,753,367,0.9476150855301928,0.0523849144698072,4.440767288208008,3.749284267425537
BT-474,Paclitaxel,1053,402,753,367,0.6792465908294965,0.32075340917050355,1.2126827239990234,1.058768630027771
BT-474,Pemigatinib,422,148,753,367,0.6213829664561641,0.3786170335438359,1.3543078899383545,1.0699673891067505
BT-474,Pimitespib,280,104,753,367,0.3907124540297343,0.6092875459702657,0.8134685158729553,0.9728009104728699
BT-474,Pralsetinib,207,94,753,367,0.6922614244327776,0.3077385755672224,1.4651415348052979,1.46156907081604
BT-474,RMC-6236,1154,392,753,367,0.7791451541873813,0.22085484581261872,1.8808529376983643,1.3621952533721924
BT-474,Ralimetinib dimesylate,509,230,753,367,0.6603536431583763,0.3396463568416237,1.106825351715088,1.059666395187378
BT-474,Regorafenib,365,164,753,367,0.6725081275649596,0.3274918724350404,1.3278464078903198,1.2120999097824097
BT-474,SBI-0640756,192,85,753,367,0.5400510222093606,0.45994897779063937,1.0258324146270752,1.0501803159713745
BT-474,Sapanisertib,1055,335,753,367,0.742590535608959,0.25740946439104095,1.8581334352493286,1.3450908660888672
BT-474,Sonidegib,200,90,753,367,0.3758370205443699,0.62416297945563,1.015174150466919,0.9720744490623474
BT-474,TAK-733,272,104,753,367,0.6911906212364178,0.30880937876358217,1.3399691581726074,1.2490190267562866
BT-474,TAK-901,1331,418,753,367,0.9598259504449611,0.04017404955503889,6.446915149688721,5.054990291595459
BT-474,Temuterkib,487,183,753,367,0.5843304472092054,0.41566955279079465,0.9348447322845459,1.0005972385406494
BT-474,Tomivosertib,206,148,753,367,0.7146990904243489,0.28530090957565113,1.3993265628814697,1.2652459144592285
BT-474,Torkinib,192,93,753,367,0.5177121045104158,0.4822878954895842,0.9170109033584595,1.1092345714569092
BT-474,Trametinib,791,260,753,367,0.8143958545798932,0.18560414542010684,2.099579095840454,1.6609835624694824
BT-474,Tubulin inhibitor 6,282,119,753,367,0.43140327466591144,0.5685967253340886,0.7405421137809753,0.842751145362854
BT-474,Tucatinib,553,215,753,367,0.7331168961718364,0.2668831038281636,1.8178865909576416,1.400316596031189
BT-474,ULK-101,290,132,753,367,0.5081640704979067,0.4918359295020933,1.0644574165344238,1.008334755897522
BT-474,Vemurafenib,688,214,753,367,0.7378846748853013,0.2621153251146987,1.3723113536834717,1.1223576068878174
BT-474,Volasertib,228,107,753,367,0.3906368541232494,0.6093631458767506,0.8850784301757812,0.9001531004905701
BT-474,XRK3F2,986,267,753,367,0.7071616657942151,0.29283833420578487,1.6515522003173828,1.2298901081085205
BT-474,c-Kit-IN-1,176,80,753,367,0.668664819191061,0.331335180808939,1.3148592710494995,1.3230558633804321
BT-474,olaparib,242,113,753,367,0.4912412670860847,0.5087587329139154,0.9171410799026489,1.0272518396377563
BT-474,palbociclib,530,119,753,367,0.574129985945278,0.425870014054722,1.2734348773956299,1.0708450078964233
BT-474,venetoclax,175,86,753,367,0.7381813179360062,0.26181868206399384,1.6940230131149292,1.4868711233139038
BT-474,vincristine,286,134,753,367,0.7969195811608624,0.20308041883913763,1.8246692419052124,1.3714847564697266
C-33 A,4EGI-1,128,164,237,389,0.21105489927635618,0.7889451007236439,1.138195514678955,1.149919033050537
C-33 A,9-ING-41,426,492,237,389,0.6401366090548611,0.35986339094513886,1.5693308115005493,0.9992454051971436
C-33 A,APTO-253,249,293,237,389,0.42841454832702713,0.5715854516729728,1.120415210723877,0.80734783411026
C-33 A,AT7519,191,210,237,389,0.2813706560270521,0.7186293439729479,0.8107253313064575,0.8110479712486267
C-33 A,AZD-7648,132,172,237,389,0.613183857365121,0.38681614263487896,1.2924898862838745,1.1208735704421997
C-33 A,AZD-8055,257,197,237,389,0.760805482107323,0.23919451789267698,1.891268253326416,1.328096866607666
C-33 A,AZD1390,160,201,237,389,0.15455585439519484,0.8454441456048052,0.8992393612861633,1.5208581686019897
C-33 A,AZD2858,93,133,237,389,0.23318328283030107,0.7668167171696989,1.0816103219985962,0.8683076500892639
C-33 A,Abemaciclib,209,292,237,389,0.7694475125322465,0.23055248746775348,1.4079753160476685,1.5332623720169067
C-33 A,Adagrasib,96,149,237,389,0.4319862238854193,0.5680137761145807,1.1207433938980103,1.0154595375061035
C-33 A,Afatinib,446,311,237,389,0.9067013675733858,0.09329863242661418,2.844345808029175,1.9857876300811768
C-33 A,Alpelisib,90,152,237,389,0.6776386148041226,0.3223613851958774,1.5193215608596802,1.6787794828414917
C-33 A,Anastrozole,201,289,237,389,0.2399215177178992,0.7600784822821007,0.8061259388923645,0.7205734252929688
C-33 A,BAY1125976,464,308,237,389,0.7471391154748487,0.2528608845251513,1.4548884630203247,1.0795936584472656
C-33 A,BI-3406,232,275,237,389,0.8289778443383718,0.17102215566162815,1.6558414697647095,1.6157608032226562
C-33 A,BI-78D3,309,365,237,389,0.5519145053221449,0.4480854946778551,1.1624966859817505,0.8176583647727966
C-33 A,Belumosudil (mesylate),203,157,237,389,0.5011601820898746,0.49883981791012544,1.1940821409225464,1.1393306255340576
C-33 A,Belzutifan,81,187,237,389,0.2910796910468489,0.7089203089531511,1.4106539487838745,1.2318031787872314
C-33 A,Bentamapimod,246,286,237,389,0.7438740379256611,0.2561259620743389,1.2863295078277588,1.1732032299041748
C-33 A,Bimiralisib,431,292,237,389,0.90512729078627,0.09487270921373003,2.7179086208343506,2.1593775749206543
C-33 A,Binimetinib,109,113,237,389,0.6547061904041975,0.34529380959580247,1.7836116552352905,1.3589694499969482
C-33 A,Bortezomib,75,92,237,389,0.8485614805378388,0.15143851946216125,2.505801200866699,3.0507242679595947
C-33 A,Brivudine,239,394,237,389,0.80686692645538,0.19313307354461995,1.630415678024292,1.94095778465271
C-33 A,CP21R7,146,191,237,389,0.309405873679335,0.690594126320665,1.0202265977859497,0.82712322473526
C-33 A,Capivasertib,98,169,237,389,0.23164779088914003,0.76835220911086,1.0075093507766724,0.9044511914253235
C-33 A,Capmatinib,123,148,237,389,0.600459401157376,0.39954059884262405,1.3648337125778198,1.3002405166625977
C-33 A,Celecoxib,147,251,237,389,0.27943038009754007,0.7205696199024599,0.9851454496383667,0.6912524104118347
C-33 A,DT-061,100,158,237,389,0.4515760263724529,0.5484239736275471,1.2518377304077148,0.9552091360092163
C-33 A,DTP3,97,142,237,389,0.3897670362477979,0.6102329637522022,1.2734204530715942,1.1266623735427856
C-33 A,Dabrafenib,600,430,237,389,0.7609242239550899,0.23907577604491015,1.3916490077972412,1.167590618133545
C-33 A,ERK5-IN-2,512,491,237,389,0.5771904833458417,0.42280951665415833,1.1096042394638062,1.030346393585205
C-33 A,ETC-206,169,254,237,389,0.3794296750452851,0.620570324954715,0.94954913854599,0.7664706707000732
C-33 A,EX229,113,122,237,389,0.37193001269253456,0.6280699873074654,1.4772642850875854,1.2454627752304077
C-33 A,Elimusertib hydrochloride,101,108,237,389,0.4377567750199486,0.5622432249800514,1.256611943244934,1.2344038486480713
C-33 A,Encorafenib,613,441,237,389,0.8945567795485593,0.10544322045144072,2.2062551975250244,1.7221262454986572
C-33 A,Erdafitinib ,237,257,237,389,0.5840167423634411,0.41598325763655886,1.1394644975662231,1.0365771055221558
C-33 A,Everolimus,356,537,237,389,0.5206351607204582,0.47936483927954177,0.8333309292793274,0.7653557658195496
C-33 A,Futibatinib,86,146,237,389,0.4034502639872137,0.5965497360127863,1.3268277645111084,0.8991488218307495
C-33 A,GSK1059615,112,108,237,389,0.8067226475037045,0.19327735249629552,2.0420424938201904,1.7539141178131104
C-33 A,Gemcitabine,245,319,237,389,0.4056651352234517,0.5943348647765483,0.9199624061584473,0.8061532974243164
C-33 A,HI-TOPK-032,133,306,237,389,0.6685004008287818,0.3314995991712182,1.37948739528656,1.2581560611724854
C-33 A,Hydroxyfasudil,102,134,237,389,0.22406484311976527,0.7759351568802347,1.0949264764785767,0.9729364514350891
C-33 A,IQ 1,93,115,237,389,0.48675222465038903,0.513247775349611,1.1139044761657715,1.0365891456604004
C-33 A,Infigratinib,190,195,237,389,0.5056911494628339,0.4943088505371661,1.027198076248169,1.1103122234344482
C-33 A,Ipatasertib,470,443,237,389,0.664624462226126,0.33537553777387397,1.5316003561019897,1.0449033975601196
C-33 A,Irinotecan,294,450,237,389,0.7449274084069083,0.2550725915930917,1.2705118656158447,1.2875458002090454
C-33 A,Ixazomib,181,212,237,389,0.7644205065979821,0.2355794934020179,1.8027170896530151,1.4818741083145142
C-33 A,LB-100,183,260,237,389,0.338746653773661,0.661253346226339,0.8602089881896973,0.8042805790901184
C-33 A,LJI308,100,126,237,389,0.41641629088414017,0.5835837091158598,1.1348663568496704,1.0458800792694092
C-33 A,LY-2584702 (tosylate salt),28,57,237,389,,,,
C-33 A,LY2090314,246,294,237,389,0.6301170196920282,0.36988298030797184,1.2381540536880493,0.9926210641860962
C-33 A,Lapatinib ditosylate,283,335,237,389,0.6916743047033937,0.30832569529660625,1.3230713605880737,1.1752136945724487
C-33 A,Lonafarnib,52,73,237,389,0.7849486300254459,0.2150513699745541,2.3213424682617188,2.2522404193878174
C-33 A,MK-3903,158,151,237,389,0.4305672467539052,0.5694327532460948,1.1322650909423828,0.9495333433151245
C-33 A,MK-8353,119,208,237,389,0.43363540887371976,0.5663645911262802,1.1366511583328247,0.9006470441818237
C-33 A,ML264,322,309,237,389,0.7394521276265461,0.2605478723734539,1.262573003768921,1.027025580406189
C-33 A,Methylprednisolone succinate,194,238,237,389,0.3034934582860038,0.6965065417139962,0.8936048150062561,0.7191896438598633
C-33 A,Minodronic acid,170,232,237,389,0.30110380369861206,0.698896196301388,0.8679126501083374,0.8012303113937378
C-33 A,NG25,134,261,237,389,0.46373035156674114,0.5362696484332589,1.7362916469573975,1.7789772748947144
C-33 A,NVP-BHG712,173,186,237,389,0.4093911880622031,0.5906088119377969,1.1250452995300293,0.8840227127075195
C-33 A,OTS514,43,93,237,389,,,,
C-33 A,Oleic acid,157,220,237,389,0.2619285460856539,0.738071453914346,0.9163575172424316,0.7156801223754883
C-33 A,Oxaliplatin,122,215,237,389,0.3346812407506326,0.6653187592493675,0.9692372679710388,0.8567502498626709
C-33 A,PF-06260933,145,126,237,389,0.7839367713930303,0.2160632286069697,1.5537558794021606,2.2228307723999023
C-33 A,PH-797804,266,147,237,389,0.872832669953687,0.12716733004631298,2.476802349090576,2.7440543174743652
C-33 A,Paclitaxel,466,625,237,389,0.680274188810806,0.31972581118919396,1.375389814376831,0.9710608720779419
C-33 A,Pemigatinib,123,138,237,389,0.29362234212020416,0.7063776578797958,1.0296202898025513,0.8538227081298828
C-33 A,Pimitespib,70,142,237,389,0.034744887707695876,0.9652551122923041,1.1929810047149658,0.9705814123153687
C-33 A,Pralsetinib,94,107,237,389,0.6479412684276877,0.35205873157231227,1.6192328929901123,1.9734123945236206
C-33 A,RMC-6236,638,530,237,389,0.9413490147421559,0.05865098525784407,2.690838098526001,2.2627341747283936
C-33 A,Ralimetinib dimesylate,205,240,237,389,0.5253582710857984,0.47464172891420164,1.1980555057525635,0.8765546679496765
C-33 A,Regorafenib,200,215,237,389,0.44242677526443736,0.5575732247355627,1.0029200315475464,0.9282723069190979
C-33 A,SBI-0640756,116,145,237,389,0.37040555645057577,0.6295944435494243,1.057620644569397,1.155035138130188
C-33 A,Sapanisertib,482,373,237,389,0.8684988735419044,0.13150112645809564,2.0739939212799072,1.5429354906082153
C-33 A,Sonidegib,59,77,237,389,0.41060521645321785,0.5893947835467821,1.425431728363037,1.4895042181015015
C-33 A,TAK-733,135,217,237,389,0.5861031782300321,0.4138968217699679,1.294568657875061,1.1484826803207397
C-33 A,TAK-901,517,327,237,389,0.9255069244910024,0.07449307550899764,2.781752824783325,2.909187078475952
C-33 A,Temuterkib,269,331,237,389,0.6205185360550504,0.37948146394494964,1.120615839958191,0.9886613488197327
C-33 A,Tomivosertib,169,227,237,389,0.22242076636786318,0.7775792336321368,0.9479979872703552,1.188232660293579
C-33 A,Torkinib,64,108,237,389,0.3816936763391328,0.6183063236608672,1.2803494930267334,1.1098769903182983
C-33 A,Trametinib,475,304,237,389,0.9071234022171366,0.09287659778286339,2.4558188915252686,1.9118270874023438
C-33 A,Tubulin inhibitor 6,127,183,237,389,0.27724071025446045,0.7227592897455395,0.953639805316925,0.7888302803039551
C-33 A,Tucatinib,245,354,237,389,0.5425346484018753,0.45746535159812474,1.0905382633209229,0.8829782605171204
C-33 A,ULK-101,80,96,237,389,0.127319505768616,0.8726804942313839,1.1665974855422974,0.9331099987030029
C-33 A,Vemurafenib,318,328,237,389,0.7053179734072866,0.29468202659271336,1.3895745277404785,1.0321893692016602
C-33 A,Volasertib,150,167,237,389,0.33477033620643004,0.66522966379357,0.8852205276489258,0.854385256767273
C-33 A,XRK3F2,377,288,237,389,0.87187346006549,0.12812653993450995,2.1291654109954834,1.5767720937728882
C-33 A,c-Kit-IN-1,161,165,237,389,0.7520331211609238,0.2479668788390762,1.3894575834274292,1.5746634006500244
C-33 A,olaparib,233,292,237,389,0.18225511222280769,0.8177448877771923,0.9273062944412231,0.9870030879974365
C-33 A,palbociclib,143,171,237,389,0.6927281607224416,0.3072718392775584,1.480576992034912,1.3142495155334473
C-33 A,venetoclax,108,138,237,389,0.599796795691645,0.400203204308355,1.575154185295105,1.3838772773742676
C-33 A,vincristine,55,179,237,389,0.455729448163855,0.544270551836145,1.329171895980835,1.1752674579620361
C32,4EGI-1,271,123,901,395,0.7400240048803086,0.2599759951196914,1.9116733074188232,1.8643171787261963
C32,9-ING-41,1653,612,901,395,0.6856376046749374,0.3143623953250626,1.4437938928604126,1.3197013139724731
C32,APTO-253,537,227,901,395,0.631386430904166,0.368613569095834,1.2070953845977783,1.152080774307251
C32,AT7519,700,269,901,395,0.633775284276286,0.36622471572371396,0.9859604239463806,1.1762793064117432
C32,AZD-7648,201,65,901,395,0.799216737939201,0.200783262060799,3.2862722873687744,2.685375928878784
C32,AZD-8055,836,325,901,395,0.7610547943029788,0.23894520569702116,1.9140753746032715,1.5725336074829102
C32,AZD1390,297,125,901,395,0.7189989063826352,0.2810010936173648,1.70836341381073,1.5735877752304077
C32,AZD2858,119,59,901,395,0.4097694978858795,0.5902305021141205,1.3376033306121826,1.4997971057891846
C32,Abemaciclib,419,271,901,395,0.8712472943626454,0.12875270563735464,2.4935965538024902,2.400587320327759
C32,Adagrasib,247,110,901,395,0.47920295897063997,0.5207970410293601,1.0543707609176636,1.077649712562561
C32,Afatinib,1539,287,901,395,0.8892304099948043,0.1107695900051957,3.414975881576538,2.4662604331970215
C32,Alpelisib,343,166,901,395,0.7072958306746504,0.2927041693253496,1.5272976160049438,1.710427165031433
C32,Anastrozole,518,249,901,395,0.6926369644080436,0.30736303559195643,1.0825505256652832,1.0517327785491943
C32,BAY1125976,1436,445,901,395,0.878979691451278,0.12102030854872203,3.211019992828369,2.552114725112915
C32,BI-3406,939,381,901,395,0.6967012232521638,0.30329877674783623,1.2508087158203125,1.203955054283142
C32,BI-78D3,1056,413,901,395,0.7247762377883398,0.27522376221166023,1.0754517316818237,1.0249642133712769
C32,Belumosudil (mesylate),365,133,901,395,0.7412150798346755,0.2587849201653245,1.5870342254638672,1.5890488624572754
C32,Belzutifan,206,113,901,395,0.748832143511803,0.25116785648819695,1.8778311014175415,2.017960786819458
C32,Bentamapimod,795,322,901,395,0.7774717989346231,0.22252820106537685,1.3549302816390991,1.377795696258545
C32,Bimiralisib,1493,390,901,395,0.8947075263786552,0.10529247362134475,3.53235125541687,2.8450803756713867
C32,Binimetinib,218,72,901,395,0.7823640461139306,0.21763595388606938,3.5485048294067383,2.6388378143310547
C32,Bortezomib,211,43,901,395,,,,
C32,Brivudine,1136,543,901,395,0.9119736651798103,0.08802633482018973,3.2275002002716064,3.0122342109680176
C32,CP21R7,281,161,901,395,0.5558845334331801,0.4441154665668199,1.05654776096344,1.3396774530410767
C32,Capivasertib,252,131,901,395,0.6124981761777939,0.3875018238222061,1.2457187175750732,1.324232578277588
C32,Capmatinib,245,93,901,395,0.8161953148201423,0.1838046851798577,2.7249982357025146,2.320763111114502
C32,Celecoxib,287,176,901,395,0.6016794820325629,0.39832051796743706,1.1211029291152954,1.2287027835845947
