file,row,column,arm_v,arm_u,delta,rel,max_abs_cell_delta,sign_flips,n,keyed
exp08_signature_baselines/summary.csv,K562 | cmap_cosine,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | cmap_wtcs,hit@1,0.3,0.3,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | cmap_wtcs,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | cmap_wtcs,mrr,0.6444444444444444,0.6444444444444444,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | cmap_wtcs,ndcg@10,0.7372865023809717,0.7372865023809717,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | cmap_wtcs,median_rank_proxy,1.7333333333333334,1.7333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | cmap_wtcs,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_mean,hit@1,0.2333333333333333,0.2333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_mean,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_mean,mrr,0.611111111111111,0.611111111111111,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_mean,ndcg@10,0.7126818192857356,0.7126818192857356,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_mean,median_rank_proxy,1.8,1.8,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_mean,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_dist,hit@1,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_dist,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_dist,mrr,0.8166666666666667,0.8166666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_dist,ndcg@10,0.8646742429762011,0.8646742429762011,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_dist,median_rank_proxy,1.3666666666666667,1.3666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562 | pca_dist,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | mean_cosine,hit@1,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | mean_cosine,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | mean_cosine,mrr,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | mean_cosine,ndcg@10,0.7293484859524022,0.7293484859524022,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | mean_cosine,median_rank_proxy,1.7333333333333334,1.7333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | mean_cosine,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | global_energy,hit@1,0.9333333333333332,0.9333333333333332,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | global_energy,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | global_energy,mrr,0.9666666666666668,0.9666666666666668,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | global_energy,ndcg@10,0.975395316904764,0.975395316904764,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | global_energy,median_rank_proxy,1.0666666666666669,1.0666666666666669,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | global_energy,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_mean,hit@1,0.8,0.8,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_mean,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_mean,mrr,0.9,0.9,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_mean,ndcg@10,0.9261859507142916,0.9261859507142916,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_mean,median_rank_proxy,1.2,1.2,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_mean,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_worst,hit@1,0.6333333333333333,0.7333333333333333,0.09999999999999998,0.15789473684210523,0.09999999999999998,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_worst,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_worst,mrr,0.8166666666666667,0.8666666666666667,0.050000000000000044,0.06122448979591842,0.050000000000000044,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_worst,ndcg@10,0.8646742429762011,0.9015812676190554,0.036907024642854336,0.0426831548905871,0.036907024642854336,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_worst,median_rank_proxy,1.3666666666666667,1.2666666666666666,-0.10000000000000009,-0.07317073170731714,0.10000000000000009,0,1,True
exp08_signature_baselines/summary.csv,A549 | coverage_worst,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_cosine,hit@1,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_cosine,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_cosine,mrr,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_cosine,ndcg@10,0.7293484859524022,0.7293484859524022,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_cosine,median_rank_proxy,1.7333333333333334,1.7333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_cosine,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_wtcs,hit@1,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_wtcs,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_wtcs,mrr,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_wtcs,ndcg@10,0.8400695598809649,0.8400695598809649,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_wtcs,median_rank_proxy,1.4333333333333331,1.4333333333333331,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | cmap_wtcs,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_mean,hit@1,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_mean,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_mean,mrr,0.8833333333333333,0.8833333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_mean,ndcg@10,0.9138836091666734,0.9138836091666734,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_mean,median_rank_proxy,1.2333333333333334,1.2333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_mean,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_dist,hit@1,0.9666666666666668,0.9666666666666668,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_dist,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_dist,mrr,0.9833333333333332,0.9833333333333332,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_dist,ndcg@10,0.987697658452382,0.987697658452382,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_dist,median_rank_proxy,1.0333333333333334,1.0333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,A549 | pca_dist,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | mean_cosine,hit@1,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | mean_cosine,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | mean_cosine,mrr,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | mean_cosine,ndcg@10,0.8031625352381107,0.8031625352381107,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | mean_cosine,median_rank_proxy,1.5333333333333334,1.5333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | mean_cosine,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | global_energy,hit@1,0.9,0.9,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | global_energy,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | global_energy,mrr,0.95,0.95,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | global_energy,ndcg@10,0.9630929753571458,0.9630929753571458,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | global_energy,median_rank_proxy,1.1,1.1,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | global_energy,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_mean,hit@1,0.8,0.6666666666666666,-0.13333333333333341,-0.16666666666666677,0.13333333333333341,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_mean,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_mean,mrr,0.9,0.8333333333333334,-0.06666666666666665,-0.07407407407407406,0.06666666666666665,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_mean,ndcg@10,0.9261859507142916,0.8769765845238191,-0.04920936619047245,-0.0531311948238054,0.04920936619047245,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_mean,median_rank_proxy,1.2,1.3333333333333333,0.1333333333333333,0.11111111111111109,0.1333333333333333,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_mean,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_worst,hit@1,0.6666666666666666,0.6333333333333333,-0.033333333333333326,-0.04999999999999999,0.033333333333333326,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_worst,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_worst,mrr,0.8277777777777777,0.8027777777777777,-0.025000000000000022,-0.030201342281879224,0.025000000000000022,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_worst,ndcg@10,0.8726122594047705,0.8536348113405503,-0.018977448064220193,-0.021747858639030764,0.018977448064220193,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_worst,median_rank_proxy,1.3666666666666667,1.4666666666666666,0.09999999999999987,0.07317073170731697,0.09999999999999987,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | coverage_worst,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_cosine,hit@1,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_cosine,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_cosine,mrr,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_cosine,ndcg@10,0.8031625352381107,0.8031625352381107,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_cosine,median_rank_proxy,1.5333333333333334,1.5333333333333334,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_cosine,n_queries,30.0,30.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_wtcs,hit@1,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_wtcs,hit@5,1.0,1.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_wtcs,mrr,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_wtcs,ndcg@10,0.7944338850000136,0.7944338850000136,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,MCF7 | cmap_wtcs,median_rank_proxy,1.6,1.6,0.0,0.0,0.0,0,1,True
