file,column,arm_v,arm_u,delta,rel,sign_flips,n,category
exp05_frangieh_natural/frangieh_divergence.csv,cross_cos,0.3243550047273568,0.3243550047273568,0.0,0.0,0,674,unchanged
exp05_frangieh_natural/frangieh_divergence.csv,rel_a,0.3163330510369654,0.3163330510369654,0.0,0.0,0,674,unchanged
exp05_frangieh_natural/frangieh_divergence.csv,rel_b,0.2868500571870587,0.2868500571870587,0.0,0.0,0,674,unchanged
exp05_frangieh_natural/frangieh_divergence.csv,reliable,0.0623145400593471,0.0623145400593471,0.0,0.0,0,674,unchanged
exp05_frangieh_natural/frangieh_divergence.csv,clears_gate,0.0623145400593471,0.0623145400593471,0.0,0.0,0,674,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,cross_cos,0.3587172379096349,0.3587172379096349,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,mean_cosine,0.4166666666666667,0.4166666666666667,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,mean_cosine_lo,0.3,0.3,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,mean_cosine_hi,0.5499999999999999,0.5499999999999999,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,global_energy,0.8000000000000002,0.8000000000000002,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,global_energy_lo,0.6333333333333333,0.6333333333333333,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_ifngr1_case.csv,global_energy_hi,0.9333333333333332,0.9333333333333332,0.0,0.0,0,3,unchanged
exp05_frangieh_natural/frangieh_retrieval_by_gene.csv,cross_cos,0.6255118802189827,0.6255118802189827,0.0,0.0,0,10,unchanged
exp05_frangieh_natural/frangieh_retrieval_by_gene.csv,eff_min,1.903686916828156,1.903686916828156,0.0,0.0,0,10,unchanged
exp05_frangieh_natural/frangieh_retrieval_by_gene.csv,mean_cosine,0.655,0.655,0.0,0.0,0,10,unchanged
exp05_frangieh_natural/frangieh_retrieval_by_gene.csv,global_energy,0.615,0.62,0.005,0.008130081300813,0,10,B
exp05_frangieh_natural/frangieh_retrieval_by_gene.csv,advantage,-0.0399999999999999,-0.0349999999999999,0.005,0.1250000000000001,0,10,A
exp06_theory_limits/beta_interpolation.csv,beta,100000013.86,100000013.86,0.0,0.0,0,10,unchanged
exp06_theory_limits/beta_interpolation.csv,D_beta,0.9875420033931732,0.9875420033931732,0.0,0.0,0,10,unchanged
exp06_theory_limits/beta_interpolation.csv,mean,0.7124999761581421,0.7124999761581421,0.0,0.0,0,10,unchanged
exp06_theory_limits/beta_interpolation.csv,max,1.2999999523162842,1.2999999523162842,0.0,0.0,0,10,unchanged
exp06_theory_limits/degenerate_limit_real.csv,global_energy,0.1099433898925781,0.1099433898925781,0.0,0.0,0,1,unchanged
exp06_theory_limits/degenerate_limit_real.csv,coverage_K1,0.1099433898925781,0.1099433898925781,0.0,0.0,0,1,unchanged
exp06_theory_limits/degenerate_limit_real.csv,e_K562,0.2319374084472656,0.2319374084472656,0.0,0.0,0,1,unchanged
exp06_theory_limits/degenerate_limit_real.csv,e_A549,0.1967201232910156,0.1967201232910156,0.0,0.0,0,1,unchanged
exp06_theory_limits/degenerate_limit_real.csv,coverage_mean,0.2143287658691406,0.2143287658691406,0.0,0.0,0,1,unchanged
exp06_theory_limits/degenerate_limit_real.csv,coverage_worst,0.2319374084472656,0.2319374084472656,0.0,0.0,0,1,unchanged
exp06_theory_limits/degenerate_limit_synthetic.csv,t_spread,0.31,0.31,0.0,0.0,0,6,unchanged
exp06_theory_limits/degenerate_limit_synthetic.csv,energy,73.74906984965007,73.74906984965007,0.0,0.0,0,6,unchanged
exp06_theory_limits/degenerate_limit_synthetic.csv,two_dmu,98.50164031982422,98.50164031982422,0.0,0.0,0,6,unchanged
exp06_theory_limits/degenerate_limit_synthetic.csv,beta,202.22,202.22,0.0,0.0,0,5,unchanged
exp06_theory_limits/degenerate_limit_synthetic.csv,coverage_K1,8.229259490966797,8.229259490966797,0.0,0.0,0,5,unchanged
