context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,ILF2,45,0.0703967353231483,1.4280581176280975,0.4222222222222222,0,0.1287451684474945,-0.164930909872055,-0.1853814423084259,-0.2653942406177521,0.3828447461128235,0.456652820110321
Co-culture,IRF3,284,0.0765856537728368,1.85453736782074,0.4401408450704225,0,0.1690291762351989,0.1158027499914169,0.0943985357880592,-0.09778793156147,1.0452470779418943,1.0347137451171875
Co-culture,IRF4,231,0.0708359236961267,1.8564226031303408,0.3679653679653679,0,0.2505525350570678,0.3081546127796173,0.2610352039337158,-0.0172761064022779,1.026468276977539,0.983407974243164
Co-culture,ISYNA1,198,0.0740408003906816,1.8098536133766172,0.4292929292929293,0,0.1349050849676132,0.1609955728054046,0.0945330113172531,-0.1673222631216049,0.8958827257156372,0.944881021976471
Co-culture,ITGA3,265,0.0640486311819971,1.8918851017951963,0.4641509433962264,0,-0.0419785343110561,0.0807165950536727,0.1309329569339752,0.2647545337677002,-0.7874723672866821,-0.8381304144859314
Co-culture,JAK1,400,0.0635623354662222,0.4882932305335998,0.25,0,1.2264199256896973,1.5178189277648926,1.5541975498199463,0.3300630152225494,0.1118018925189971,0.0634053945541381
Co-culture,JAK2,400,0.0557514999828205,0.3372467756271362,0.4675,0,0.0640024095773696,0.0922048091888427,0.0650205314159393,-0.0365855209529399,0.9231630563735962,0.8812674283981323
Co-culture,JMJD7,351,0.0650145608159608,1.884540855884552,0.4301994301994302,0,0.1734300851821899,0.1012316942214965,0.026062935590744,-0.0582229271531105,0.9631284475326538,0.9560096263885498
Co-culture,JPT1,185,0.0606809491504759,1.8053856492042544,0.4378378378378378,0,0.056189551949501,0.2269087731838226,0.27695032954216,0.2358080148696899,-0.8168342113494873,-0.863977313041687
Co-culture,KCNN4,265,0.0709830370721929,1.857817888259888,0.4528301886792453,0,0.2180206030607223,0.2546907663345337,0.2057841420173645,-0.1843461990356445,0.806483268737793,0.8814994096755981
Co-culture,KDR,284,0.0723460292989822,1.8776205778121948,0.4330985915492957,0,0.1954604685306549,0.1409032344818115,0.097214937210083,0.0643811970949173,1.0031970739364624,1.0004494190216064
Co-culture,KLF4,242,0.0728955831087186,1.8289120197296145,0.4876033057851239,0,0.1332982927560806,0.0784425511956214,0.0225130468606948,-0.0769591480493545,1.0607166290283203,1.0249425172805786
Co-culture,LAMP2,303,0.0746311302518358,1.8887077569961548,0.4422442244224422,0,0.1086732894182205,0.0930473506450653,0.0829047411680221,-0.077834278345108,1.0585722923278809,1.007021427154541
