dataset,task_id,information_condition_mode,structure_reliability_score,preference_conflict,mean_vs_DART_disagreement,subpop_variance_ratio,response_diversity,bootstrap_rank_stability,observed_best_method,observed_dart_minority_cov,observed_mean_minority_cov,seed,HIR_predicted_regime,prediction_correct
sciplex3_cross_line,K562->A549:BMS-536924:s1,observed,0.5794284477199655,0.12259887005649717,0.08395146915071011,0.026928779441753772,0.6925909519195557,1.0,mean_sufficient,0.6410572677850723,0.6410572677850723,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:Resveratrol:s1,observed,0.601081364758479,0.13107344632768364,0.09217411304697831,0.032321316771877585,0.7185647487640381,1.0,mean_sufficient,0.6394274085760117,0.6394274085760117,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:Triamcinolone Acetonide:s1,observed,0.5893713748127942,0.12259887005649717,0.08809154160197802,0.029666862329263022,0.6953874826431274,1.0,mean_sufficient,0.6374110579490662,0.6374110579490662,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:Clevudine:s1,observed,0.5869162512172847,0.08700564971751412,0.09154160197803463,0.027384098178200297,0.727243959903717,1.0,mean_sufficient,0.6593001782894135,0.6593001782894135,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:Nintedanib (BIBF 1120):s2,observed,0.5941925655742837,0.13559322033898308,0.10321430625035938,0.028789080573033716,0.7170031666755676,1.0,mean_sufficient,0.6307146549224854,0.6307146549224854,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:Dasatinib:s2,observed,0.5994301165112056,0.08757062146892658,0.0923466160657811,0.0313755521774694,0.7298214435577393,1.0,mean_sufficient,0.6638105511665344,0.6638105511665344,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:GSK J1:s2,observed,0.5970822798769942,0.10169491525423735,0.0925766200908516,0.03126199833817941,0.7089446783065796,1.0,mean_sufficient,0.6452726274728775,0.6425864696502686,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:Amisulpride:s2,observed,0.5904770052747466,0.08700564971751412,0.08567649933873844,0.029631417256436886,0.7159597873687744,1.0,mean_sufficient,0.6606201529502869,0.6520493924617767,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:SRT2104 (GSK2245840):s2,observed,0.6027688407314735,0.10112994350282489,0.09021907883387958,0.03351264195642013,0.7065423727035522,1.0,DART_recommended,0.638197273015976,0.6227544471621513,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:WP1066:s2,observed,0.5932975810256654,0.2033898305084746,0.09855672474268301,0.02938761628476582,0.7063987851142883,1.0,mean_sufficient,0.6485551744699478,0.6466753482818604,2,DART_recommended,False
sciplex3_cross_line,K562->A549:Costunolide:s2,observed,0.5983512108482738,0.09774011299435026,0.09435915128514749,0.030966284996715634,0.724266529083252,1.0,DART_recommended,0.6376210749149323,0.6071937754750252,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:Alvespimycin (17-DMAG) HCl:s2,observed,0.6015250941266647,0.08983050847457624,0.09113909493416134,0.03210493991711059,0.7331159114837646,1.0,DART_recommended,0.6275019943714142,0.6014729365706444,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:IOX2:s2,observed,0.43041223103182585,0.13446327683615816,0.08947156575240067,0.029295102844489926,0.7121187448501587,0.6,DART_recommended,0.6428393721580505,0.6089872643351555,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:Ellagic acid:s2,observed,0.5979502862645358,0.1254237288135593,0.0905640848714852,0.03161671330761944,0.7140271663665771,1.0,mean_sufficient,0.6376405358314514,0.6376405358314514,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Sirtinol:s0,observed,0.5909997643657872,0.1327683615819209,0.12144212523719167,0.029358618148221948,0.6041916608810425,1.0,mean_sufficient,0.6968241035938263,0.6968241035938263,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Zileuton:s0,observed,0.6137902764268226,0.13728813559322034,0.12517969064458628,0.037117487157333276,0.5862492322921753,1.0,mean_sufficient,0.7049509286880493,0.7049509286880493,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Ofloxacin:s0,observed,0.6024992502142947,0.12203389830508476,0.10942441492726124,0.03470646331638831,0.6008131504058838,1.0,mean_sufficient,0.6965637654066086,0.6965637654066086,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Lapatinib (GW-572016) Ditosylate:s0,observed,0.6010096375511276,0.16892655367231635,0.1248346846069806,0.031989511718290294,0.6134896278381348,1.0,mean_sufficient,0.70289546251297,0.70289546251297,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Curcumin:s0,observed,0.5996266674732289,0.04632768361581924,0.1352998677476856,0.031084573913961872,0.5901799201965332,1.0,mean_sufficient,0.7076612412929535,0.7076612412929535,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:AICAR (Acadesine):s0,observed,0.5925167486201581,0.19491525423728817,0.12276464838134671,0.029876460972385187,0.5991973876953125,1.0,mean_sufficient,0.6951787918806076,0.6951787918806076,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:ABT-737:s0,observed,0.5948402010774385,0.12994350282485878,0.1293772641021218,0.0296963757692575,0.6046903133392334,1.0,mean_sufficient,0.7039925158023834,0.7039925158023834,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Disulfiram:s0,observed,0.5792472354208221,0.12316384180790962,0.1195445920303605,0.026617137219789647,0.5755521655082703,1.0,mean_sufficient,0.7106427848339081,0.7106427848339081,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Belinostat (PXD101):s0,observed,0.6515139730081805,0.17966101694915254,0.09545167040423208,0.08930706793883898,0.6810588836669922,1.0,DART_recommended,0.7505182027816772,0.6921994984149933,0,mean_sufficient,False
sciplex3_cross_line,A549->MCF7:Abexinostat (PCI-24781):s0,observed,0.6546138243317146,0.1322033898305085,0.10258179518141564,0.0761011085355607,0.6871019601821899,1.0,DART_recommended,0.794526994228363,0.7078516036272049,0,mean_sufficient,False
sciplex3_cross_line,A549->MCF7:Droxinostat:s1,observed,0.6009476819262509,0.10056497175141244,0.11724455177965615,0.03346571236581289,0.5951495170593262,1.0,mean_sufficient,0.7090150862932205,0.7090150862932205,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:ITSA-1 (ITSA1):s1,observed,0.5969455273852295,0.1553672316384181,0.11983209706169856,0.03172661685005686,0.5982444286346436,1.0,mean_sufficient,0.6856571435928345,0.6856571435928345,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Sirtinol:s1,observed,0.6163086413297313,0.10395480225988701,0.13650738887930536,0.03604831131631124,0.6038612127304077,1.0,mean_sufficient,0.7028745114803314,0.7028745114803314,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:AG-490 (Tyrphostin B42):s1,observed,0.596031490867395,0.15254237288135597,0.11672704272324763,0.03202819391093867,0.5909244418144226,1.0,mean_sufficient,0.6962791234254837,0.6962791234254837,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:UNC0379:s1,observed,0.5959023464617834,0.1497175141242938,0.11672704272324763,0.031601945527652324,0.602420449256897,1.0,mean_sufficient,0.6993190497159958,0.6993190497159958,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Lapatinib (GW-572016) Ditosylate:s1,observed,0.5943871309259005,0.12994350282485878,0.12448967856937493,0.029239090356607666,0.6309847235679626,1.0,mean_sufficient,0.7058682143688202,0.7058682143688202,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:BMS-536924:s1,observed,0.5812589151123065,0.12033898305084745,0.12445013066332827,0.02600101664834069,0.5969831943511963,1.0,mean_sufficient,0.7059391289949417,0.7059391289949417,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Resveratrol:s1,observed,0.5848582438082113,0.1497175141242938,0.13207981139669944,0.026004913488754257,0.6061556935310364,1.0,mean_sufficient,0.7101509720087051,0.7101509720087051,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Triamcinolone Acetonide:s1,observed,0.580949923530446,0.10169491525423735,0.10522684146972572,0.02856319438092719,0.584309458732605,1.0,mean_sufficient,0.7080137431621552,0.7080137431621552,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Clevudine:s1,observed,0.5853245824922625,0.14067796610169492,0.12529469265712145,0.027416680410618732,0.5922139883041382,1.0,mean_sufficient,0.7004541903734207,0.7004541903734207,1,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Nintedanib (BIBF 1120):s2,observed,0.592187307248892,0.11073446327683617,0.1044218273819792,0.031824086558565806,0.6016740798950195,1.0,mean_sufficient,0.7004674524068832,0.7004674524068832,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Dasatinib:s2,observed,0.599909818963454,0.12768361581920906,0.13593237881662928,0.030294680694552593,0.6144944429397583,1.0,mean_sufficient,0.7013176679611206,0.7013176679611206,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:GSK J1:s2,observed,0.5994863951280887,0.08813559322033904,0.12546719567592435,0.032085737688463005,0.593156635761261,1.0,mean_sufficient,0.6977749615907669,0.6977749615907669,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Amisulpride:s2,observed,0.5966451419877021,0.12824858757062146,0.1193145880052901,0.03186311537539624,0.5929569005966187,1.0,mean_sufficient,0.6949966549873352,0.6949966549873352,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:SRT2104 (GSK2245840):s2,observed,0.5965985520750098,0.12429378531073448,0.13978494623655913,0.02959697625346955,0.5888289213180542,1.0,mean_sufficient,0.6955935955047607,0.6955935955047607,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:WP1066:s2,observed,0.5902781478007616,0.09887005649717517,0.12172963026852968,0.02937512955105226,0.5954738855361938,1.0,mean_sufficient,0.6994746178388596,0.6994746178388596,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Costunolide:s2,observed,0.6098432686103541,0.050847457627118675,0.12765223391409347,0.035522474014385255,0.5859756469726562,1.0,mean_sufficient,0.7124418914318085,0.7124418914318085,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Alvespimycin (17-DMAG) HCl:s2,observed,0.599866743696767,0.09887005649717517,0.1181645678799379,0.03360594834115832,0.5769129991531372,1.0,mean_sufficient,0.6946785748004913,0.6946785748004913,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:IOX2:s2,observed,0.6010424870038167,0.10282485875706215,0.13207981139669944,0.031027229545029674,0.6173286437988281,1.0,mean_sufficient,0.7035315036773682,0.7035315036773682,2,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Ellagic acid:s2,observed,0.5794054264404506,0.09774011299435026,0.11799206486113506,0.025842954029681387,0.6057934165000916,1.0,mean_sufficient,0.703796997666359,0.703796997666359,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Sirtinol:s0,observed,0.605393974689397,0.17909604519774014,0.15985279742395486,0.0258528065633271,0.7188707590103149,1.0,mean_sufficient,0.6996502578258514,0.6996502578258514,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Zileuton:s0,observed,0.6084308030234361,0.22994350282485876,0.1597952964176873,0.027430008491941143,0.7021242380142212,1.0,mean_sufficient,0.702237993478775,0.702237993478775,0,DART_recommended,False
sciplex3_cross_line,K562->MCF7:Ofloxacin:s0,observed,0.4632234977243006,0.1632768361581921,0.1431200046000805,0.03397745503410318,0.7119913101196289,0.6,mean_sufficient,0.6980979889631271,0.6980979889631271,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Lapatinib (GW-572016) Ditosylate:s0,observed,0.5525141628370309,0.13728813559322034,0.15847277327353226,0.035858399697360634,0.6947349309921265,0.8,mean_sufficient,0.7044131904840469,0.7044131904840469,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Curcumin:s0,observed,0.5342525466399158,0.1322033898305085,0.1714680006900121,0.028274068512427267,0.6941654086112976,0.8,mean_sufficient,0.7010196000337601,0.7010196000337601,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:AICAR (Acadesine):s0,observed,0.6334949531050412,0.12824858757062146,0.15663274107296876,0.03597139910408859,0.7075929641723633,1.0,mean_sufficient,0.7315527349710464,0.7315527349710464,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:ABT-737:s0,observed,0.5477946389246016,0.1378531073446328,0.1716405037088149,0.032505030018190356,0.7020537257194519,0.8,mean_sufficient,0.7054613679647446,0.7054613679647446,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Disulfiram:s0,observed,0.6141398608532154,0.11581920903954801,0.1426599965499396,0.030825810589535655,0.7173143029212952,1.0,mean_sufficient,0.7100283056497574,0.7100283056497574,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Belinostat (PXD101):s0,observed,0.4901096785145346,0.13672316384180794,0.13920993617388305,0.04237390937688946,0.742644727230072,0.6,mean_sufficient,0.7505992650985718,0.7505992650985718,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Abexinostat (PCI-24781):s0,observed,0.5012255099595863,0.11977401129943505,0.14938761428324998,0.04385112941082243,0.7738645672798157,0.6,mean_sufficient,0.7225025147199631,0.7206868976354599,0,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Droxinostat:s1,observed,0.5506150117454355,0.14858757062146893,0.1630153527686734,0.033983749950826696,0.7160838842391968,0.8,mean_sufficient,0.6968518793582916,0.6968518793582916,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:ITSA-1 (ITSA1):s1,observed,0.6193949519478599,0.13728813559322034,0.15697774711057444,0.031212710310523663,0.7081460952758789,1.0,mean_sufficient,0.6945641189813614,0.6945641189813614,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Sirtinol:s1,observed,0.5464713024730428,0.14632768361581922,0.16272784773733534,0.03209203624020095,0.7324044704437256,0.8,mean_sufficient,0.7098550051450729,0.7098550051450729,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:AG-490 (Tyrphostin B42):s1,observed,0.5354313119229499,0.15819209039548027,0.1634178598125467,0.02895984246290168,0.7135553359985352,0.8,mean_sufficient,0.7043843269348145,0.7043843269348145,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:UNC0379:s1,observed,0.6249339295868744,0.10282485875706215,0.1574377551607153,0.032248631987920044,0.7308481931686401,1.0,mean_sufficient,0.723853200674057,0.723853200674057,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Lapatinib (GW-572016) Ditosylate:s1,observed,0.49247023880459406,0.18813559322033901,0.18147317578057615,0.040188328347591847,0.6838964223861694,0.6,mean_sufficient,0.7016740590333939,0.7016740590333939,1,DART_recommended,False
sciplex3_cross_line,K562->MCF7:BMS-536924:s1,observed,0.6195334525592469,0.13728813559322034,0.15531021792881372,0.0318591689505709,0.6959736943244934,1.0,mean_sufficient,0.7126354277133942,0.7126354277133942,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Resveratrol:s1,observed,0.4545281865777204,0.15932203389830513,0.16836294635156113,0.02780364341010496,0.7219022512435913,0.6,mean_sufficient,0.7038684338331223,0.7038684338331223,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Triamcinolone Acetonide:s1,observed,0.6245711236817638,0.11807909604519773,0.1424484630936419,0.0351706907630989,0.6920208930969238,1.0,mean_sufficient,0.703734502196312,0.703734502196312,1,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Clevudine:s1,observed,0.5206602089750134,0.2169491525423729,0.16491288597550458,0.023863732424594837,0.7134950160980225,0.8,mean_sufficient,0.6985009461641312,0.6985009461641312,1,DART_recommended,False
sciplex3_cross_line,K562->MCF7:Nintedanib (BIBF 1120):s2,observed,0.5274350473177142,0.15875706214689267,0.1410499683744465,0.028789080573033716,0.7170031666755676,0.8,mean_sufficient,0.6912848204374313,0.6912848204374313,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Dasatinib:s2,observed,0.5524577433638115,0.12033898305084745,0.18889080558909782,0.03193951299316537,0.705274224281311,0.8,mean_sufficient,0.7187624126672745,0.7187624126672745,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:GSK J1:s2,observed,0.4603394693496299,0.11525423728813566,0.1622678396871945,0.03106777592309749,0.7034239768981934,0.6,mean_sufficient,0.7126626074314117,0.7126626074314117,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Amisulpride:s2,observed,0.6118992212529487,0.16892655367231635,0.15584658276221403,0.028099725277031844,0.7305374145507812,1.0,mean_sufficient,0.7137008011341095,0.7137008011341095,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:SRT2104 (GSK2245840):s2,observed,0.5714998262160693,0.20112994350282487,0.19590592835374615,0.03723688487022108,0.7122209668159485,0.8,mean_sufficient,0.726200670003891,0.726200670003891,2,DART_recommended,False
sciplex3_cross_line,K562->MCF7:WP1066:s2,observed,0.5412181676377253,0.12485875706214689,0.16232534069346216,0.030967557936938516,0.71501624584198,0.8,mean_sufficient,0.7014075070619583,0.7014075070619583,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Costunolide:s2,observed,0.6255442737358488,0.17909604519774014,0.16738542924501176,0.032145046640152976,0.7052423357963562,1.0,mean_sufficient,0.7238380610942841,0.7238380610942841,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Alvespimycin (17-DMAG) HCl:s2,observed,0.6246176681694665,0.11920903954802259,0.15600023000402508,0.03184385681362829,0.7448601722717285,1.0,mean_sufficient,0.6834370642900467,0.6834370642900467,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:IOX2:s2,observed,0.5605220143995217,0.14237288135593218,0.18204818584325227,0.034921013924096994,0.7204210758209229,0.8,mean_sufficient,0.7279501706361771,0.7279501706361771,2,mean_sufficient,True
sciplex3_cross_line,K562->MCF7:Ellagic acid:s2,observed,0.4684186690239328,0.08587570621468932,0.15352768673451783,0.03394640568560683,0.7284476161003113,0.6,mean_sufficient,0.7434608787298203,0.7434608787298203,2,mean_sufficient,True
cd34,CD34+:Crizotinib:s0,observed,0.4013297005961923,0.6016806722689075,0.4117647058823529,0.12063190771621377,0.27212053537368774,0.2,mean_sufficient,0.9866812825202942,0.9861854016780853,0,DART_recommended,False
cd34,CD34+:Geldanamycin:s0,observed,0.39208868847173806,0.5932773109243697,0.16470588235294115,0.1247602842469984,0.24441629648208618,0.4,mean_sufficient,0.9881992638111115,0.9881992638111115,0,mean_sufficient,True
cd34,CD34+:Sapanisertib:s0,observed,0.6003384961801418,0.6033613445378151,0.06722689075630256,0.11787388501551105,0.2680908441543579,1.0,mean_sufficient,0.9771714210510254,0.9771714210510254,0,DART_recommended,False
cd34,CD34+:Neratinib:s0,observed,0.4937228302394643,0.6605042016806723,0.44873949579831934,0.10947169400333553,0.2666400671005249,0.4,mean_sufficient,0.9856224656105042,0.9848334491252899,0,DART_recommended,False
cd34,CD34+:Purmorphamine:s1,observed,0.4156757408029893,0.6453781512605041,0.45546218487394957,0.12239075192109693,0.26263976097106934,0.2,mean_sufficient,0.9868698120117188,0.9859611093997955,1,DART_recommended,False
cd34,CD34+:Geldanamycin:s1,observed,0.4498265608619242,0.6655462184873949,0.32605042016806723,0.12097646272579356,0.25708913803100586,0.4,mean_sufficient,0.98765429854393,0.98765429854393,1,DART_recommended,False
cd34,CD34+:panobinostat:s1,observed,0.39552575181512273,0.519327731092437,0.17647058823529416,0.10559036776806567,0.23761045932769775,0.4,mean_sufficient,0.990844339132309,0.9869706034660339,1,mean_sufficient,True
cd34,CD34+:Etomoxir:s1,observed,0.5399580576139338,0.7411764705882353,0.3529411764705882,0.12176296826721204,0.26428645849227905,0.6,mean_sufficient,0.9867225289344788,0.9867225289344788,1,DART_recommended,False
cd34,CD34+:Dabrafenib:s2,observed,0.3837901775977191,0.519327731092437,0.13781512605042018,0.0759855686749539,0.2555488348007202,0.4,mean_sufficient,0.9821756482124329,0.985443651676178,2,mean_sufficient,True
cd34,CD34+:Rucaparib:s2,observed,0.45986592671450444,0.6857142857142857,0.3529411764705882,0.12465034043070435,0.26336514949798584,0.4,mean_sufficient,0.9833228886127472,0.980312317609787,2,DART_recommended,False
cd34,CD34+:BMS-536924:s2,observed,0.5673743063562056,0.7495798319327731,0.43025210084033616,0.12666771650715078,0.2678607106208801,0.6,mean_sufficient,0.9831894636154175,0.9825067818164825,2,DART_recommended,False
cd34,CD34+:Chaetocin:s2,observed,0.5562737393379211,0.6621848739495798,0.4,0.10936492243361719,0.2627373933792114,0.6,mean_sufficient,0.9904427230358124,0.9937117397785187,2,DART_recommended,False
frangieh,Co-culture:LINC00518:s0,observed,0.36247493763335675,0.6220338983050847,0.31890224444208065,0.0711731103819995,0.2085915207862854,0.2,mean_sufficient,0.9961032569408417,0.9969207346439362,0,mean_sufficient,True
frangieh,Co-culture:SP100:s0,observed,0.3277772129857236,0.5728813559322034,0.2187710527248875,0.06868779378232898,0.2120734453201294,0.2,mean_sufficient,0.9955035150051117,0.9954403340816498,0,mean_sufficient,True
frangieh,Co-culture:PFDN4:s0,observed,0.356636803184203,0.6090395480225989,0.3000035457220863,0.058283629279049176,0.21635562181472778,0.2,mean_sufficient,0.9960787892341614,0.9943686425685883,0,mean_sufficient,True
frangieh,Co-culture:SDCBP:s1,observed,0.37052204503318337,0.5401129943502825,0.34287132574548806,0.05632144979829273,0.20517081022262573,0.2,mean_sufficient,0.9890190958976746,0.9919555485248566,1,mean_sufficient,True
frangieh,Co-culture:LINC00518:s1,observed,0.3547699671715949,0.5932203389830508,0.2974506258199483,0.07744653813244877,0.20662248134613037,0.2,mean_sufficient,0.9957446455955505,0.9944823086261749,1,mean_sufficient,True
frangieh,Co-culture:TTLL1:s1,observed,0.3464177771403435,0.5214689265536723,0.2738715739460341,0.0673417603218344,0.20562726259231567,0.2,mean_sufficient,0.9964938461780548,0.9964938461780548,1,mean_sufficient,True
frangieh,Co-culture:JMJD7:s1,observed,0.5247119109569633,0.6096045197740113,0.32563911640605614,0.07075442866393433,0.2073822021484375,0.6,mean_sufficient,0.9953170418739319,0.9941036701202393,1,DART_recommended,False
frangieh,Co-culture:FBL:s2,observed,0.5059358274643757,0.5282485875706214,0.27092862461440276,0.09538046557009558,0.21110808849334717,0.6,mean_sufficient,0.9930065870285034,0.9927935898303986,2,DART_recommended,False
frangieh,Co-culture:SNHG6:s2,observed,0.4201578747687668,0.6350282485875707,0.2556465624224374,0.0762407787319342,0.20681577920913696,0.4,mean_sufficient,0.9943402111530304,0.9952719807624817,2,DART_recommended,False
frangieh,Co-culture:CD274:s2,observed,0.48369081320434804,0.6412429378531074,0.4353437577562671,0.07597604591126968,0.2132049798965454,0.4,mean_sufficient,0.9940416812896729,0.9931974411010742,2,DART_recommended,False
frangieh,Co-culture:EEA1:s2,observed,0.3450435682486943,0.580225988700565,0.2701485657554161,0.05830997315426873,0.20491570234298706,0.2,mean_sufficient,0.9948553442955017,0.9945145547389984,2,mean_sufficient,True
frangieh,IFNγ:EIF2S3:s0,observed,0.3814656331043837,0.0,0.3568212037714883,0.11240112425245467,0.26578211784362793,0.2,mean_sufficient,0.8682639002799988,0.8718635737895966,0,mean_sufficient,True
frangieh,IFNγ:LINC00518:s0,observed,0.3238216551624241,0.6406779661016949,0.1973548913236181,0.05916535026024911,0.24747443199157715,0.2,mean_sufficient,0.9921582639217377,0.992344081401825,0,mean_sufficient,True
frangieh,IFNγ:SP100:s0,observed,0.36905192745859206,0.6203389830508474,0.3256036591851931,0.07453613488096247,0.25090646743774414,0.2,mean_sufficient,0.9879180192947388,0.9835922122001648,0,mean_sufficient,True
frangieh,IFNγ:PFDN4:s0,observed,0.43287657195137985,0.6372881355932203,0.27966492328777326,0.06006518940926323,0.2499384880065918,0.4,mean_sufficient,0.9907140731811523,0.9895521700382233,0,DART_recommended,False
frangieh,IFNγ:SDCBP:s1,observed,0.38607070426396134,0.6282485875706214,0.14744260255074498,0.07271468903141107,0.24465793371200562,0.4,mean_sufficient,0.9924842417240143,0.9900411367416382,1,mean_sufficient,True
frangieh,IFNγ:LINC00518:s1,observed,0.3854675356186067,0.6694915254237288,0.3728326773747474,0.05220220911760432,0.24976098537445068,0.2,mean_sufficient,0.9932239651679993,0.9898269772529602,1,mean_sufficient,True
frangieh,IFNγ:TTLL1:s1,observed,0.4256359632031736,0.6468926553672316,0.25644003187378733,0.06258601391876419,0.2588195204734802,0.4,mean_sufficient,0.9905071258544922,0.9906095862388611,1,DART_recommended,False
frangieh,IFNγ:JMJD7:s1,observed,0.33079320613401175,0.6333333333333333,0.2191965393752438,0.06445166516498074,0.24074417352676392,0.2,mean_sufficient,0.9951204657554626,0.995160698890686,1,mean_sufficient,True
frangieh,IFNγ:FBL:s2,observed,0.35453726393971147,0.6186440677966102,0.28557245683083365,0.06486648169340326,0.24586904048919678,0.2,mean_sufficient,0.9906339943408966,0.9882465898990631,2,mean_sufficient,True
frangieh,IFNγ:SNHG6:s2,observed,0.36172699371762157,0.7203389830508474,0.31124348473566643,0.04924101663490409,0.25068724155426025,0.2,mean_sufficient,0.9929061233997345,0.9941494762897491,2,mean_sufficient,True
frangieh,IFNγ:CD274:s2,observed,0.4108219772851968,0.7169491525423729,0.23699606424848424,0.04814328619032096,0.23443496227264404,0.4,mean_sufficient,0.9965808987617493,0.994234561920166,2,DART_recommended,False
frangieh,IFNγ:EEA1:s2,observed,0.3058454897854044,0.7361581920903955,0.14884941318299477,0.08354044822723312,0.237481951713562,0.2,mean_sufficient,0.9891850054264069,0.9913729429244995,2,mean_sufficient,True
sciplex3_predicted_mean,A549:Sodium Phenylbutyrate:s0,predicted_mean,0.34499513913783103,0.6423728813559322,0.3428209993674889,0.02825060295585724,0.6025598049163818,0.2,mean_sufficient,0.9840105893048244,0.9841209907886719,0,no_DART,True
sciplex3_predicted_mean,A549:Alendronate sodium trihydrate:s0,predicted_mean,0.39596596391485916,0.7084745762711864,0.2831349548617101,0.025926346422135673,0.5908969044685364,0.4,mean_sufficient,0.993747902810734,0.993747902810734,0,no_DART,True
sciplex3_predicted_mean,A549:ABT-737:s0,predicted_mean,0.4303384033356089,0.5350282485875706,0.36840894715657524,0.027027639088713595,0.6031235456466675,0.4,mean_sufficient,0.9809593920348265,0.9842461052247247,0,no_DART,True
sciplex3_predicted_mean,A549:Lenalidomide (CC-5013):s0,predicted_mean,0.31197276391507045,0.5491525423728814,0.25501696279684893,0.028361507899419425,0.5763230323791504,0.2,mean_sufficient,0.9929795885371281,0.9919248669384544,0,no_DART,True
sciplex3_predicted_mean,A549:Disulfiram:s0,predicted_mean,0.41966196922384935,0.652542372881356,0.31522051635903625,0.030344855843949182,0.5830022096633911,0.4,mean_sufficient,0.9887437182480837,0.9894936287918503,0,no_DART,True
sciplex3_predicted_mean,A549:Curcumin:s0,predicted_mean,0.35586347664044127,0.5423728813559322,0.41113219481340924,0.02417142711438957,0.5945292711257935,0.2,mean_sufficient,0.9928952068103735,0.9916118313738893,0,no_DART,True
sciplex3_predicted_mean,A549:AICAR (Acadesine):s0,predicted_mean,0.36052328336937467,0.6406779661016949,0.37962164337875914,0.029387909370324254,0.5949198007583618,0.2,mean_sufficient,0.9813733374340665,0.9809151919739174,0,no_DART,True
sciplex3_predicted_mean,A549:PCI-34051:s0,predicted_mean,0.35372846510699485,0.5214689265536723,0.3549537116899546,0.029580464017194177,0.6075327396392822,0.2,mean_sufficient,0.9842110084166595,0.9821418811813214,0,no_DART,True
sciplex3_predicted_mean,A549:Tubastatin A HCl:s1,predicted_mean,0.3530082855238631,0.6774011299435028,0.30903366772820595,0.0352485888771535,0.5910073518753052,0.2,mean_sufficient,0.9950736812170671,0.9952121972035907,1,no_DART,True
