split_type,cell_line,heldout_drug,observed_library_fraction,seed,structure_reliability_score,preference_conflict,true_divergence,recommendation_mode,minority_state_coverage_gap
leave_drug_out,A549,Droxinostat,1.0,3,0.4313687497581315,0.5824858757062147,1.6452950087100495,DART_recommended,-0.0009723217466027
leave_drug_out,A549,ENMD-2076,1.0,4,0.4198403517765928,0.4864406779661017,1.4675460342559905,DART_recommended,0.0086231771535267
leave_drug_out,A549,Entacapone,1.0,2,0.335682320156237,0.5853107344632769,1.7123704766822092,mean_or_no_call,0.0021411622269056
leave_drug_out,A549,Epothilone A,1.0,3,0.6808821004588902,0.7011299435028249,1.1056020881462536,DART_recommended,-0.0006475415177995
leave_drug_out,A549,Epothilone A,1.0,4,0.6835690956709608,0.7180790960451977,1.142441326982138,DART_recommended,0.0
leave_drug_out,A549,FLLL32,1.0,1,0.4714036543037113,0.6005649717514124,1.7172024281850844,DART_recommended,0.0022024444735314
leave_drug_out,A549,Fasudil (HA-1077) HCl,1.0,0,0.3654331429611552,0.6214689265536724,1.7170374623838678,mean_or_no_call,0.01152387763379
leave_drug_out,A549,"Fedratinib (SAR302503, TG101348)",1.0,2,0.6257167808555629,0.6039548022598871,1.4807374309173953,DART_recommended,-0.0016258557252165
leave_drug_out,A549,"Fedratinib (SAR302503, TG101348)",1.0,3,0.632472356022973,0.5796610169491525,1.4073651432820775,DART_recommended,0.001553818135624
leave_drug_out,A549,Filgotinib (GLPG0634),1.0,1,0.423219635398638,0.5548022598870056,1.6430607897094318,DART_recommended,0.0004768723004155
leave_drug_out,A549,Filgotinib (GLPG0634),1.0,2,0.4307461570679932,0.5655367231638418,1.6777357490480211,DART_recommended,1.2224858035647657e-05
leave_drug_out,A549,Flavopiridol HCl,1.0,4,0.4596468019193803,0.4988700564971751,0.8655561636625942,DART_recommended,-0.0085192820851601
leave_drug_out,A549,"Fluorouracil (5-Fluoracil, 5-FU)",1.0,2,0.5239964146981623,0.6653009390658909,1.3421949859757762,DART_recommended,-0.0031419470696033
leave_drug_out,A549,"Fluorouracil (5-Fluoracil, 5-FU)",1.0,3,0.531317547732005,0.6548022598870057,1.397463480586013,DART_recommended,-0.0005302607973808
leave_drug_out,A549,G007-LK,1.0,1,0.4334823462163915,0.5807909604519774,1.6811406713586392,DART_recommended,0.0445118399023076
leave_drug_out,A549,G007-LK,1.0,3,0.4448719558555489,0.6146892655367232,1.7236665333945127,DART_recommended,0.0015038581297444
leave_drug_out,A549,G007-LK,1.0,4,0.4529957134713548,0.535593220338983,1.6623117786598025,DART_recommended,0.0270039901457082
leave_drug_out,A549,GSK J1,1.0,2,0.4349419376962317,0.6259887005649718,1.7329539619364551,DART_recommended,0.0006793539980614
leave_drug_out,A549,GSK-LSD1 2HCl,1.0,1,0.3471245344482873,0.5299435028248588,1.6485319849243625,mean_or_no_call,0.0041872505549491
leave_drug_out,A549,GSK-LSD1 2HCl,1.0,3,0.4638100527393287,0.5514124293785311,1.6289610246228283,DART_recommended,0.0017252697723534
leave_drug_out,A549,GSK1070916,1.0,0,0.3783998230163608,0.5485875706214689,1.0970215003463673,mean_or_no_call,0.0018432013952828
leave_drug_out,A549,GSK1070916,1.0,3,0.4294427564787628,0.4892655367231638,1.020092191790203,DART_recommended,0.0004382656450078
leave_drug_out,A549,GSK1070916,1.0,4,0.4375659511329781,0.4706214689265536,0.9083062569450852,DART_recommended,0.001400392198027
leave_drug_out,A549,Givinostat (ITF2357),1.0,0,0.5268215992366856,0.4378531073446328,0.7256706103156477,DART_recommended,0.0244162165159822
leave_drug_out,A549,Givinostat (ITF2357),1.0,1,0.6849406792237119,0.503954802259887,0.7212718382639541,DART_recommended,0.0692433332200964
leave_drug_out,A549,Hesperadin,1.0,0,0.5569040373535132,0.6485875706214689,1.2856975238503132,DART_recommended,-0.0051261614983989
leave_drug_out,A549,Hesperadin,1.0,1,0.5585575248389061,0.7344632768361582,1.251949955293203,DART_recommended,0.0024434286205978
leave_drug_out,A549,INO-1001 (3-Aminobenzamide),1.0,4,0.4478574754903252,0.6112994350282486,1.6659094409547737,DART_recommended,0.0053725051999761
leave_drug_out,A549,Ivosidenib (AG-120),1.0,4,0.5058673396582449,0.6288135593220339,1.78314772553969,DART_recommended,1.5452787418546166e-05
leave_drug_out,A549,JNJ-7706621,1.0,3,0.3939468413423994,0.5525423728813559,1.4292206520754425,mean_or_no_call,0.0084209630785522
leave_drug_out,A549,KW-2449,1.0,0,0.6297395009637886,0.6186440677966102,1.473229192076955,DART_recommended,0.0058056617383814
leave_drug_out,A549,Ki16425,1.0,0,0.3312133868381063,0.5485875706214689,1.6300704612356365,mean_or_no_call,-0.0008489595470712
leave_drug_out,A549,Ki16425,1.0,3,0.3188219913653772,0.4819209039548022,1.6233770358971928,mean_or_no_call,0.0016977527595876
leave_drug_out,A549,Ki8751,1.0,1,0.4195952885947305,0.5497175141242938,1.7450979582341588,DART_recommended,0.0020524088653499
leave_drug_out,A549,Ki8751,1.0,4,0.4234470174037783,0.56045197740113,1.68677741861988,DART_recommended,0.0035377151247483
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,1.0,1,0.7195981808444529,0.6062146892655367,1.5152683364554056,DART_recommended,-0.0005497889041522
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,1.0,2,0.5939709828430063,0.427683615819209,1.4424316667482344,DART_recommended,0.0
leave_drug_out,A549,Lenalidomide (CC-5013),1.0,0,0.4148142511930122,0.535593220338983,1.6735242912506068,DART_recommended,0.0010551465422773
leave_drug_out,A549,Lenalidomide (CC-5013),1.0,1,0.4153048279927676,0.543502824858757,1.6459367814781432,DART_recommended,-0.0009526353039923
leave_drug_out,A549,Linifanib (ABT-869),1.0,2,0.4619152407668331,0.6,1.6306869172439713,DART_recommended,0.0172136254419228
leave_drug_out,A549,Linifanib (ABT-869),1.0,4,0.3598393447114641,0.5203389830508475,1.605608957719305,mean_or_no_call,0.0032139920687326
leave_drug_out,A549,Lomustine,1.0,0,0.4368481268517504,0.5694915254237288,1.6263473706531382,DART_recommended,0.0055223837900714
leave_drug_out,A549,Lomustine,1.0,2,0.4597577293495125,0.5689265536723164,1.5889401309810869,DART_recommended,-0.0015456110239155
leave_drug_out,A549,Lomustine,1.0,4,0.3703413050242544,0.5779661016949152,1.6908768424758591,mean_or_no_call,-0.0009871562090147
leave_drug_out,A549,M344,1.0,0,0.4676727624236091,0.5988700564971752,1.0242854202870313,DART_recommended,0.0362449980328933
leave_drug_out,A549,MC1568,1.0,0,0.3542035892127937,0.5813559322033899,1.691724684019758,mean_or_no_call,-0.0008193351287768
leave_drug_out,A549,MK-0752,1.0,0,0.3788478185711603,0.6067796610169491,1.6384471606795636,mean_or_no_call,0.0012686749654844
leave_drug_out,A549,MK-5108 (VX-689),1.0,3,0.421902328083381,0.6067796610169491,1.5072590795296308,DART_recommended,-0.0004010379406064
leave_drug_out,A549,MK-5108 (VX-689),1.0,4,0.4035499673557126,0.6129943502824858,1.3809619393290615,DART_recommended,-0.0007999284033227
leave_drug_out,A549,Meprednisone,1.0,0,0.54291744820118,0.6372881355932203,1.6789643493627433,DART_recommended,0.0006686247047738
leave_drug_out,A549,Meprednisone,1.0,3,0.3850259631039339,0.6237288135593221,1.664401441100595,mean_or_no_call,-0.0007778327910118
leave_drug_out,A549,Mercaptopurine (6-MP),1.0,0,0.6024498333234323,0.6067796610169491,1.5197067174152044,DART_recommended,0.0006451303660156
leave_drug_out,A549,Mercaptopurine (6-MP),1.0,4,0.5193107854354965,0.543502824858757,1.5896247022839014,DART_recommended,-0.001046645253819
leave_drug_out,A549,Mocetinostat (MGCD0103),1.0,1,0.6765879113892017,0.6937853107344633,1.1393065100301656,DART_recommended,0.0
leave_drug_out,A549,Motesanib Diphosphate (AMG-706),1.0,4,0.4011736335994783,0.5683615819209039,1.5776936769712553,DART_recommended,0.0034652714472167
leave_drug_out,A549,NVP-BSK805 2HCl,1.0,4,0.4543147351227363,0.5887005649717514,1.6937460776623587,DART_recommended,0.0
leave_drug_out,A549,Navitoclax (ABT-263),1.0,2,0.4096664498205079,0.5779661016949152,1.502354770272818,DART_recommended,0.0128721942548332
leave_drug_out,A549,Nilotinib (AMN-107),1.0,4,0.346533583459605,0.5858757062146893,1.6952337774861133,mean_or_no_call,-0.001824867334595
leave_drug_out,A549,Obatoclax Mesylate (GX15-070),1.0,2,0.5702063816173891,0.6146892655367232,1.6526921912335009,DART_recommended,-0.0005999381718914
leave_drug_out,A549,Ofloxacin,1.0,0,0.3852880983425946,0.6344632768361582,1.6144705920930005,mean_or_no_call,-0.0009877964426947
leave_drug_out,A549,Ofloxacin,1.0,1,0.429399474690204,0.6016949152542372,1.5485075050560455,DART_recommended,0.000974962088471
leave_drug_out,A549,Ofloxacin,1.0,3,0.4684116162961519,0.6163841807909605,1.553203008045976,DART_recommended,0.0058197331496091
leave_drug_out,A549,Ofloxacin,1.0,4,0.6188708254547306,0.543502824858757,1.621046010145295,DART_recommended,-9.03011987819502e-05
leave_drug_out,A549,PD173074,1.0,2,0.4429100262061209,0.5683615819209039,1.6443654321714265,DART_recommended,0.0014420802797646
leave_drug_out,A549,PD173074,1.0,3,0.4408851548789674,0.4937853107344633,1.647345581346071,DART_recommended,4.206873859735616e-05
leave_drug_out,A549,PD98059,1.0,2,0.4033868174262878,0.5288135593220339,1.651178173466814,DART_recommended,-0.0005812224482738
leave_drug_out,A549,PF-3845,1.0,2,0.5318337003873751,0.53954802259887,1.6602060193133514,DART_recommended,-0.00111698944145
leave_drug_out,A549,PF-573228,1.0,0,0.4397715855318024,0.6073446327683616,1.6376672794783065,DART_recommended,-7.337838062482227e-05
leave_drug_out,A549,PF-573228,1.0,3,0.355233655566967,0.6293785310734463,1.7387254239648138,mean_or_no_call,0.0071721615901718
leave_drug_out,A549,PFI-1 (PF-6405761),1.0,3,0.5144528131189241,0.4937853107344633,1.5099983128475514,DART_recommended,-0.0037037517163786
leave_drug_out,A549,PHA-680632,1.0,3,0.4236382272896817,0.6282485875706214,1.4820676222676057,DART_recommended,-0.0014529256287801
leave_drug_out,A549,Panobinostat (LBH589),1.0,3,0.5675938161812101,0.327683615819209,0.655211401047986,mean_sufficient,0.0
leave_drug_out,A549,"Patupilone (EPO906, Epothilone B)",1.0,2,0.6225307808113043,0.7418079096045198,1.3338226965098936,DART_recommended,-0.0095862784608622
leave_drug_out,A549,Pelitinib (EKB-569),1.0,2,0.5131681776703019,0.4926553672316384,1.360346226707688,DART_recommended,0.0015914309169664
leave_drug_out,A549,Pirarubicin,1.0,0,0.5081702251741357,0.607909604519774,1.362461387815174,DART_recommended,-0.0005503813259239
leave_drug_out,A549,Pracinostat (SB939),1.0,1,0.4261085044204136,0.3502824858757062,0.6026089018362643,mean_sufficient,0.0
leave_drug_out,A549,Prednisone,1.0,0,0.4103052490329177,0.5531073446327683,1.6835323846370471,DART_recommended,-0.000238191050811
leave_drug_out,A549,Prednisone,1.0,1,0.4571049685384886,0.596045197740113,1.686657878614315,DART_recommended,0.0007011623483184
leave_drug_out,A549,Quercetin,1.0,0,0.3640473219671504,0.5790960451977402,1.696548998557128,mean_or_no_call,-0.0006873915942191
leave_drug_out,A549,Quercetin,1.0,2,0.5139617984682106,0.5757062146892655,1.663841066651115,DART_recommended,-0.0008821493967215
leave_drug_out,A549,Quercetin,1.0,3,0.4408671965824952,0.5875706214689266,1.684991590302674,DART_recommended,-0.0001210006361386
leave_drug_out,A549,Quercetin,1.0,4,0.5492712457183009,0.6271186440677966,1.6925510316880066,DART_recommended,0.0500420885557021
leave_drug_out,A549,RG108,1.0,3,0.4196153107941702,0.5966101694915255,1.7129126647822623,DART_recommended,-0.0005339483051818
leave_drug_out,A549,Raltitrexed,1.0,4,0.5688967637807889,0.4203389830508475,0.6856476055720455,DART_recommended,0.0
leave_drug_out,A549,Ramelteon,1.0,4,0.4254474547734586,0.5333333333333333,1.690966346761228,DART_recommended,0.0008147155624541
leave_drug_out,A549,Regorafenib (BAY 73-4506),1.0,1,0.5418804869032203,0.6282485875706214,1.5681926848697874,DART_recommended,0.0038037935043153
leave_drug_out,A549,Regorafenib (BAY 73-4506),1.0,3,0.3833770525522106,0.6327683615819208,1.6011195133183576,mean_or_no_call,0.0032236455899837
leave_drug_out,A549,Resminostat,1.0,0,0.6430397559289629,0.6862108014434566,1.1053026064693476,DART_recommended,0.0057008473763572
leave_drug_out,A549,Resminostat,1.0,3,0.6405171418675495,0.6141242937853107,1.052043663945418,DART_recommended,0.0
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",1.0,0,0.454745007496428,0.5983050847457627,1.6539967161784976,DART_recommended,0.0022410173239941
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",1.0,1,0.4223891304044622,0.5677966101694916,1.6199621761136704,DART_recommended,0.0029592372183472
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",1.0,4,0.4280556864923204,0.6028248587570622,1.634557524363803,DART_recommended,0.0034828574017781
leave_drug_out,A549,Ruxolitinib (INCB018424),1.0,1,0.4401796863055441,0.5293785310734463,1.658829120369414,DART_recommended,0.001959059135265
leave_drug_out,A549,Ruxolitinib (INCB018424),1.0,4,0.4231388461549176,0.6129943502824858,1.665308006385961,DART_recommended,0.0014946114404
leave_drug_out,A549,S-Ruxolitinib (INCB018424),1.0,3,0.3239448371509388,0.5988700564971752,1.560167697405166,mean_or_no_call,0.0014482077275336
leave_drug_out,A549,S3I-201,1.0,1,0.3388848733972862,0.592090395480226,1.6335031951254595,mean_or_no_call,0.0
leave_drug_out,A549,S3I-201,1.0,2,0.3941616578443099,0.5954802259887005,1.6610969580497634,mean_or_no_call,0.0011585808685239
leave_drug_out,A549,S3I-201,1.0,4,0.4814626311568973,0.5661016949152542,1.6449919454952122,DART_recommended,-0.0017802721750778
leave_drug_out,A549,SB431542,1.0,1,0.4266020943608929,0.596045197740113,1.6349829743502269,DART_recommended,6.556551107483877e-05
leave_drug_out,A549,SB431542,1.0,4,0.4493057064379149,0.6050847457627119,1.593501540222651,DART_recommended,0.00593705821549
leave_drug_out,A549,SL-327,1.0,0,0.6749144604416205,0.5542372881355933,1.3637216234140586,DART_recommended,-0.0006898141580358
leave_drug_out,A549,SL-327,1.0,1,0.5947973745654574,0.5172365081761015,1.3194053798139571,DART_recommended,0.0251666906844536
leave_drug_out,A549,SNS-314,1.0,1,0.4417006201975797,0.4887005649717514,1.0723635939042018,DART_recommended,0.0018967421101283
leave_drug_out,A549,SRT2104 (GSK2245840),1.0,0,0.5179090322973617,0.5740112994350283,1.5741274362378517,DART_recommended,0.001424291705099
leave_drug_out,A549,SRT3025 HCl,1.0,4,0.4491641429803232,0.5966101694915255,1.6793261704509428,DART_recommended,0.0098278873310383
leave_drug_out,A549,Selisistat (EX 527),1.0,0,0.4076313053983216,0.652542372881356,1.6720510118393026,DART_recommended,0.0056980973817762
leave_drug_out,A549,Selisistat (EX 527),1.0,3,0.4769583088145716,0.6293785310734463,1.6612055609573328,DART_recommended,0.0374130320995301
leave_drug_out,A549,Sirtinol,1.0,3,0.4066544822454076,0.4689265536723164,1.57553688214949,DART_recommended,0.0071808757420349
leave_drug_out,A549,Sodium Phenylbutyrate,1.0,4,0.4265437654153967,0.6056497175141243,1.6814620484835174,DART_recommended,-0.0001921194302846
leave_drug_out,A549,Sorafenib Tosylate,1.0,4,0.4615717272624724,0.6141242937853107,1.543459970182647,DART_recommended,0.0016915339329786
leave_drug_out,A549,Streptozotocin (STZ),1.0,4,0.330447120383137,0.480225988700565,1.6090828831567023,mean_or_no_call,0.0022670208070132
leave_drug_out,A549,TG101209,1.0,0,0.550317254818042,0.6440677966101696,1.4438192347949586,DART_recommended,-0.0004181174739283
leave_drug_out,A549,TGX-221,1.0,0,0.4604838072687835,0.580225988700565,1.6809733344102922,DART_recommended,0.0026321193338579
leave_drug_out,A549,TGX-221,1.0,2,0.3795165250997423,0.6005649717514124,1.6536147737998863,mean_or_no_call,0.000492100548501
leave_drug_out,A549,TMP195,1.0,2,0.3790792550000937,0.5497175141242938,1.6959043981729516,mean_or_no_call,0.0031322608425733
leave_drug_out,A549,Tazemetostat (EPZ-6438),1.0,3,0.4674883122893069,0.6214689265536724,1.623009248361929,DART_recommended,0.003480876233097
leave_drug_out,A549,"Temsirolimus (CCI-779, NSC 683864)",1.0,1,0.483441395627202,0.4531073446327683,1.1554149262179092,DART_recommended,-0.0007557381572294
leave_drug_out,A549,Thiotepa,1.0,2,0.4500209072768105,0.6271186440677966,1.5793327011767893,DART_recommended,0.0027760949418931
leave_drug_out,A549,Tie2 kinase inhibitor,1.0,4,0.3161783402944423,0.5322033898305085,1.57537447901877,mean_or_no_call,-0.0021479064076355
leave_drug_out,A549,Tofacitinib (CP-690550) Citrate,1.0,1,0.3397321701693029,0.5740112994350283,1.5198963897121764,mean_or_no_call,0.0010383180960553
leave_drug_out,A549,Tofacitinib (CP-690550) Citrate,1.0,2,0.4238767541339476,0.6141242937853107,1.614915103385395,DART_recommended,0.0008930001727114
leave_drug_out,A549,"Tozasertib (VX-680, MK-0457)",1.0,2,0.4444194650027993,0.5728813559322034,1.2558417413942893,DART_recommended,0.0034615596554061
leave_drug_out,A549,Trametinib (GSK1120212),1.0,4,0.625414498149995,0.4028248587570621,0.4492132872974377,DART_recommended,-0.0029651415078347
leave_drug_out,A549,Triamcinolone Acetonide,1.0,2,0.3999020691753219,0.4124293785310734,0.4779860108345863,mean_or_no_call,0.0165617306981091
leave_drug_out,A549,Triamcinolone Acetonide,1.0,3,0.6496272729322978,0.5146892655367231,0.4800580886001966,DART_recommended,0.0112967244880608
leave_drug_out,A549,Tucidinostat (Chidamide),1.0,1,0.6524825678202784,0.6491525423728813,1.563190201473832,DART_recommended,0.002405911963783
leave_drug_out,A549,Tucidinostat (Chidamide),1.0,4,0.4036764124342595,0.6604519774011299,1.5563907191305677,DART_recommended,8.002229114922876e-05
leave_drug_out,A549,UNC0379,1.0,1,0.4919242326449783,0.5644067796610169,1.040460149545716,DART_recommended,0.0090502615396081
leave_drug_out,A549,UNC0379,1.0,2,0.4129100988433768,0.6028248587570622,1.2405454633586532,DART_recommended,0.0057073455857638
leave_drug_out,A549,UNC0379,1.0,4,0.4824232014190134,0.4898305084745762,1.0481675503516243,DART_recommended,0.0
leave_drug_out,A549,UNC0631,1.0,2,0.522114724991308,0.6480225988700565,1.5549409695675065,DART_recommended,0.007785922177378
leave_drug_out,A549,UNC1999,1.0,1,0.4570274036854318,0.6389830508474577,1.6133379171906097,DART_recommended,0.0263585489000931
leave_drug_out,A549,UNC1999,1.0,2,0.5226789639151275,0.5451977401129944,1.5958983631446482,DART_recommended,7.534964860422821e-05
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,0.4512302055988355,0.6259887005649718,1.7352078293397544,DART_recommended,-0.001328328126418
leave_drug_out,A549,WHI-P154,1.0,1,0.4360760936923081,0.5124293785310734,1.6562927074921694,DART_recommended,0.0029924347606864
leave_drug_out,A549,WP1066,1.0,2,0.4928264845671007,0.6209039548022599,1.6013528536024395,DART_recommended,0.0004169657878775
leave_drug_out,A549,WP1066,1.0,4,0.4363879987019957,0.6378531073446327,1.641122399271997,DART_recommended,0.0049873450935652
leave_drug_out,A549,XAV-939,1.0,3,0.4680010133344583,0.6045197740112994,1.5515883316394063,DART_recommended,-0.0007716595828243
leave_drug_out,A549,Zileuton,1.0,1,0.4891633800126341,0.6700564971751413,1.783809596350228,DART_recommended,0.0013682711572419
leave_drug_out,K562,(+)-JQ1,1.0,0,0.6280269695059936,0.6734463276836158,1.1297023684254797,DART_recommended,-9.274924019819776e-05
leave_drug_out,K562,A-366,1.0,0,0.4917315548840592,0.6937853107344633,1.6893337845580747,DART_recommended,0.0111592015586435
leave_drug_out,K562,AC480 (BMS-599626),1.0,0,0.5154508962712995,0.7627118644067796,1.7052144238338702,DART_recommended,0.0001838933467509
leave_drug_out,K562,AC480 (BMS-599626),1.0,1,0.4715191768967227,0.7045197740112994,1.7028133250882802,DART_recommended,0.0061863554106356
leave_drug_out,K562,AG-14361,1.0,0,0.5294023129826617,0.6977401129943502,1.6973119242517651,DART_recommended,-0.0028930466926752
leave_drug_out,K562,AG-14361,1.0,1,0.5502835535725803,0.6819209039548022,1.6675196720951324,DART_recommended,0.0034789943371041
leave_drug_out,K562,AG-14361,1.0,3,0.3794367183858974,0.707909604519774,1.7172800692410548,mean_or_no_call,-0.0011455142866332
leave_drug_out,K562,AG-490 (Tyrphostin B42),1.0,0,0.3891432083568601,0.6435028248587571,1.713614569364868,mean_or_no_call,0.0026902821591222
leave_drug_out,K562,AG-490 (Tyrphostin B42),1.0,3,0.3848125636166722,0.7548022598870057,1.6773088859326448,mean_or_no_call,0.0020538889257601
leave_drug_out,K562,AICAR (Acadesine),1.0,2,0.3917182175383675,0.5824858757062147,1.661839850349805,mean_or_no_call,0.0154707099507436
leave_drug_out,K562,AR-42,1.0,2,0.5016436312123519,0.707909604519774,1.0251513485893762,DART_recommended,0.0443779610533532
leave_drug_out,K562,AT9283,1.0,4,0.5515918026722161,0.7768361581920904,1.4509236239811756,DART_recommended,0.002718377366274
leave_drug_out,K562,AZ 960,1.0,0,0.540944083398159,0.8045197740112995,1.7295223316814048,DART_recommended,-0.0063850808974089
leave_drug_out,K562,AZD1480,1.0,3,0.5469745053087365,0.7056497175141243,1.6574387437281444,DART_recommended,0.0002278133487132
leave_drug_out,K562,AZD1480,1.0,4,0.5183974731836044,0.6949152542372882,1.7194987490521267,DART_recommended,0.0091259646224787
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,0,0.4074469965046583,0.7107344632768362,1.6581828960365406,DART_recommended,-0.0007886477270472
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,1,0.5235607332764156,0.6333333333333333,1.6517298554306483,DART_recommended,-0.0010925403680828
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,2,0.413796164078102,0.5740112994350283,1.6615686635494762,DART_recommended,-0.0011557251512149
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,3,0.4185742892850178,0.4706214689265536,1.5637068073321312,DART_recommended,0.0054821519212023
leave_drug_out,K562,Altretamine,1.0,0,0.3372486611540833,0.7163841807909604,1.7007322077073757,mean_or_no_call,0.00113697372475
leave_drug_out,K562,Altretamine,1.0,2,0.4417593112763469,0.6887005649717515,1.721635798609039,DART_recommended,0.0029609351427077
leave_drug_out,K562,Amisulpride,1.0,3,0.5603877594848435,0.659322033898305,1.6880019601156353,DART_recommended,0.019766939999631
leave_drug_out,K562,Andarine,1.0,1,0.4096315436752578,0.5282485875706214,1.616245626841764,DART_recommended,0.004916459967338
leave_drug_out,K562,Aurora A Inhibitor I,1.0,1,0.4752277564486629,0.7389830508474576,1.7044246110643282,DART_recommended,-0.0001908433846524
leave_drug_out,K562,Azacitidine,1.0,1,0.5052776549722845,0.6480225988700565,1.410188567228166,DART_recommended,-0.0002511693679257
leave_drug_out,K562,Azacitidine,1.0,4,0.4205276027807528,0.7265536723163841,1.280980835911559,DART_recommended,0.0
leave_drug_out,K562,BMS-265246,1.0,2,0.4485641230906461,0.6361581920903955,1.650044625547459,DART_recommended,-0.0020158081432155
leave_drug_out,K562,BMS-536924,1.0,3,0.3954025222646543,0.6740112994350282,1.6515171825476345,mean_or_no_call,-0.0005251143004969
leave_drug_out,K562,BMS-754807,1.0,0,0.3691541136767031,0.728813559322034,1.696438083993127,mean_or_no_call,0.0015528773104377
leave_drug_out,K562,BMS-754807,1.0,3,0.3731337548096998,0.5988700564971752,1.6333900374557415,mean_or_no_call,-0.0022651826953282
leave_drug_out,K562,BMS-911543,1.0,4,0.3465910179398795,0.7248587570621469,1.7183963479272006,mean_or_no_call,-0.0009933087867135
leave_drug_out,K562,Barasertib (AZD1152-HQPA),1.0,2,0.4846187606857101,0.6025713519331939,1.4387224924071484,DART_recommended,0.0018897488064898
leave_drug_out,K562,Barasertib (AZD1152-HQPA),1.0,3,0.6670357766098403,0.7129943502824858,1.6491095122961177,DART_recommended,0.0
leave_drug_out,K562,"Baricitinib (LY3009104, INCB028050)",1.0,0,0.4716944764080538,0.6887005649717515,1.7062993838482212,DART_recommended,-0.0027052833762007
leave_drug_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1.0,2,0.4929060789301892,0.7180790960451977,1.733770504944419,DART_recommended,0.0053219898564288
leave_drug_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1.0,4,0.4749905763796049,0.6932203389830509,1.6837851178970604,DART_recommended,-0.0004003899472043
leave_drug_out,K562,Busulfan,1.0,2,0.560021055605354,0.7028248587570621,1.725398409416041,DART_recommended,0.0127344693179518
leave_drug_out,K562,Busulfan,1.0,3,0.4543574351452981,0.7022598870056497,1.6154311236750931,DART_recommended,-0.0003759255984298
leave_drug_out,K562,CEP-33779,1.0,4,0.4489456835089251,0.5740112994350283,1.561039451489432,DART_recommended,0.0005786911438769
leave_drug_out,K562,CUDC-101,1.0,1,0.5497581759092394,0.7774011299435029,1.4718166224620288,DART_recommended,-0.0072537721173999
leave_drug_out,K562,CYC116,1.0,1,0.3217154629126931,0.6728813559322033,1.7252414837467562,mean_or_no_call,-0.0010623661769557
leave_drug_out,K562,CYC116,1.0,2,0.3624152335971773,0.6655367231638418,1.734722969313537,mean_or_no_call,-0.0012432058367289
leave_drug_out,K562,Carmofur,1.0,0,0.3544995111733241,0.6401129943502825,1.7034435710464968,mean_or_no_call,0.0012657626135507
leave_drug_out,K562,Carmofur,1.0,1,0.4576256628078775,0.6519774011299435,1.715583613228421,DART_recommended,-0.0005888783961534
leave_drug_out,K562,Celecoxib,1.0,1,0.396743296869434,0.6949152542372882,1.7301045039511762,mean_or_no_call,0.0032899087639219
leave_drug_out,K562,Celecoxib,1.0,3,0.3972187767218488,0.7022598870056497,1.695700569986114,mean_or_no_call,0.0
leave_drug_out,K562,"Cerdulatinib (PRT062070, PRT2070)",1.0,2,0.6017318733622891,0.6694915254237288,1.6094255252757983,DART_recommended,-0.0027758343119841
leave_drug_out,K562,Cimetidine,1.0,2,0.3846748366093995,0.5011299435028248,1.532936445450948,mean_or_no_call,-0.0002740749402153
leave_drug_out,K562,Cimetidine,1.0,4,0.3886217888514407,0.6587570621468927,1.6888401616179394,mean_or_no_call,0.0041276412182942
leave_drug_out,K562,Clevudine,1.0,0,0.3581588373045782,0.6276836158192091,1.6431763204374907,mean_or_no_call,0.0023013632697908
leave_drug_out,K562,Costunolide,1.0,0,0.5169359348016619,0.6813559322033899,1.6595363774999785,DART_recommended,0.0014025923550918
leave_drug_out,K562,Curcumin,1.0,1,0.4051611873733455,0.6446327683615819,1.6308821783699905,DART_recommended,0.0036631462641052
leave_drug_out,K562,Dacinostat (LAQ824),1.0,2,0.5170529566416601,0.3740112994350282,0.5127200416261578,mean_sufficient,0.0547679083089445
leave_drug_out,K562,Dacinostat (LAQ824),1.0,3,0.6084526999181623,0.3548022598870056,0.4921857216256098,mean_sufficient,0.0542702777861716
leave_drug_out,K562,Danusertib (PHA-739358),1.0,2,0.504562637449968,0.6802259887005649,0.9982648626199104,DART_recommended,0.0055917730160323
leave_drug_out,K562,Danusertib (PHA-739358),1.0,3,0.5985879618001717,0.7096045197740113,1.0895857408641223,DART_recommended,0.0123331845698162
leave_drug_out,K562,Daphnetin,1.0,1,0.365763413056085,0.684180790960452,1.678162509335512,mean_or_no_call,-0.0003956474288152
leave_drug_out,K562,Decitabine,1.0,0,0.4183511060927291,0.7734463276836159,1.4366384551515412,DART_recommended,0.0062679371437104
leave_drug_out,K562,Decitabine,1.0,3,0.4998180631089277,0.7175141242937852,1.4692310080926705,DART_recommended,0.0186124361938058
