cell_line,seed,query_drug,query_moa,dart_pick,mean_pick,picks_differ,dart_tanimoto,dart_ntargets,dart_target_jaccard,dart_moa_match,mean_tanimoto,mean_ntargets,mean_target_jaccard,mean_moa_match,dart_welfare,mean_welfare,dart_regret,mean_regret,regret_advantage
K562,42,(+)-JQ1,Epigenetics,PFI-1 (PF-6405761),PFI-1 (PF-6405761),0,0.09574468433856964,1,0.0,1,0.09574468433856964,1,0.0,1,0.7053254842758179,0.7053254842758179,0.0,0.0,0.0
K562,42,2-Methoxyestradiol (2-MeOE2),Angiogenesis,Entacapone,Obatoclax Mesylate (GX15-070),1,0.08749999850988388,3,0.0,0,0.08433734625577927,1,0.0,0,0.002321682870388031,-0.04898243397474289,0.19474875181913376,0.24605286866426468,0.05130411684513092
K562,42,A-366,Epigenetics,Altretamine,AZ 960,1,0.06451612710952759,1,0.0,0,0.08421052992343903,1,0.0,0,-0.05868986248970032,-0.03802526742219925,0.09544670954346657,0.0747821144759655,-0.020664595067501068
K562,42,ABT-737,Apoptosis,PD173074,SNS-314,1,0.10370370000600815,2,0.0,0,0.09848485141992569,3,0.0,0,0.08475595712661743,0.09484530240297318,0.1333349347114563,0.12324558943510056,-0.010089345276355743
K562,42,AC480 (BMS-599626),Protein Tyrosine Kinase,UNC1999,NVP-BSK805 2HCl,1,0.15328466892242432,1,0.0,0,0.19200000166893005,1,0.0,0,-0.1503717005252838,-0.20739445090293884,0.29907697439193726,0.3560997247695923,0.05702275037765503
K562,42,AG-14361,DNA Damage,AICAR (Acadesine),Fasudil (HA-1077) HCl,1,0.10389610379934311,7,0.0,0,0.2054794579744339,2,0.0,0,0.0032088272273540497,0.07164191454648972,0.06843308731913567,0.0,-0.06843308731913567
K562,42,AG-490 (Tyrphostin B42),Protein Tyrosine Kinase,Costunolide,2-Methoxyestradiol (2-MeOE2),1,0.0714285746216774,1,0.0,0,0.07692307978868484,1,0.0,0,0.1106446385383606,-0.06075723096728325,0.03136312961578369,0.20276499912142754,0.17140186950564384
K562,42,AICAR (Acadesine),PI3K/Akt/mTOR,Zileuton,Zileuton,0,0.10769230872392654,7,0.0,0,0.10769230872392654,7,0.0,0,-0.04068519175052643,-0.04068519175052643,0.06853048503398895,0.06853048503398895,0.0
K562,42,AMG-900,Cell Cycle,CYC116,CYC116,0,0.21978022158145905,4,0.75,1,0.21978022158145905,4,0.75,1,-0.3425917625427246,-0.3425917625427246,0.4424429386854172,0.4424429386854172,0.0
K562,42,AR-42,Epigenetics,Givinostat (ITF2357),Givinostat (ITF2357),0,0.32786884903907776,1,0.0,0,0.32786884903907776,1,0.0,0,0.2797226309776306,0.2797226309776306,0.10811251401901245,0.10811251401901245,0.0
K562,42,AT9283,JAK/STAT,Hesperadin,Hesperadin,0,0.2142857164144516,1,0.0,0,0.2142857164144516,1,0.0,0,0.49693530797958374,0.49693530797958374,0.0,0.0,0.0
K562,42,AZ 960,JAK/STAT,PJ34,Alvespimycin (17-DMAG) HCl,1,0.10000000149011612,1,0.0,0,0.05932203307747841,2,0.0,0,-0.11100560426712036,0.11160966753959656,0.2661447376012802,0.04352946579456329,-0.22261527180671692
K562,42,AZD1480,JAK/STAT,Gandotinib (LY2784544),Alisertib (MLN8237),1,0.1827957034111023,1,0.0,1,0.1649484485387802,1,0.0,0,0.09801512956619263,0.27540308237075806,0.23312482237815857,0.05573686957359314,-0.17738795280456543
K562,42,Abexinostat (PCI-24781),Cytoskeletal Signaling,AR-42,Pracinostat (SB939),1,0.2647058963775635,1,0.0,0,0.1304347813129425,1,0.0,1,-0.1022690013051033,-0.14839795231819153,0.22239001840353012,0.26851896941661835,0.046128951013088226
K562,42,Alendronate sodium trihydrate,Others,Andarine,Tranylcypromine (2-PCPA) HCl,1,0.08695652335882187,1,0.0,0,0.023255813866853714,1,0.0,0,0.01233702152967453,-0.001722630113363266,0.051078446209430695,0.06513809785246849,0.014059651643037796
K562,42,Alisertib (MLN8237),Cell Cycle,"Tozasertib (VX-680, MK-0457)","Tozasertib (VX-680, MK-0457)",0,0.14414414763450623,3,0.3333333333333333,1,0.14414414763450623,3,0.3333333333333333,1,0.5870275497436523,0.5870275497436523,0.014201581478118896,0.014201581478118896,0.0
K562,42,Altretamine,DNA Damage,Quercetin,2-Methoxyestradiol (2-MeOE2),1,0.022727273404598236,87,0.0,0,0.03773584961891174,1,0.0,0,-0.0109904445707798,-0.38341087102890015,0.0642482377588749,0.43666866421699524,0.37242042645812035
K562,42,Alvespimycin (17-DMAG) HCl,Cytoskeletal Signaling,Tanespimycin (17-AAG),Tanespimycin (17-AAG),0,0.8452380895614624,2,1.0,1,0.8452380895614624,2,1.0,1,0.5569379329681396,0.5569379329681396,0.0,0.0,0.0
K562,42,Amisulpride,Neuronal Signaling,Andarine,Andarine,0,0.12222222238779068,1,0.0,0,0.12222222238779068,1,0.0,0,-0.05274798721075058,-0.05274798721075058,0.10267650336027145,0.10267650336027145,0.0
K562,42,Anacardic Acid,Epigenetics,Altretamine,JNJ-7706621,1,0.05000000074505806,1,0.0,0,0.1538461595773697,2,0.0,0,-0.05308196693658829,-0.5574743747711182,0.07930495217442513,0.583697360008955,0.5043924078345299
K562,42,Andarine,Endocrinology & Hormones,Amisulpride,Amisulpride,0,0.12222222238779068,10,0.0,0,0.12222222238779068,10,0.0,0,-0.01446199044585228,-0.01446199044585228,0.047831784933805466,0.047831784933805466,0.0
K562,42,Aurora A Inhibitor I,Cell Cycle,AICAR (Acadesine),BMS-754807,1,0.09473684430122375,7,0.0,0,0.23893804848194122,2,0.0,0,-0.06894893199205399,-0.2080329954624176,0.12561000883579254,0.26469407230615616,0.13908406347036362
K562,42,Avagacestat (BMS-708163),Proteases,PF-3845,Iniparib (BSI-201),1,0.1160714253783226,1,0.0,0,0.13924050331115723,1,0.0,0,0.04953693598508835,0.0959472507238388,0.04641031473875046,0.0,-0.04641031473875046
K562,42,BMS-265246,Cell Cycle,Tofacitinib (CP-690550) Citrate,Linifanib (ABT-869),1,0.13333334028720856,1,0.0,0,0.1785714328289032,1,0.0,0,-0.002417471259832382,-0.18679384887218475,0.06324313208460808,0.24761950969696045,0.18437637761235237
K562,42,BMS-536924,Protein Tyrosine Kinase,NVP-BSK805 2HCl,NVP-BSK805 2HCl,0,0.1666666716337204,1,0.0,0,0.1666666716337204,1,0.0,0,0.1704833209514618,0.1704833209514618,0.06956477463245392,0.06956477463245392,0.0
K562,42,BMS-754807,Protein Tyrosine Kinase,CYC116,ZM 447439,1,0.15094339847564697,4,0.0,0,0.18965516984462738,1,0.0,0,-0.09131938219070435,-0.07367708534002304,0.20891427993774414,0.19127198308706284,-0.017642296850681305
K562,42,BMS-911543,JAK/STAT,"Fluorouracil (5-Fluoracil, 5-FU)",Obatoclax Mesylate (GX15-070),1,0.03947368264198303,3,0.0,0,0.09278350323438644,1,0.0,0,-0.17304076254367828,-0.5523821115493774,0.21409282833337784,0.593434177339077,0.37934134900569916
K562,42,BRD4770,Epigenetics,PF-3845,Costunolide,1,0.1770833283662796,1,0.0,0,0.0625,1,0.0,0,0.06766009330749512,0.047243863344192505,0.0,0.020416229963302612,0.020416229963302612
K562,42,Barasertib (AZD1152-HQPA),Cell Cycle,CYC116,MLN8054,1,0.09009008854627609,4,0.0,1,0.1607142835855484,1,0.0,1,-0.2632175087928772,-0.1444365382194519,0.3868429735302925,0.2680620029568672,-0.11878097057342529
K562,42,"Baricitinib (LY3009104, INCB028050)",Epigenetics,Avagacestat (BMS-708163),"Cerdulatinib (PRT062070, PRT2070)",1,0.11538461595773697,6,0.0,0,0.21111111342906952,1,0.0,0,0.02817199006676674,-0.1146097332239151,0.016269385814666748,0.1590511091053486,0.14278172329068184
K562,42,Belinostat (PXD101),Epigenetics,Abexinostat (PCI-24781),Dacinostat (LAQ824),1,0.14102564752101898,11,0.75,0,0.28985506296157837,1,0.0,1,0.13401983678340912,0.16453662514686584,0.10688312351703644,0.07636633515357971,-0.030516788363456726
K562,42,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),TGF-beta/Smad,YM155 (Sepantronium Bromide),JNJ-7706621,1,0.13636364042758942,1,0.0,0,0.0941176488995552,2,0.0,0,-0.10363013297319412,-0.01702577993273735,0.28558773547410965,0.19898338243365288,-0.08660435304045677
K562,42,Bosutinib (SKI-606),Angiogenesis,Dasatinib,Dasatinib,0,0.23762376606464386,112,0.365296803652968,1,0.23762376606464386,112,0.365296803652968,1,0.13265278935432434,0.13265278935432434,0.27673694491386414,0.27673694491386414,0.0
K562,42,CEP-33779,JAK/STAT,Altretamine,WHI-P154,1,0.0634920671582222,1,0.0,0,0.1149425283074379,1,0.0,1,-0.051779333502054214,-0.35828423500061035,0.11296608299016953,0.41947098448872566,0.30650490149855614
K562,42,CUDC-101,Epigenetics,AR-42,AR-42,0,0.14457830786705017,1,0.0,1,0.14457830786705017,1,0.0,1,0.0028917863965034485,0.0028917863965034485,0.2182324156165123,0.2182324156165123,0.0
K562,42,CUDC-907,Cytoskeletal Signaling,AR-42,Dacinostat (LAQ824),1,0.15730337798595428,1,0.0,0,0.12264151126146317,1,0.0,0,0.37352296710014343,0.37169140577316284,0.005701571702957153,0.007533133029937744,0.0018315613269805908
K562,42,CYC116,Cell Cycle,BMS-754807,ZM 447439,1,0.15094339847564697,2,0.0,0,0.20430107414722443,1,0.0,1,-0.27909427881240845,-0.4343196749687195,0.35266653448343277,0.5078919306397438,0.15522539615631104
K562,42,Carmofur,DNA Damage,Andarine,UNC0379,1,0.1139240488409996,1,0.0,0,0.13333334028720856,1,0.0,0,0.04379330947995186,-0.0812530666589737,0.05089613422751427,0.17594251036643982,0.12504637613892555
K562,42,Cediranib (AZD2171),Protein Tyrosine Kinase,NVP-BSK805 2HCl,Vandetanib (ZD6474),1,0.1388888955116272,1,0.0,0,0.3333333432674408,98,0.061224489795918366,1,0.17538009583950043,0.288757860660553,0.2182343751192093,0.10485661029815674,-0.11337776482105255
K562,42,Celecoxib,Neuronal Signaling,Sodium Phenylbutyrate,UNC0379,1,0.08474576473236084,1,0.0,0,0.07407407462596893,1,0.0,0,-0.23762640357017517,-0.4371298551559448,0.2842194736003876,0.4837229251861572,0.19950345158576965
K562,42,"Cerdulatinib (PRT062070, PRT2070)",JAK/STAT,Ruxolitinib (INCB018424),Momelotinib (CYT387),1,0.15217390656471252,110,0.0,1,0.3414634168148041,2,0.0,1,0.03230968117713928,0.06630265712738037,0.11857335269451141,0.08458037674427032,-0.03399297595024109
K562,42,Costunolide,DNA Damage,Curcumin,AG-490 (Tyrphostin B42),1,0.10000000149011612,4,0.0,0,0.0714285746216774,1,0.0,0,0.07875294983386993,0.08266524970531464,0.03540249913930893,0.03149019926786423,-0.003912299871444702
K562,42,Crizotinib (PF-02341066),Protein Tyrosine Kinase,ENMD-2076,Glesatinib?(MGCD265),1,0.10101009905338287,2,0.015151515151515152,0,0.10483870655298233,6,0.022222222222222223,1,0.3721645772457123,0.4587761461734772,0.18373683094978333,0.09712526202201843,-0.08661156892776489
K562,42,Curcumin,Epigenetics,Costunolide,Costunolide,0,0.10000000149011612,1,0.0,0,0.10000000149011612,1,0.0,0,0.0707702785730362,0.0707702785730362,0.0,0.0,0.0
K562,42,Cyclocytidine HCl,DNA Damage,Raltitrexed,Raltitrexed,0,0.1111111119389534,5,0.0,1,0.1111111119389534,5,0.0,1,0.222939595580101,0.222939595580101,0.0,0.0,0.0
K562,42,Dacinostat (LAQ824),Epigenetics,Givinostat (ITF2357),Panobinostat (LBH589),1,0.1975308656692505,1,0.0,0,0.43478259444236755,10,0.0,1,0.06487049162387848,0.07535797357559204,0.137979656457901,0.12749217450618744,-0.010487481951713562
K562,42,Danusertib (PHA-739358),Cell Cycle,PHA-680632,PHA-680632,0,0.6164383292198181,1,0.0,1,0.6164383292198181,1,0.0,1,0.5711782574653625,0.5711782574653625,0.027631938457489014,0.027631938457489014,0.0
K562,42,Daphnetin,DNA Damage,AICAR (Acadesine),FLLL32,1,0.0892857164144516,7,0.0,0,0.11320754885673523,1,0.0,0,0.026948317885398865,-0.24976083636283875,0.08040837943553925,0.35711753368377686,0.2767091542482376
K562,42,Dasatinib,Angiogenesis,Vandetanib (ZD6474),"Luminespib (AUY-922, NVP-AUY922)",1,0.14018692076206207,98,0.43312101910828027,0,0.15740740299224854,2,0.0,0,0.5475177764892578,0.5686018466949463,0.026424407958984375,0.0053403377532958984,-0.021084070205688477
K562,42,Decitabine,Epigenetics,EED226,Pirarubicin,1,0.13750000298023224,1,0.0,1,0.12380952388048172,1,0.0,0,0.046351924538612366,0.18445053696632385,0.1380986124277115,0.0,-0.1380986124277115
K562,42,Divalproex Sodium,Ubiquitin,Andarine,JNJ-7706621,1,0.09090909361839294,1,0.0,0,0.06451612710952759,2,0.0,0,-0.1234753280878067,-0.4079138934612274,0.20672471821308136,0.4911632835865021,0.2844385653734207
K562,42,Droxinostat,Cytoskeletal Signaling,Daphnetin,UNC0379,1,0.09433962404727936,1,0.0,0,0.12328767031431198,1,0.0,0,0.05631203576922417,-0.26102954149246216,0.05526413396000862,0.37260571122169495,0.3173415772616863
K562,42,EED226,Epigenetics,ITSA-1 (ITSA1),SL-327,1,0.10000000149011612,1,0.0,1,0.0470588244497776,1,0.0,0,-0.09260490536689758,-0.04774110019207001,0.14340681955218315,0.09854301437735558,-0.044863805174827576
K562,42,ENMD-2076,Angiogenesis,KW-2449,Crizotinib (PF-02341066),1,0.22368420660495758,1,0.5,1,0.10101009905338287,132,0.015151515151515152,0,0.39885932207107544,0.4264315366744995,0.05872690677642822,0.03115469217300415,-0.027572214603424072
K562,42,Ellagic acid,DNA Damage,INO-1001 (3-Aminobenzamide),Rigosertib (ON-01910),1,0.12820513546466827,1,0.0,1,0.09375,1,0.0,0,-0.14929762482643127,0.054774001240730286,0.24498531222343445,0.04091368615627289,-0.20407162606716156
K562,42,Entacapone,Epigenetics,Daphnetin,JNJ-7706621,1,0.13793103396892548,1,0.0,0,0.11538461595773697,2,0.0,0,0.07279421389102936,-0.1231301799416542,0.08229856193065643,0.27822295576334,0.19592439383268356
K562,42,Entinostat (MS-275),Epigenetics,Tucidinostat (Chidamide),Tucidinostat (Chidamide),0,0.48571428656578064,1,0.0,1,0.48571428656578064,1,0.0,1,0.834315299987793,0.834315299987793,0.0,0.0,0.0
K562,42,Enzastaurin (LY317615),TGF-beta/Smad,Gandotinib (LY2784544),AT9283,1,0.12264151126146317,1,0.0,0,0.15000000596046448,1,0.0,0,0.08724301308393478,0.4080909788608551,0.3208479657769203,0.0,-0.3208479657769203
K562,42,Epothilone A,Cytoskeletal Signaling,Curcumin,Rigosertib (ON-01910),1,0.06818182021379471,4,0.0,0,0.057692307978868484,1,0.0,0,-0.0056914836168289185,-0.013028062880039215,0.13458622992038727,0.14192280918359756,0.007336579263210297
K562,42,FLLL32,JAK/STAT,Obatoclax Mesylate (GX15-070),Obatoclax Mesylate (GX15-070),0,0.12328767031431198,1,0.0,0,0.12328767031431198,1,0.0,0,-0.1595773696899414,-0.1595773696899414,0.32592758536338806,0.32592758536338806,0.0
K562,42,Fasudil (HA-1077) HCl,Cell Cycle,Thalidomide,Trametinib (GSK1120212),1,0.14754098653793335,4,0.0,0,0.09183673560619354,3,0.0,0,0.030478503555059433,-0.08388834446668625,0.06477199867367744,0.17913884669542313,0.11436684802174568
K562,42,"Fedratinib (SAR302503, TG101348)",JAK/STAT,TG101209,TG101209,0,0.6805555820465088,2,0.008298755186721992,1,0.6805555820465088,2,0.008298755186721992,1,0.30087989568710327,0.30087989568710327,0.06708711385726929,0.06708711385726929,0.0
K562,42,Filgotinib (GLPG0634),JAK/STAT,Ellagic acid,AZ 960,1,0.0555555559694767,1,0.0,0,0.06315789371728897,1,0.0,1,0.073878712952137,0.03349987417459488,0.0,0.040378838777542114,0.040378838777542114
K562,42,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,Meprednisone,UNC0379,1,0.05970149114727974,1,0.0,0,0.03125,1,0.0,0,0.07339492440223694,-0.45139414072036743,0.0,0.5247890651226044,0.5247890651226044
K562,42,Fulvestrant,Endocrinology & Hormones,ITSA-1 (ITSA1),Cyclocytidine HCl,1,0.07692307978868484,1,0.0,0,0.08602150529623032,1,0.0,0,-0.03728514537215233,-0.27121806144714355,0.10848343744874,0.34241635352373123,0.23393291607499123
K562,42,G007-LK,DNA Damage,Andarine,MK-5108 (VX-689),1,0.07619047909975052,1,0.0,0,0.10526315867900848,1,0.0,0,-0.03499574214220047,-0.343479722738266,0.08678227290511131,0.39526625350117683,0.3084839805960655
K562,42,GSK J1,Epigenetics,MK-0752,MK-0752,0,0.13953489065170288,2,0.0,0,0.13953489065170288,2,0.0,0,-0.22552460432052612,-0.22552460432052612,0.22596387937664986,0.22596387937664986,0.0
K562,42,GSK-LSD1 2HCl,Epigenetics,Tranylcypromine (2-PCPA) HCl,Tranylcypromine (2-PCPA) HCl,0,0.4000000059604645,1,0.0,1,0.4000000059604645,1,0.0,1,0.03897222876548767,0.03897222876548767,0.04397931694984436,0.04397931694984436,0.0
K562,42,GSK1070916,Cell Cycle,PJ34,TG101209,1,0.23255814611911774,1,0.0,0,0.14814814925193787,2,0.0,0,-0.04367266222834587,-0.09542414546012878,0.22707917913794518,0.2788306623697281,0.05175148323178291
K562,42,Gandotinib (LY2784544),JAK/STAT,"Roscovitine (Seliciclib,CYC202)",AZD1480,1,0.11764705926179886,5,0.0,0,0.1827957034111023,1,0.0,1,-0.05879555642604828,0.04013160616159439,0.23852364718914032,0.13959648460149765,-0.09892716258764267
K562,42,Givinostat (ITF2357),Cytoskeletal Signaling,AR-42,AR-42,0,0.32786884903907776,1,0.0,0,0.32786884903907776,1,0.0,0,0.6908003091812134,0.6908003091812134,0.02996373176574707,0.02996373176574707,0.0
K562,42,Glesatinib?(MGCD265),Protein Tyrosine Kinase,"Tozasertib (VX-680, MK-0457)",PHA-680632,1,0.10483870655298233,3,0.0,0,0.09756097197532654,1,0.0,0,0.7138482928276062,0.7144567370414734,0.037033021450042725,0.03642457723617554,-0.0006084442138671875
K562,42,Hesperadin,Cell Cycle,Vandetanib (ZD6474),Bosutinib (SKI-606),1,0.10476190596818924,98,0.0,0,0.12264151126146317,172,0.0,0,0.5411294102668762,0.5624738335609436,0.021344423294067383,0.0,-0.021344423294067383
K562,42,INO-1001 (3-Aminobenzamide),DNA Damage,Ellagic acid,Ellagic acid,0,0.12820513546466827,1,0.0,1,0.12820513546466827,1,0.0,1,0.04756690189242363,0.04756690189242363,0.033513087779283524,0.033513087779283524,0.0
K562,42,IOX2,Angiogenesis,Alendronate sodium trihydrate,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1,0.06451612710952759,1,0.0,0,0.18421052396297455,1,0.0,0,-0.10513333231210709,-0.5104534029960632,0.15435409545898438,0.5596741661429405,0.40532007068395615
K562,42,ITSA-1 (ITSA1),Epigenetics,Tofacitinib (CP-690550) Citrate,SRT2104 (GSK2245840),1,0.09638553857803345,1,0.0,0,0.1145833358168602,1,0.0,0,-0.0747651532292366,0.03733948618173599,0.12615571916103363,0.014051079750061035,-0.1121046394109726
K562,42,Iniparib (BSI-201),DNA Damage,Avagacestat (BMS-708163),AG-490 (Tyrphostin B42),1,0.13924050331115723,6,0.0,0,0.1147540956735611,1,0.0,0,0.07691053301095963,-0.09886257350444794,0.017348475754261017,0.19312158226966858,0.17577310651540756
K562,42,Ivosidenib (AG-120),Metabolism,Zileuton,JNJ-26854165 (Serdemetan),1,0.12871287763118744,7,0.0,1,0.10280373692512512,2,0.0,0,0.0005643079057335854,-0.13230955600738525,0.07998119201511145,0.21285505592823029,0.13287386391311884
K562,42,JNJ-26854165 (Serdemetan),Apoptosis,Ofloxacin,UNC0379,1,0.0470588244497776,3,0.0,0,0.10389610379934311,1,0.0,0,-0.08100265264511108,-0.3166927099227905,0.26738518476486206,0.5030752420425415,0.23569005727767944
K562,42,JNJ-7706621,Cell Cycle,YM155 (Sepantronium Bromide),YM155 (Sepantronium Bromide),0,0.10465116053819656,1,0.0,0,0.10465116053819656,1,0.0,0,-0.08801660686731339,-0.08801660686731339,0.24996138364076614,0.24996138364076614,0.0
K562,42,KW-2449,Angiogenesis,ENMD-2076,"Tozasertib (VX-680, MK-0457)",1,0.22368420660495758,2,0.5,1,0.1428571492433548,3,0.0,0,0.3129751682281494,0.46417587995529175,0.1975632905960083,0.04636257886886597,-0.15120071172714233
K562,42,Ki16425,GPCR & G Protein,Thiotepa,UNC0379,1,0.0,1,0.0,0,0.07999999821186066,1,0.0,0,-0.08213247358798981,-0.5326783657073975,0.12591343373060226,0.5764593258500099,0.45054589211940765
K562,42,Ki8751,Protein Tyrosine Kinase,BMS-536924,KW-2449,1,0.09259258955717087,1,0.0,1,0.0941176488995552,1,0.0,0,0.27187442779541016,0.356691837310791,0.09210386872291565,0.00728645920753479,-0.08481740951538086
K562,42,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,Toremifene Citrate,Toremifene Citrate,0,0.08849557489156723,2,0.0,0,0.08849557489156723,2,0.0,0,0.17530134320259094,0.17530134320259094,0.0,0.0,0.0
K562,42,Lenalidomide (CC-5013),Apoptosis,PF-3845,Raltitrexed,1,0.10869564861059189,1,0.0,0,0.07526881992816925,5,0.0,0,0.029013773426413536,-0.28204119205474854,0.09177265502512455,0.4028276205062866,0.31105496548116207
K562,42,Linifanib (ABT-869),Protein Tyrosine Kinase,Tofacitinib (CP-690550) Citrate,BMS-265246,1,0.1145833358168602,1,0.0,0,0.1785714328289032,1,0.0,0,0.1053471714258194,-0.11259087920188904,0.0,0.21793805062770844,0.21793805062770844
K562,42,"Luminespib (AUY-922, NVP-AUY922)",Cytoskeletal Signaling,Tanespimycin (17-AAG),Tanespimycin (17-AAG),0,0.06976744532585144,2,1.0,1,0.06976744532585144,2,1.0,1,0.6896070241928101,0.6896070241928101,0.0,0.0,0.0
K562,42,M344,Cytoskeletal Signaling,AR-42,Dacinostat (LAQ824),1,0.24561403691768646,1,0.0,0,0.14473684132099152,1,0.0,0,0.1470220983028412,0.12572583556175232,0.09255056083202362,0.11384682357311249,0.021296262741088867
K562,42,MC1568,Cytoskeletal Signaling,SRT3025 HCl,Resveratrol,1,0.10784313827753067,1,0.0,0,0.16981132328510284,2,0.0,0,-0.0636616200208664,-0.2012665569782257,0.11621664837002754,0.25382158532738686,0.13760493695735931
K562,42,MK-0752,Proteases,Streptozotocin (STZ),CYC116,1,0.07792207598686218,1,0.0,0,0.043478261679410934,4,0.0,0,-0.11638873815536499,-0.3808998465538025,0.1493760049343109,0.4138871133327484,0.2645111083984375
K562,42,MK-5108 (VX-689),Cell Cycle,KW-2449,Nilotinib (AMN-107),1,0.10309278219938278,1,0.0,0,0.11764705926179886,63,0.0,0,0.4091794490814209,0.44827526807785034,0.03909581899642944,0.0,-0.03909581899642944
K562,42,MLN8054,Cell Cycle,Barasertib (AZD1152-HQPA),Alisertib (MLN8237),1,0.1607142835855484,1,0.0,1,0.698630154132843,1,1.0,1,-0.017653781920671463,0.25982213020324707,0.3367924280464649,0.05931651592254639,-0.27747591212391853
K562,42,Maraviroc,Microbiology,PD98059,PF-573228,1,0.07608695328235626,1,0.0,0,0.10526315867900848,1,0.0,0,0.05750976502895355,-0.1694413125514984,0.017736829817295074,0.24468790739774704,0.22695107758045197
K562,42,Meprednisone,Endocrinology & Hormones,"Fluorouracil (5-Fluoracil, 5-FU)","Fluorouracil (5-Fluoracil, 5-FU)",0,0.05970149114727974,3,0.0,0,0.05970149114727974,3,0.0,0,-0.10655125975608826,-0.10655125975608826,0.14113083481788635,0.14113083481788635,0.0
K562,42,Mercaptopurine (6-MP),PPAT,BMS-536924,NVP-BSK805 2HCl,1,0.08536585420370102,1,0.0,0,0.07692307978868484,1,0.0,0,0.17992258071899414,0.1295168697834015,0.006672531366348267,0.05707824230194092,0.05040571093559265
K562,42,Mocetinostat (MGCD0103),Epigenetics,Resminostat,Resminostat,0,0.11764705926179886,1,0.0,1,0.11764705926179886,1,0.0,1,0.7402200698852539,0.7402200698852539,0.053362131118774414,0.053362131118774414,0.0
K562,42,Momelotinib (CYT387),JAK/STAT,Motesanib Diphosphate (AMG-706),SNS-314,1,0.17204301059246063,7,0.0,0,0.11881188303232193,3,0.0,0,-0.0056276023387908936,0.16777020692825317,0.17339780926704407,0.0,-0.17339780926704407
K562,42,Motesanib Diphosphate (AMG-706),Protein Tyrosine Kinase,Alendronate sodium trihydrate,NVP-BSK805 2HCl,1,0.06756756454706192,1,0.0,0,0.09259258955717087,1,0.0,0,-0.019446153193712234,-0.13170810043811798,0.14161503687500954,0.2538769841194153,0.11226194724440575
K562,42,NVP-BSK805 2HCl,JAK/STAT,BMS-536924,Cediranib (AZD2171),1,0.1666666716337204,1,0.0,0,0.1388888955116272,6,0.0,0,0.1088252067565918,0.10797867178916931,0.17096969485282898,0.17181622982025146,0.0008465349674224854
K562,42,Navitoclax (ABT-263),Apoptosis,ABT-737,Sorafenib Tosylate,1,0.5206611752510071,1,0.0,1,0.15107913315296173,9,0.0,0,0.0970599427819252,0.09985088557004929,0.0027909427881240845,0.0,-0.0027909427881240845
K562,42,Nilotinib (AMN-107),Angiogenesis,Glesatinib?(MGCD265),Glesatinib?(MGCD265),0,0.1484375,6,0.014705882352941176,0,0.1484375,6,0.014705882352941176,0,0.5602033734321594,0.5602033734321594,0.11843174695968628,0.11843174695968628,0.0
K562,42,Nintedanib (BIBF 1120),Protein Tyrosine Kinase,Vandetanib (ZD6474),Crizotinib (PF-02341066),1,0.14953270554542542,98,0.31390134529147984,1,0.08620689809322357,132,0.44052863436123346,1,0.49838390946388245,0.2977443337440491,0.0,0.20063957571983337,0.20063957571983337
K562,42,Obatoclax Mesylate (GX15-070),Apoptosis,FLLL32,FLLL32,0,0.12328767031431198,1,0.0,0,0.12328767031431198,1,0.0,0,0.4466193914413452,0.4466193914413452,0.0,0.0,0.0
K562,42,Ofloxacin,DNA Damage,SRT2104 (GSK2245840),JNJ-7706621,1,0.11926605552434921,1,0.0,1,0.10465116053819656,2,0.0,0,0.056265689432621,-0.49772775173187256,0.0,0.5539934411644936,0.5539934411644936
K562,42,PCI-34051,Epigenetics,Ofloxacin,JNJ-7706621,1,0.0941176488995552,3,0.0,0,0.11688311398029327,2,0.0,0,-0.11822835355997086,-0.4661501348018646,0.1606622152030468,0.5085839964449406,0.34792178124189377
K562,42,PD173074,Angiogenesis,Quercetin,BMS-536924,1,0.07865168899297714,87,0.0,0,0.11016949266195297,1,0.0,0,-0.022888703271746635,-0.14377717673778534,0.05303541198372841,0.1739238854497671,0.1208884734660387
K562,42,PD98059,MAPK,AICAR (Acadesine),TMP195,1,0.08571428805589676,7,0.0,0,0.1190476194024086,1,0.0,0,0.013331364840269089,-0.07997451722621918,0.06767130270600319,0.16097718477249146,0.09330588206648827
K562,42,PF-3845,Metabolism,Andarine,Resveratrol,1,0.1894736886024475,1,0.0,0,0.07894736528396606,2,0.0,0,-0.15222841501235962,-0.02630232274532318,0.23239132016897202,0.10646522790193558,-0.12592609226703644
K562,42,PF-573228,Angiogenesis,CYC116,CYC116,0,0.15306122601032257,4,0.0,0,0.15306122601032257,4,0.0,0,-0.2692558765411377,-0.2692558765411377,0.32991863787174225,0.32991863787174225,0.0
K562,42,PFI-1 (PF-6405761),Epigenetics,(+)-JQ1,(+)-JQ1,0,0.09574468433856964,1,0.0,1,0.09574468433856964,1,0.0,1,0.7485476136207581,0.7485476136207581,0.0,0.0,0.0
K562,42,PHA-680632,Cell Cycle,Danusertib (PHA-739358),Danusertib (PHA-739358),0,0.6164383292198181,3,0.0,1,0.6164383292198181,3,0.0,1,0.7756117582321167,0.7756117582321167,0.0,0.0,0.0
