separation_scale,cells_per_source,seed,ari_kmeans_k2,sil_true_labels,n_total
2.0,25,10,0.398282804752238,0.03679351213710716,50
2.0,25,11,0.2995101469559132,0.03448782910916079,50
2.0,25,12,0.2555970149253731,0.030585600713920028,50
2.0,25,13,0.2143928535715476,0.04235740536568328,50
2.0,25,14,0.1785524215007983,0.026840981592873923,50
2.0,25,15,0.6326102169349195,0.056859472196423046,50
2.0,25,16,0.3488372093023256,0.031163291158175257,50
2.0,25,17,0.14275717284814557,0.03193877015693942,50
2.0,25,18,0.1488833746898263,0.027900569568076735,50
2.0,25,19,0.2143928535715476,0.025154401464740128,50
2.0,50,0,0.22381418092909536,0.027920410835015334,100
2.0,50,1,0.37868895911917627,0.03803997626234102,100
2.0,50,2,0.3306148898969274,0.03468344506875898,100
2.0,50,3,0.3299594893950335,0.03938221934495637,100
2.0,50,4,0.15254928176615415,0.029994182369830504,100
2.0,50,5,0.24259734536744995,0.027171969858994505,100
2.0,50,6,0.3306148898969274,0.040859131460305426,100
2.0,50,7,0.33009067214859955,0.04058605611609365,100
2.0,50,8,0.4847980212325664,0.04119878274603525,100
2.0,50,9,0.2035583528230497,0.032928689705834825,100
2.0,50,10,0.28521458361361496,0.03249319343570135,100
2.0,50,11,0.3535116074052307,0.038663315267694225,100
2.0,50,12,0.33041840441275394,0.03165888120293777,100
2.0,50,13,0.35414424111948334,0.04274702784468185,100
2.0,50,14,0.3536382332778376,0.03913633694374738,100
2.0,50,15,0.3298501311811197,0.04077845754368587,100
2.0,50,16,0.20363636363636364,0.029269911482936638,100
2.0,50,17,0.30659591836734695,0.040676148901642485,100
2.0,50,18,0.22468617203145608,0.0262948433899355,100
2.0,50,19,0.3781209056289566,0.033545532620567066,100
2.0,100,0,0.2994107181163169,0.030592023563686035,200
2.0,100,1,0.3332761138116481,0.0409357791768813,200
2.0,100,2,0.27794246685796953,0.031016246731312674,200
2.0,100,3,0.2268192796387693,0.030888218540297264,200
2.0,100,4,0.2272686908154451,0.034778370354431945,200
2.0,100,5,0.29931735152786954,0.030359150693894135,200
2.0,100,6,0.31053586895731583,0.0375246712963733,200
2.0,100,7,0.22661312476770681,0.03437839519597166,200
2.0,100,8,0.38139213583231835,0.040395139514246135,200
2.0,100,9,0.2463354481387894,0.02889496512747514,200
2.0,100,10,0.28854108417901286,0.032934515087823496,200
2.0,100,11,0.28854108417901286,0.03134061396434279,200
2.0,100,12,0.2995153722822014,0.033431171645555945,200
2.0,100,13,0.3107473947452875,0.04210149646266789,200
2.0,100,14,0.28834570144883637,0.033638500921005295,200
2.0,100,15,0.2991645161469486,0.039958700155540275,200
2.0,100,16,0.28834570144883637,0.03505999234626669,200
2.0,100,17,0.19847262703402674,0.03298467025546382,200
2.0,100,18,0.2371132408338374,0.025461977778433315,200
2.0,100,19,0.22748852459016394,0.032217473645371884,200
2.0,200,0,0.3525340839674114,0.03851091541902224,400
2.0,200,1,0.33485449524446403,0.038114584001761674,400
2.0,200,2,0.26369744901217057,0.03135024530750202,400
2.0,200,3,0.323377854541947,0.034892490935793496,400
2.0,200,4,0.2192722119125063,0.03394871211984827,400
2.0,200,5,0.2584086513100053,0.029669274728692137,400
2.0,200,6,0.27403483607985685,0.03355647572658326,400
2.0,200,7,0.2634991607212917,0.032964147570237474,400
2.0,200,8,0.3008486711470903,0.037226861152704155,400
2.0,200,9,0.17449326564817383,0.026608791874608878,400
2.0,200,10,0.26371298201664134,0.03578941856921529,400
2.0,200,11,0.25858539588015517,0.032140224739848934,400
2.0,200,12,0.26356243220518705,0.030832479704372796,400
2.0,200,13,0.28454848551439554,0.03516997890246212,400
2.0,200,14,0.2791808734817173,0.03324411191424025,400
2.0,200,15,0.35248431025576205,0.03807812346572982,400
2.0,200,16,0.31199223448479607,0.03576399884536385,400
2.0,200,17,0.29527152427949016,0.03699721591145314,400
2.0,200,18,0.2432616003872181,0.029930777205735126,400
2.0,200,19,0.21941336394803035,0.03197454268037389,400
2.0,400,0,0.3592702577403551,0.039741457953983705,800
2.0,400,1,0.3156021521248984,0.03689560103826486,800
2.0,400,2,0.26693837131912956,0.03254446955404945,800
2.0,400,3,0.34735425626046235,0.03664361685079585,800
2.0,400,4,0.2442085749950917,0.03298676081519826,800
2.0,400,5,0.2854007513547541,0.032327823359412367,800
2.0,400,6,0.28006222760659943,0.03490030448653316,800
2.0,400,7,0.2617866607871918,0.03114961221591907,800
2.0,400,8,0.29617265539594634,0.033233772200973156,800
2.0,400,9,0.21998724352066423,0.0298927037808187,800
2.0,400,10,0.3016970171175246,0.03463360763846883,800
2.0,400,11,0.24924645109213345,0.0321222664807401,800
2.0,400,12,0.27215338160521807,0.03278509134978973,800
2.0,400,13,0.2721732630028411,0.03389876604667275,800
2.0,400,14,0.3212630930439058,0.03702416940114858,800
2.0,400,15,0.31563881151736795,0.03702855426866589,800
2.0,400,16,0.30720378937285986,0.034613593687274104,800
2.0,400,17,0.27745494504720014,0.03428293432500742,800
2.0,400,18,0.28281510471134635,0.032503461931167064,800
2.0,400,19,0.2670450007820622,0.033045856609928786,800
3.0,25,0,1.0,0.07146330370945186,50
3.0,25,1,0.4523682810005322,0.07568144349696039,50
3.0,25,2,0.6325122495916803,0.07254903174226457,50
3.0,25,3,0.5091683583480315,0.08512128733705182,50
3.0,25,4,0.5083830538982034,0.0676986358722857,50
3.0,25,5,0.4512,0.043035970722985525,50
3.0,25,6,0.6995067324356753,0.07509269480011914,50
3.0,25,7,0.8432209038794828,0.07107601598709457,50
3.0,25,8,0.6996268656716418,0.07742224365837608,50
3.0,25,9,0.5083830538982034,0.06513692008388762,50
3.0,25,10,0.3989229081480004,0.07640278888458346,50
3.0,25,11,0.5087760199833472,0.07261214611758772,50
3.0,25,12,0.5690298507462687,0.06799915565528504,50
3.0,25,13,0.5690298507462687,0.0835357013611758,50
3.0,25,14,0.4512731635781896,0.06251765536566717,50
3.0,25,15,0.9199693343555215,0.10273245846611978,50
3.0,25,16,0.4518577706751898,0.07055563430082012,50
3.0,25,17,0.4523682810005322,0.06967305342692304,50
3.0,25,18,0.1488833746898263,0.06332068034635081,50
3.0,25,19,0.397480755773268,0.059233117357347355,50
3.0,50,0,0.6691665204565022,0.06356960967761266,100
3.0,50,1,0.45748116254036597,0.07781537989806225,100
3.0,50,2,0.6364749082007344,0.0728537370582513,100
3.0,50,3,0.5430750584576962,0.07886232806265203,100
3.0,50,4,0.3306148898969274,0.0657267652183433,100
3.0,50,5,0.484898938579631,0.0626501341300094,100
3.0,50,6,0.3545232273838631,0.08157794368653919,100
3.0,50,7,0.6691665204565022,0.0805153008813624,100
3.0,50,8,0.6691233181935041,0.08160484253052834,100
3.0,50,9,0.5733524869815048,0.07035544791781209,100
3.0,50,10,0.4305125790394188,0.07146235617347686,100
3.0,50,11,0.7026396121386246,0.07782051818079258,100
3.0,50,12,0.4043632094699255,0.06858538914604782,100
3.0,50,13,0.5735404496948732,0.08403756036892814,100
3.0,50,14,0.5432987041591718,0.07934567767904274,100
3.0,50,15,0.7369954580512469,0.08146307811486053,100
3.0,50,16,0.6691665204565022,0.06711939444921854,100
3.0,50,17,0.6364215062187837,0.08082992102598766,100
3.0,50,18,0.3079630444346678,0.06172852410318026,100
3.0,50,19,0.7369696969696969,0.07095794700842359,100
3.0,100,0,0.6873478943963526,0.0671508283943231,200
3.0,100,1,0.5306890501735563,0.08162484910599511,200
3.0,100,2,0.6222856424402444,0.06763469363596476,200
3.0,100,3,0.433042709225128,0.06803436193640529,200
3.0,100,4,0.41990238702047206,0.07310635518170326,200
3.0,100,5,0.5160859668646655,0.06745460772861328,200
3.0,100,6,0.5307136917771185,0.07710965416642736,200
3.0,100,7,0.47367759451667246,0.07307007211158945,200
3.0,100,8,0.6222856424402444,0.08063721402066382,200
3.0,100,9,0.5754743853142064,0.06532430897760286,200
3.0,100,10,0.5018070607383429,0.07090337937121687,200
3.0,100,11,0.6382285926668068,0.06830129590408203,200
3.0,100,12,0.473709477369822,0.07144179875551375,200
3.0,100,13,0.5454703343706896,0.08313519180640938,200
3.0,100,14,0.501778890499407,0.0718000599047816,200
3.0,100,15,0.6064866153215333,0.07974155297713784,200
3.0,100,16,0.4330804843232941,0.07429259880231603,200
3.0,100,17,0.622270384036042,0.07112826274537627,200
3.0,100,18,0.381741800424337,0.06111595828963473,200
3.0,100,19,0.6707780441936051,0.06953587068032717,200
3.0,200,0,0.5539798428661247,0.07795170802946964,400
3.0,200,1,0.5996638169047602,0.07750004605637352,400
3.0,200,2,0.5391392918693606,0.06839829640497933,400
3.0,200,3,0.5391511007888118,0.0731538119570058,400
3.0,200,4,0.5245107881557793,0.0719875745891386,400
3.0,200,5,0.5919141505004194,0.06672648857205926,400
3.0,200,6,0.5614590422529266,0.07195187362929073,400
3.0,200,7,0.5245107881557793,0.07099341805251894,400
3.0,200,8,0.5842357363463504,0.0766662746849584,400
3.0,200,9,0.6311106583040005,0.062181847949988676,400
3.0,200,10,0.4958714743340354,0.07441417841250104,400
3.0,200,11,0.4749104550383689,0.06940946006898753,400
3.0,200,12,0.5317941423552772,0.06805421102638251,400
3.0,200,13,0.46117934840356384,0.0739459574098622,400
3.0,200,14,0.5100486562945207,0.07125170300100259,400
3.0,200,15,0.6634043688845657,0.07737877525910317,400
3.0,200,16,0.5765856094839743,0.0751205910131415,400
3.0,200,17,0.6552529071432663,0.07642720953909933,400
3.0,200,18,0.5996724662849103,0.06702538396738886,400
3.0,200,19,0.5842357363463504,0.06920904720066626,400
3.0,400,0,0.5544995436419626,0.07972211194547942,800
3.0,400,1,0.5847304186061898,0.07590716691977044,800
3.0,400,2,0.5360069241550203,0.07026148308954477,800
3.0,400,3,0.577097505562382,0.07573588986653715,800
3.0,400,4,0.4999803865166398,0.07063582516941533,800
3.0,400,5,0.5657350267268926,0.07013176217024654,800
3.0,400,6,0.6315772210755776,0.07349747469214445,800
3.0,400,7,0.5360029996342087,0.06843103820537132,800
3.0,400,8,0.6079234724456721,0.07132646530449747,800
3.0,400,9,0.4999703305346038,0.06653001758434168,800
3.0,400,10,0.6040299988156124,0.07298221219820267,800
3.0,400,11,0.48941848663684545,0.06958476469426693,800
3.0,400,12,0.510649308615602,0.07057263605601598,800
3.0,400,13,0.5962696798016013,0.07218519444373918,800
3.0,400,14,0.573294099447161,0.07611100527854388,800
3.0,400,15,0.5924102801864568,0.0762200477128134,800
3.0,400,16,0.5770963264884686,0.07324515977988003,800
3.0,400,17,0.6079270098182276,0.07269178017784586,800
3.0,400,18,0.4824355335864376,0.07014643077127396,800
3.0,400,19,0.49292406860269994,0.07066942912526424,800
5.0,25,0,1.0,0.17034143241310404,50
5.0,25,1,1.0,0.1741004836108349,50
5.0,25,2,1.0,0.1698684844455717,50
5.0,25,3,1.0,0.18372755635072838,50
5.0,25,4,1.0,0.16480448282546412,50
5.0,25,5,1.0,0.1338322942458976,50
5.0,25,6,1.0,0.1750174830821857,50
5.0,25,7,1.0,0.1699140575098243,50
5.0,25,8,1.0,0.17727726602641986,50
5.0,25,9,1.0,0.16167828017678978,50
5.0,25,10,1.0,0.17634403586257663,50
5.0,25,11,1.0,0.17126665547298497,50
5.0,25,12,1.0,0.16612127600562362,50
5.0,25,13,1.0,0.18500278507234802,50
5.0,25,14,1.0,0.1589209386438142,50
5.0,25,15,1.0,0.20916686955706612,50
5.0,25,16,1.0,0.17198861389011721,50
5.0,25,17,1.0,0.16764287471752518,50
5.0,25,18,1.0,0.1585544137548996,50
5.0,25,19,1.0,0.15390917662592485,50
5.0,50,0,1.0,0.15916204088705335,100
5.0,50,1,1.0,0.1774095734443899,100
5.0,50,2,1.0,0.1704820054577793,100
5.0,50,3,1.0,0.17771757303554747,100
5.0,50,4,1.0,0.16061831564155013,100
5.0,50,5,1.0,0.15901738337099564,100
5.0,50,6,1.0,0.18227930921877092,100
5.0,50,7,1.0,0.1802659320263724,100
5.0,50,8,1.0,0.182097403011352,100
5.0,50,9,1.0,0.16857223779070238,100
5.0,50,10,0.9599960816486464,0.1719237200170892,100
5.0,50,11,1.0,0.17672485113615755,100
5.0,50,12,1.0,0.16552840165292715,100
5.0,50,13,1.0,0.18498940768411923,100
5.0,50,14,0.9599960816486464,0.17988622211337923,100
5.0,50,15,1.0,0.18226322966781042,100
5.0,50,16,0.9599960816486464,0.1670760681274131,100
5.0,50,17,1.0,0.18116060876425932,100
5.0,50,18,1.0,0.1571501699044461,100
5.0,50,19,1.0,0.1679715293802456,100
5.0,100,0,1.0,0.1629709476986926,200
5.0,100,1,1.0,0.18239869320631155,200
5.0,100,2,1.0,0.16369587823764056,200
5.0,100,3,1.0,0.16526462067394201,200
5.0,100,4,1.0,0.17144811891591796,200
5.0,100,5,1.0,0.1650663483840974,200
5.0,100,6,1.0,0.17724446108001804,200
5.0,100,7,1.0,0.17222226458306353,200
5.0,100,8,0.9799995050507551,0.18081810340013355,200
5.0,100,9,1.0,0.16255599330693293,200
5.0,100,10,0.9799995050507551,0.16896937573189563,200
5.0,100,11,1.0,0.16508289983291732,200
5.0,100,12,1.0,0.16965419813952579,200
5.0,100,13,0.9799995050507551,0.1841662795891002,200
5.0,100,14,1.0,0.17024313519708237,200
5.0,100,15,1.0,0.1792351925012242,200
5.0,100,16,1.0,0.17453966704522575,200
5.0,100,17,1.0,0.16992802107331037,200
5.0,100,18,1.0,0.15778766422313148,200
5.0,100,19,1.0,0.16698519193995456,200
5.0,200,0,1.0,0.17696257849080105,400
5.0,200,1,0.970150205317095,0.17648651833538168,400
5.0,200,2,1.0,0.1654125288645718,400
5.0,200,3,0.9800500050125616,0.1710528413000015,400
5.0,200,4,1.0,0.1701759818664523,400
5.0,200,5,1.0,0.1647760198733469,400
5.0,200,6,1.0,0.17101130624198121,400
5.0,200,7,1.0,0.16963255987188164,400
5.0,200,8,0.9800500050125616,0.17647700257674667,400
5.0,200,9,0.9899999378140742,0.1586163551100217,400
5.0,200,10,0.9800500050125616,0.17275704487735274,400
5.0,200,11,1.0,0.1666918353900038,400
5.0,200,12,1.0,0.16583595828238892,400
5.0,200,13,0.9800500050125616,0.17303310805704286,400
5.0,200,14,0.9800500050125616,0.1695976357229764,400
5.0,200,15,0.9899999378140742,0.17636743156557164,400
5.0,200,16,1.0,0.17539944450123585,400
5.0,200,17,0.9899999378140742,0.17620673478899015,400
5.0,200,18,1.0,0.1648634484990309,400
5.0,200,19,1.0,0.16641433596002111,400
5.0,400,0,0.9949999922070802,0.17947401817885936,800
5.0,400,1,0.9900125003128916,0.17464947505369172,800
5.0,400,2,1.0,0.16827510042894844,800
5.0,400,3,0.9900125003128916,0.17486531491660365,800
5.0,400,4,1.0,0.16822787164643685,800
5.0,400,5,0.9949999922070802,0.1685413508695706,800
5.0,400,6,1.0,0.1723339972945,800
5.0,400,7,1.0,0.16627713701019536,800
5.0,400,8,0.9949999922070802,0.16996401400915276,800
5.0,400,9,0.9850375236134279,0.1634775607226321,800
5.0,400,10,0.9900125003128916,0.17139671063321876,800
5.0,400,11,0.9850375245509264,0.16725706321271872,800
5.0,400,12,1.0,0.16874784842447574,800
5.0,400,13,0.9850375245509264,0.17083301415216745,800
5.0,400,14,0.9800750651535006,0.17512067341441317,800
5.0,400,15,0.9900125003128916,0.17541232691723618,800
5.0,400,16,1.0,0.1723640322243174,800
5.0,400,17,0.9949999922070802,0.1714802108523508,800
5.0,400,18,1.0,0.1680564178059477,800
5.0,400,19,0.9850375245509264,0.1681930080766913,800
8.0,25,0,1.0,0.3214532438452747,50
8.0,25,1,1.0,0.3231906613617906,50
8.0,25,2,1.0,0.3195639681337275,50
8.0,25,3,1.0,0.3317372216201873,50
8.0,25,4,1.0,0.31718908669641005,50
8.0,25,5,1.0,0.28990639401536655,50
8.0,25,6,1.0,0.326751476837982,50
8.0,25,7,1.0,0.3227743831208445,50
8.0,25,8,1.0,0.3289847008628183,50
8.0,25,9,1.0,0.3143515441562499,50
8.0,25,10,1.0,0.32836262672510697,50
8.0,25,11,1.0,0.323776396611229,50
