y_true,y_score
0,0.0002775225924267883
0,3.50092900672591e-05
0,2.8540488496419847e-06
0,2.5465075056776413e-06
0,0.0031009487371774715
0,0.005961026640617478
0,0.0005682745156050876
0,0.00028549072023299695
0,0.0036895395649407465
0,0.00032360557360385536
0,0.00033789987924100136
0,4.619706816038847e-05
0,3.19002197030931e-05
0,0.0006376421275997241
0,2.5795663833575267e-05
0,3.092300543751482e-05
0,0.0034499042337969256
0,0.00039643580088607555
0,2.8467031028314443e-05
0,0.0002870434475803157
0,0.0002775061579655234
0,3.501263851364512e-05
0,2.853438337394022e-06
0,2.5459523044903877e-06
0,0.0031010725957657708
0,0.005960981069870879
0,0.0005682747290605152
0,0.0002854467158673146
0,0.003689449711917456
0,0.00032356927450816956
0,0.0003378923218790985
0,4.619049035532558e-05
0,3.1894623633605846e-05
0,0.0006376835570124677
0,2.5798409418978008e-05
0,3.091925589722103e-05
0,0.003449603086967039
0,0.00039646061529642645
0,2.846265101612261e-05
0,0.00028702466310401054
0,4.8720520770961627e-05
0,0.0007524556640708667
0,0.0002600531937283699
0,0.00030997652875888705
0,5.151165996073087e-05
0,6.276726276234052e-05
0,1.7907439695127743e-05
0,0.0003108319349492471
0,0.0008186065837216012
0,4.669471940819501e-05
0,0.00029530820202804277
0,0.00011478511117257667
0,5.0738646127255596e-05
0,0.0007497542733213395
0,0.0006641866548865549
0,0.00011222285976158372
0,0.00010927831874000667
0,1.7658542516691218e-05
0,3.847685216021172e-05
0,0.00014134262871052692
0,4.872936506122934e-05
0,0.0007525992631432569
0,0.00026011089461331434
0,0.000310045913892939
0,5.152103796740232e-05
0,6.277831357498247e-05
0,1.7910001503933625e-05
0,0.0003108795267391766
0,0.0008187658729947348
0,4.670560719104259e-05
0,0.00029536634013621285
0,0.00011480156009069785
0,5.075018718580048e-05
0,0.0007499213680109062
0,0.0006643067893172128
0,0.00011224384904012429
0,0.00010929790790373096
0,1.7663989175804848e-05
0,3.8485684626602244e-05
0,0.00014137105733701887
0,0.0002775225924267883
0,3.50092900672591e-05
0,2.8540488496419847e-06
0,2.5465075056776413e-06
0,0.0031009487371774715
0,0.005961026640617478
0,0.0005682745156050876
0,0.00028549072023299695
0,0.0036895395649407465
0,0.00032360557360385536
0,0.00033789987924100136
0,4.619706816038847e-05
0,3.19002197030931e-05
0,0.0006376421275997241
0,2.5795663833575267e-05
0,3.092300543751482e-05
0,0.0034499042337969256
0,0.00039643580088607555
0,2.8467031028314443e-05
0,0.0002870434475803157
0,0.0002775061579655234
0,3.501263851364512e-05
0,2.853438337394022e-06
0,2.5459523044903877e-06
0,0.0031010725957657708
0,0.005960981069870879
0,0.0005682747290605152
0,0.0002854467158673146
0,0.003689449711917456
0,0.00032356927450816956
0,0.0003378923218790985
0,4.619049035532558e-05
0,3.1894623633605846e-05
0,0.0006376835570124677
0,2.5798409418978008e-05
0,3.091925589722103e-05
0,0.003449603086967039
0,0.00039646061529642645
0,2.846265101612261e-05
0,0.00028702466310401054
0,4.8720520770961627e-05
0,0.0007524556640708667
0,0.0002600531937283699
0,0.00030997652875888705
0,5.151165996073087e-05
0,6.276726276234052e-05
0,1.7907439695127743e-05
0,0.0003108319349492471
0,0.0008186065837216012
0,4.669471940819501e-05
0,0.00029530820202804277
0,0.00011478511117257667
0,5.0738646127255596e-05
0,0.0007497542733213395
0,0.0006641866548865549
0,0.00011222285976158372
0,0.00010927831874000667
0,1.7658542516691218e-05
0,3.847685216021172e-05
0,0.00014134262871052692
0,4.872936506122934e-05
0,0.0007525992631432569
0,0.00026011089461331434
0,0.000310045913892939
0,5.152103796740232e-05
0,6.277831357498247e-05
0,1.7910001503933625e-05
0,0.0003108795267391766
0,0.0008187658729947348
0,4.670560719104259e-05
0,0.00029536634013621285
0,0.00011480156009069785
0,5.075018718580048e-05
0,0.0007499213680109062
0,0.0006643067893172128
0,0.00011224384904012429
0,0.00010929790790373096
0,1.7663989175804848e-05
0,3.8485684626602244e-05
0,0.00014137105733701887
0,0.0002775225924267883
0,3.50092900672591e-05
0,2.8540488496419847e-06
0,2.5465075056776413e-06
0,0.0031009487371774715
0,0.005961026640617478
0,0.0005682745156050876
0,0.00028549072023299695
0,0.0036895395649407465
0,0.00032360557360385536
0,0.00033789987924100136
0,4.619706816038847e-05
0,3.19002197030931e-05
0,0.0006376421275997241
0,2.5795663833575267e-05
0,3.092300543751482e-05
0,0.0034499042337969256
0,0.00039643580088607555
0,2.8467031028314443e-05
0,0.0002870434475803157
0,0.0002775061579655234
0,3.501263851364512e-05
0,2.853438337394022e-06
0,2.5459523044903877e-06
0,0.0031010725957657708
0,0.005960981069870879
0,0.0005682747290605152
0,0.0002854467158673146
0,0.003689449711917456
0,0.00032356927450816956
0,0.0003378923218790985
0,4.619049035532558e-05
0,3.1894623633605846e-05
0,0.0006376835570124677
0,2.5798409418978008e-05
0,3.091925589722103e-05
0,0.003449603086967039
0,0.00039646061529642645
0,2.846265101612261e-05
0,0.00028702466310401054
0,4.8720520770961627e-05
0,0.0007524556640708667
0,0.0002600531937283699
0,0.00030997652875888705
0,5.151165996073087e-05
0,6.276726276234052e-05
0,1.7907439695127743e-05
0,0.0003108319349492471
0,0.0008186065837216012
0,4.669471940819501e-05
0,0.00029530820202804277
0,0.00011478511117257667
0,5.0738646127255596e-05
0,0.0007497542733213395
0,0.0006641866548865549
0,0.00011222285976158372
0,0.00010927831874000667
0,1.7658542516691218e-05
0,3.847685216021172e-05
0,0.00014134262871052692
0,4.872936506116555e-05
0,0.0007525992631436203
0,0.00026011089461330653
0,0.0003100459138929159
0,5.1521037967341094e-05
0,6.27783135748985e-05
0,1.7910001503903528e-05
0,0.0003108795267391214
0,0.0008187658729949965
0,4.670560719098701e-05
0,0.00029536634013618926
0,0.00011480156009062037
0,5.075018718574035e-05
0,0.0007499213680111891
0,0.0006643067893175571
0,0.00011224384904005471
0,0.00010929790790366671
0,1.7663989175774192e-05
0,3.848568462656089e-05
0,0.0001413710573369182
0,0.7386388575311431
0,0.7461931852753965
0,0.7421938090551284
0,0.742266099655791
0,0.7491524505603178
0,0.748811799745153
0,0.7514716623659666
0,0.7372631223262724
0,0.7535604711141313
0,0.7453255560930498
0,0.7512503018379887
0,0.7505314312994679
0,0.7511917475654776
0,0.7355839043481557
0,0.7430704970850739
0,0.7402657516213992
0,0.7361188785261623
0,0.7475636105956218
0,0.7552412227827758
0,0.7485216805723102
0,0.739022893195674
0,0.7460112029717177
0,0.7425507125677651
0,0.7426227327930327
0,0.7489468048530051
0,0.7487865668065912
0,0.7512590130762968
0,0.7378304886897813
0,0.7533376148686461
0,0.7454885903735846
0,0.7510360970229588
0,0.7504909246878435
0,0.7511459873911567
0,0.7359956689129753
0,0.7430905833411413
0,0.7406389157236445
0,0.7366957037139031
0,0.7473682487279757
0,0.7550050023335043
0,0.7484953700267526
0,0.7609551566725298
0,0.7574192698089314
0,0.7557925232584651
0,0.761266815213191
0,0.7587525010332178
0,0.7567213898681001
0,0.7557308439813538
0,0.7559493403608204
0,0.7562148311161148
0,0.759694001854642
0,0.7563021943635917
0,0.7547407427327727
0,0.7560583234137319
