heldout_drug,scorer,reference_scorer,response_regret_difference,moa_ndcg_difference,minority_coverage_difference
CYC116,DART_coverage_mean,mean_cosine,0.03203582763671875,-0.4746900851281459,-0.0008674449154579822
CYC116,DART_coverage_mean,mean_l2,0.0,0.034715610968388655,-0.0011211236770248822
CYC116,DART_coverage_worst,mean_cosine,-0.022123336791992198,-0.3690564717729667,-0.001136615126950291
CYC116,DART_coverage_worst,mean_l2,-0.10983848571777344,0.05042750667323235,-0.0017374611586802313
CYC116,DART_energy,mean_cosine,0.041025161743164056,-0.4775533467943083,0.0002082119132333915
CYC116,DART_energy,mean_l2,0.0,0.0,0.0
CYC116,DART_mmd,mean_cosine,0.041025161743164056,-0.487900547626512,0.0002082119132333915
CYC116,DART_mmd,mean_l2,0.0,0.0,-9.099718536581536e-05
CYC116,DART_sliced_wasserstein,mean_cosine,-4.38690185546875e-05,-0.5578792148571936,0.0002082119132333915
CYC116,DART_sliced_wasserstein,mean_l2,-0.06457948684692384,-0.052029108199558645,-0.0010579816669319952
Carmofur,DART_coverage_mean,mean_cosine,0.0665140151977539,-0.034715610968388655,0.0009582080946281546
Carmofur,DART_coverage_mean,mean_l2,-0.03526544570922849,-0.0005508233583662314,-0.0004938890110364746
Carmofur,DART_coverage_worst,mean_cosine,0.11614322662353516,-0.1096680323089428,0.0011390552697887468
Carmofur,DART_coverage_worst,mean_l2,-0.05661535263061525,-0.06493750582667035,-0.00044438891137099645
Carmofur,DART_energy,mean_cosine,0.036055564880371094,-0.03555539691287701,0.0005322016820908382
Carmofur,DART_energy,mean_l2,-0.00847530364990235,0.04385897792419145,-6.9628293622781e-05
Carmofur,DART_mmd,mean_cosine,0.036055564880371094,-0.03358904683158562,0.0002966743724507337
Carmofur,DART_mmd,mean_l2,0.0,0.03919913448933765,-0.00020534276457190304
Carmofur,DART_sliced_wasserstein,mean_cosine,0.1155862808227539,-0.01385745700389101,0.00013492622126076714
Carmofur,DART_sliced_wasserstein,mean_l2,0.005329608917236299,0.039587177918592745,-0.00044028872690599075
Celecoxib,DART_coverage_mean,mean_cosine,0.009164810180664097,0.0,-0.0003073240416813783
Celecoxib,DART_coverage_mean,mean_l2,0.0,0.0,-0.0003508117206257322
Celecoxib,DART_coverage_worst,mean_cosine,0.012390136718750007,0.1356519734324477,0.0010169277941758925
Celecoxib,DART_coverage_worst,mean_l2,-0.01702213287353519,0.1356519734324477,0.0003541918753270368
Celecoxib,DART_energy,mean_cosine,0.0,0.0,5.197336225876148e-05
Celecoxib,DART_energy,mean_l2,-0.002161979675292948,0.0,-6.370515597875492e-06
Celecoxib,DART_mmd,mean_cosine,0.0,0.0,5.197336225876148e-05
Celecoxib,DART_mmd,mean_l2,0.0,0.0,0.0
Celecoxib,DART_sliced_wasserstein,mean_cosine,-0.002161979675292948,0.0,-0.0009561550200945512
Celecoxib,DART_sliced_wasserstein,mean_l2,-0.009240627288818297,0.0,-0.0012416372958846678
"Cerdulatinib (PRT062070, PRT2070)",DART_coverage_mean,mean_cosine,-0.027944564819336,-0.0694312219367772,0.00048797249188037295
"Cerdulatinib (PRT062070, PRT2070)",DART_coverage_mean,mean_l2,0.0633726119995117,-0.158507039740981,5.043564922024846e-05
"Cerdulatinib (PRT062070, PRT2070)",DART_coverage_worst,mean_cosine,0.029036521911621094,-0.0694312219367772,0.0016791085778001813
"Cerdulatinib (PRT062070, PRT2070)",DART_coverage_worst,mean_l2,0.0187015533447265,-0.158507039740981,0.0011802791054416062
"Cerdulatinib (PRT062070, PRT2070)",DART_energy,mean_cosine,0.0,0.0819661191592328,0.0
"Cerdulatinib (PRT062070, PRT2070)",DART_energy,mean_l2,0.0,-0.045931427900930966,0.0
"Cerdulatinib (PRT062070, PRT2070)",DART_mmd,mean_cosine,0.0,0.085143117641621,-0.0009477035679912316
"Cerdulatinib (PRT062070, PRT2070)",DART_mmd,mean_l2,0.0,-0.0464250949500883,0.0
"Cerdulatinib (PRT062070, PRT2070)",DART_sliced_wasserstein,mean_cosine,0.0,0.0,0.0
"Cerdulatinib (PRT062070, PRT2070)",DART_sliced_wasserstein,mean_l2,0.0784263610839844,-0.08907581780420379,-8.314724233637882e-05
Cimetidine,DART_coverage_mean,mean_cosine,0.023585319519042955,0.0,0.0032962648443340403
Cimetidine,DART_coverage_mean,mean_l2,-0.009949684143066406,0.0,-0.0005391133754758526
Cimetidine,DART_coverage_worst,mean_cosine,-0.06330299377441403,0.0,0.003286553682974813
Cimetidine,DART_coverage_worst,mean_l2,-0.03952503204345705,0.0,-0.0001831429766205872
Cimetidine,DART_energy,mean_cosine,-0.0301423072814941,0.0,0.003903834283154606
Cimetidine,DART_energy,mean_l2,-0.006896972656249999,0.0,0.0
Cimetidine,DART_mmd,mean_cosine,-0.0301423072814941,0.0,0.003903834283154606
Cimetidine,DART_mmd,mean_l2,-0.006896972656249999,0.0,0.0
Cimetidine,DART_sliced_wasserstein,mean_cosine,0.04598140716552735,0.0,0.0031928831378515987
Cimetidine,DART_sliced_wasserstein,mean_l2,0.011091232299804701,0.0,-0.0007290319099908515
Clevudine,DART_coverage_mean,mean_cosine,-0.0425281524658203,0.0636207881989517,-0.0017136237067462146
Clevudine,DART_coverage_mean,mean_l2,-0.060127258300781306,-0.1427951440361373,-0.0011236040811584136
Clevudine,DART_coverage_worst,mean_cosine,-0.0166187286376953,0.0026334352554372997,-0.0017136237067462146
Clevudine,DART_coverage_worst,mean_l2,-0.060127258300781306,-0.096370049086049,-0.0011236040811584136
Clevudine,DART_energy,mean_cosine,0.056610107421875014,-0.0024009116238780104,0.0
Clevudine,DART_energy,mean_l2,0.026636123657226507,-0.036681961049680106,9.117155473037375e-05
Clevudine,DART_mmd,mean_cosine,0.056610107421875014,0.0,0.0
Clevudine,DART_mmd,mean_l2,0.026636123657226507,-0.039315396305117406,0.0
Clevudine,DART_sliced_wasserstein,mean_cosine,-0.0425281524658203,-0.011779195542260895,9.745126534077553e-05
Clevudine,DART_sliced_wasserstein,mean_l2,0.008777618408203097,-0.09982271124886609,-0.0007646322260269622
Costunolide,DART_coverage_mean,mean_cosine,-0.22911643981933588,-0.0249027655074191,-0.0025554915520447086
Costunolide,DART_coverage_mean,mean_l2,-0.28265380859375,-0.1794771050858173,-0.0020472661794084246
Costunolide,DART_coverage_worst,mean_cosine,-0.15211868286132818,-0.11004588314904,-0.00035768178990991384
Costunolide,DART_coverage_worst,mean_l2,-0.17802715301513677,-0.1794771050858173,-0.00033627310954797984
Costunolide,DART_energy,mean_cosine,0.053537368774414104,0.1951890007906611,-0.0010696590454443156
Costunolide,DART_energy,mean_l2,0.008674621582031194,0.018888894187231886,0.0
Costunolide,DART_mmd,mean_cosine,0.0345830917358398,0.18340980524840017,-0.0013352935910772024
Costunolide,DART_mmd,mean_l2,0.0,0.007109698644970963,0.0
Costunolide,DART_sliced_wasserstein,mean_cosine,0.025908470153808608,0.08703975616235121,-0.0009797766042175526
Costunolide,DART_sliced_wasserstein,mean_l2,0.0,0.040614661212262815,-0.0008778240916151869
Curcumin,DART_coverage_mean,mean_cosine,0.3426561355590821,0.066254223454389,-9.729152723159107e-05
Curcumin,DART_coverage_mean,mean_l2,-0.02488136291503909,-0.12137070176594666,-0.0009187597007451753
Curcumin,DART_coverage_worst,mean_cosine,0.02083969116210929,0.07524165567460281,0.0
Curcumin,DART_coverage_worst,mean_l2,-0.00421142578125,-0.1369847102983117,-0.0009187597007451753
Curcumin,DART_energy,mean_cosine,0.1658487319946289,0.1736666713479918,0.0029179391125405685
Curcumin,DART_energy,mean_l2,0.0,-0.06362078819895178,0.0
Curcumin,DART_mmd,mean_cosine,0.1658487319946289,0.07524165567460281,0.002325110340158698
Curcumin,DART_mmd,mean_l2,0.0,-0.0947883643695507,0.0
Curcumin,DART_sliced_wasserstein,mean_cosine,0.3489656448364258,0.2278403745052797,0.00271440970550052
Curcumin,DART_sliced_wasserstein,mean_l2,0.08211135864257821,0.13305201013572898,-0.0002035294070400484
Dacinostat (LAQ824),DART_coverage_mean,mean_cosine,0.0,-0.04567804369252479,0.0
Dacinostat (LAQ824),DART_coverage_mean,mean_l2,0.0,-0.004880217372835088,0.002808242340094025
Dacinostat (LAQ824),DART_coverage_worst,mean_cosine,0.0,-0.00016085496657797238,0.0
Dacinostat (LAQ824),DART_coverage_worst,mean_l2,0.0,0.026606541830951708,0.0
Dacinostat (LAQ824),DART_energy,mean_cosine,0.0,-0.020440812010904807,0.0
Dacinostat (LAQ824),DART_energy,mean_l2,0.0,0.0,0.0
Dacinostat (LAQ824),DART_mmd,mean_cosine,0.0,-0.017923638571247125,0.0
Dacinostat (LAQ824),DART_mmd,mean_l2,0.0,0.0,0.0
Dacinostat (LAQ824),DART_sliced_wasserstein,mean_cosine,0.0,-0.015435763655927248,0.0
Dacinostat (LAQ824),DART_sliced_wasserstein,mean_l2,0.0,-0.001406074250181466,0.0
Danusertib (PHA-739358),DART_coverage_mean,mean_cosine,0.0,-0.08350985492876245,0.0037513878323132133
Danusertib (PHA-739358),DART_coverage_mean,mean_l2,0.0,0.08505376101915824,0.0
Danusertib (PHA-739358),DART_coverage_worst,mean_cosine,0.0450162887573243,-0.06873237414903882,0.0017240752013129024
Danusertib (PHA-739358),DART_coverage_worst,mean_l2,0.0,0.08980906615358275,0.0
Danusertib (PHA-739358),DART_energy,mean_cosine,0.21764183044433602,-0.21123855559905402,0.0017240752013129024
Danusertib (PHA-739358),DART_energy,mean_l2,0.0,-0.040319624217858896,0.0
Danusertib (PHA-739358),DART_mmd,mean_cosine,0.21764183044433602,-0.18087298674684105,0.0
Danusertib (PHA-739358),DART_mmd,mean_l2,0.0,-0.028576269976705038,0.0
Danusertib (PHA-739358),DART_sliced_wasserstein,mean_cosine,0.10564517974853521,-0.036726554200478434,0.0031083674448183496
Danusertib (PHA-739358),DART_sliced_wasserstein,mean_l2,0.0,0.04701559122826393,0.0
Daphnetin,DART_coverage_mean,mean_cosine,-0.07761955261230472,0.1357043503366537,-1.3418655687380543e-05
Daphnetin,DART_coverage_mean,mean_l2,-0.12309455871582028,0.0007557016801945093,0.0003247821290199848
Daphnetin,DART_coverage_worst,mean_cosine,0.0012826919555664062,0.0783982689786753,-1.3418655687380543e-05
Daphnetin,DART_coverage_worst,mean_l2,-0.12309455871582028,0.0604437897165635,-0.0014070896669151622
Daphnetin,DART_energy,mean_cosine,0.0,-0.015711895704843715,-0.00025290186385018565
Daphnetin,DART_energy,mean_l2,-0.062830924987793,-0.0851431176416209,0.0
Daphnetin,DART_mmd,mean_cosine,0.0,-0.021522329442669297,-0.00025290186385018565
Daphnetin,DART_mmd,mean_l2,-0.062830924987793,-0.011779195542260895,0.0
Daphnetin,DART_sliced_wasserstein,mean_cosine,-0.08203697204589849,0.0,-0.0017638547824088135
Daphnetin,DART_sliced_wasserstein,mean_l2,-0.0959815979003906,0.0636207881989517,0.00027475175337321467
Decitabine,DART_coverage_mean,mean_cosine,0.5343837738037109,-0.09502838336943364,0.011749193620364362
Decitabine,DART_coverage_mean,mean_l2,-0.07426643371582031,-0.03966634195189768,-0.0004609419415742
Decitabine,DART_coverage_worst,mean_cosine,0.5019922256469727,-0.12734918779105225,0.012378162482347965
Decitabine,DART_coverage_worst,mean_l2,-0.049294471740722656,-0.08715279045511021,-9.012749739339965e-05
Decitabine,DART_energy,mean_cosine,0.6503386497497559,-0.04842531529083387,0.013931432761003115
Decitabine,DART_energy,mean_l2,0.027437210083007847,-0.007153021377168847,0.0010900777001264794
Decitabine,DART_mmd,mean_cosine,0.6936278343200684,-0.03260150820565151,0.01446070172664432
Decitabine,DART_mmd,mean_l2,0.027437210083007847,0.004541919579932052,0.0014183272498424215
Decitabine,DART_sliced_wasserstein,mean_cosine,0.5975522994995117,0.05919566073698565,0.013335242367409073
Decitabine,DART_sliced_wasserstein,mean_l2,0.028422355651855448,0.04959190084331881,-0.0002938105194167928
Disulfiram,DART_coverage_mean,mean_cosine,-0.13561344146728516,,0.0011078463099359892
Disulfiram,DART_coverage_mean,mean_l2,-0.15132427215576175,,-0.0016387569729242046
Disulfiram,DART_coverage_worst,mean_cosine,-0.06658077239990237,,0.002098924000808855
Disulfiram,DART_coverage_worst,mean_l2,-0.08229160308837896,,-0.0006476792820513388
Disulfiram,DART_energy,mean_cosine,0.02211952209472659,,0.002132666438390829
Disulfiram,DART_energy,mean_l2,0.00640869140625,,-0.0006139368444693649
Disulfiram,DART_mmd,mean_cosine,0.03330421447753909,,0.002425646874184617
Disulfiram,DART_mmd,mean_l2,0.0175933837890625,,-0.00032095640867557673
Disulfiram,DART_sliced_wasserstein,mean_cosine,-0.03852367401123047,,0.0005878689787054414
Disulfiram,DART_sliced_wasserstein,mean_l2,-0.05423450469970706,,-0.0021587343041547524
Divalproex Sodium,DART_coverage_mean,mean_cosine,0.21936035156250008,0.0,0.0026529800733350317
Divalproex Sodium,DART_coverage_mean,mean_l2,-0.058135986328125,0.0,-0.0006028504885315922
Divalproex Sodium,DART_coverage_worst,mean_cosine,0.18337059020996088,0.0,0.002422125987702195
Divalproex Sodium,DART_coverage_worst,mean_l2,-0.034780502319336,0.0,-0.0006028504885315922
Divalproex Sodium,DART_energy,mean_cosine,0.09766674041748041,0.0,0.002263300376636801
Divalproex Sodium,DART_energy,mean_l2,0.0,0.0,0.0
Divalproex Sodium,DART_mmd,mean_cosine,0.1313467025756836,0.0,0.002263300376636801
Divalproex Sodium,DART_mmd,mean_l2,0.0,0.0,0.0
Divalproex Sodium,DART_sliced_wasserstein,mean_cosine,0.15994548797607422,0.0,0.0011999104250521864
Divalproex Sodium,DART_sliced_wasserstein,mean_l2,-0.056532859802246094,0.0,-0.0014358132335288154
Droxinostat,DART_coverage_mean,mean_cosine,0.11266136169433599,0.0,0.001357241407072829
Droxinostat,DART_coverage_mean,mean_l2,-0.0976791381835937,0.0,-0.0011027175774463993
Droxinostat,DART_coverage_worst,mean_cosine,0.11266136169433599,0.0,0.00016006514007438355
Droxinostat,DART_coverage_worst,mean_l2,-0.0976791381835937,0.0,-0.0011027175774463993
Droxinostat,DART_energy,mean_cosine,0.2222938537597656,0.0,0.0011027175774463993
Droxinostat,DART_energy,mean_l2,0.0,0.066254223454389,0.0
Droxinostat,DART_mmd,mean_cosine,0.2222938537597656,0.0,0.0011027175774463993
Droxinostat,DART_mmd,mean_l2,0.0,0.0694312219367772,0.0
Droxinostat,DART_sliced_wasserstein,mean_cosine,0.14172172546386722,0.0,0.0012683518613145761
Droxinostat,DART_sliced_wasserstein,mean_l2,0.0,0.0,0.0
ENMD-2076,DART_coverage_mean,mean_cosine,0.3875560760498047,-0.0406146612122628,0.005111577190154759
ENMD-2076,DART_coverage_mean,mean_l2,0.0,-0.05371932623193361,0.0
ENMD-2076,DART_coverage_worst,mean_cosine,0.3875560760498047,0.02881656072451451,0.008179982756387205
ENMD-2076,DART_coverage_worst,mean_l2,-0.03311252593994139,-0.025357142432773483,0.0
ENMD-2076,DART_energy,mean_cosine,0.3875560760498047,0.0,0.00030561793864658515
ENMD-2076,DART_energy,mean_l2,-0.11297607421875008,0.011779195542260895,0.0
ENMD-2076,DART_mmd,mean_cosine,0.3923912048339844,-0.0316476141703647,0.005608292868712783
ENMD-2076,DART_mmd,mean_l2,-0.11297607421875008,0.005034346879315296,0.0008578671106169722
ENMD-2076,DART_sliced_wasserstein,mean_cosine,0.3532543182373047,-0.036681961049679995,0.003322465581554357
ENMD-2076,DART_sliced_wasserstein,mean_l2,0.0,0.0,0.0004970773171771858
Entacapone,DART_coverage_mean,mean_cosine,0.1552963256835938,0.2246633760228915,-0.0025390792005964835
Entacapone,DART_coverage_mean,mean_l2,-0.066070556640625,0.07887830697844095,-0.002099950810435236
Entacapone,DART_coverage_worst,mean_cosine,0.13476753234863278,0.1427951440361373,0.0
Entacapone,DART_coverage_worst,mean_l2,-0.1245365142822266,0.015257518779489276,-0.0005292306470592312
Entacapone,DART_energy,mean_cosine,0.1688079833984375,0.1517621910780353,0.001252238643772996
Entacapone,DART_energy,mean_l2,0.0,0.02693882714927165,0.0
Entacapone,DART_mmd,mean_cosine,0.11177730560302732,0.15457433957839817,0.001252238643772996
Entacapone,DART_mmd,mean_l2,0.0,-0.04129286089829465,0.0
Entacapone,DART_sliced_wasserstein,mean_cosine,0.11542320251464841,0.0722622753826275,0.0
Entacapone,DART_sliced_wasserstein,mean_l2,-0.1245365142822266,-0.12360492509406532,-0.001252238643772996
Enzastaurin (LY317615),DART_coverage_mean,mean_cosine,-0.007389068603515597,,-0.0013241437504130094
Enzastaurin (LY317615),DART_coverage_mean,mean_l2,-0.0314912796020507,,-0.0013241437504130094
Enzastaurin (LY317615),DART_coverage_worst,mean_cosine,-0.03515624999999999,,-0.0007965312711634143
Enzastaurin (LY317615),DART_coverage_worst,mean_l2,-0.03515624999999999,,-0.0012957137207857405
Enzastaurin (LY317615),DART_energy,mean_cosine,0.05747604370117189,,0.0009062059644721066
Enzastaurin (LY317615),DART_energy,mean_l2,0.0,,0.0
Enzastaurin (LY317615),DART_mmd,mean_cosine,0.0,,0.002904821384937306
Enzastaurin (LY317615),DART_mmd,mean_l2,0.0,,0.0
Enzastaurin (LY317615),DART_sliced_wasserstein,mean_cosine,0.07481956481933599,,6.411190413757595e-05
Enzastaurin (LY317615),DART_sliced_wasserstein,mean_l2,0.017343521118164097,,-0.0008738076421251906
Epothilone A,DART_coverage_mean,mean_cosine,-0.041279315948486356,-0.1032663621765275,0.0005441258252620873
Epothilone A,DART_coverage_mean,mean_l2,-0.2481799125671387,-0.1253034019285294,-0.00032377075889977736
Epothilone A,DART_coverage_worst,mean_cosine,-0.041279315948486356,-0.11435643415172016,0.0005441258252620873
Epothilone A,DART_coverage_worst,mean_l2,-0.2481799125671387,-0.0857230385346325,-0.00032377075889977736
Epothilone A,DART_energy,mean_cosine,0.0,0.0,0.0
Epothilone A,DART_energy,mean_l2,0.0,0.0,0.0
Epothilone A,DART_mmd,mean_cosine,0.0,0.0,0.0
Epothilone A,DART_mmd,mean_l2,0.0,0.0,0.0
Epothilone A,DART_sliced_wasserstein,mean_cosine,0.0,0.0,0.0
Epothilone A,DART_sliced_wasserstein,mean_l2,0.0,0.0,0.0
FLLL32,DART_coverage_mean,mean_cosine,0.1465797424316406,0.0947883643695507,0.002202444473531462
FLLL32,DART_coverage_mean,mean_l2,-0.0357475280761719,-0.17630010660342918,-0.0005112363842771916
FLLL32,DART_coverage_worst,mean_cosine,0.11212921142578125,0.066254223454389,0.004147965782518637
FLLL32,DART_coverage_worst,mean_l2,-0.1606769561767579,-0.1538375428436911,0.0013215175708876092
FLLL32,DART_energy,mean_cosine,0.5356464385986328,0.1705100580439193,0.004133849617997232
FLLL32,DART_energy,mean_l2,-0.0970630645751953,0.0,0.0
FLLL32,DART_mmd,mean_cosine,0.5356464385986328,0.1388624438735545,0.0027136808578086535
FLLL32,DART_mmd,mean_l2,0.0,-0.0812293224245256,0.0
FLLL32,DART_sliced_wasserstein,mean_cosine,0.7315645217895508,0.1705100580439193,0.004218264158936669
FLLL32,DART_sliced_wasserstein,mean_l2,0.0,0.0,0.0
Fasudil (HA-1077) HCl,DART_coverage_mean,mean_cosine,0.443960189819336,-0.1564709780991284,0.007335584368987846
Fasudil (HA-1077) HCl,DART_coverage_mean,mean_l2,-0.058052062988281194,0.0636207881989517,0.001946766247917342
Fasudil (HA-1077) HCl,DART_coverage_worst,mean_cosine,0.443960189819336,-0.08550796762364629,0.007335584368987846
Fasudil (HA-1077) HCl,DART_coverage_worst,mean_l2,-0.058052062988281194,0.066254223454389,0.0008831264336454092
Fasudil (HA-1077) HCl,DART_energy,mean_cosine,0.5270614624023438,-0.2200917662980801,0.00835195420789725
Fasudil (HA-1077) HCl,DART_energy,mean_l2,0.022329330444335882,0.0,0.002439468921464072
Fasudil (HA-1077) HCl,DART_mmd,mean_cosine,0.5270614624023438,-0.2200917662980801,0.00835195420789725
Fasudil (HA-1077) HCl,DART_mmd,mean_l2,0.022329330444335882,0.0,0.002439468921464072
Fasudil (HA-1077) HCl,DART_sliced_wasserstein,mean_cosine,0.4879302978515625,-0.2200917662980801,0.007913147790734376
Fasudil (HA-1077) HCl,DART_sliced_wasserstein,mean_l2,-0.014081954956054688,0.0,-0.0004430030926532158
"Fedratinib (SAR302503, TG101348)",DART_coverage_mean,mean_cosine,0.15720844268798828,0.036681961049680044,0.0
"Fedratinib (SAR302503, TG101348)",DART_coverage_mean,mean_l2,-0.04521560668945315,-0.01834098052484001,-0.0012779908854307909
"Fedratinib (SAR302503, TG101348)",DART_coverage_worst,mean_cosine,0.17852687835693365,0.03157037509959305,0.0
"Fedratinib (SAR302503, TG101348)",DART_coverage_worst,mean_l2,-0.0238971710205078,-0.04983191984320161,-0.0008623639684467999
"Fedratinib (SAR302503, TG101348)",DART_energy,mean_cosine,0.2516822814941407,0.1100458831490401,0.0002170058214815973
"Fedratinib (SAR302503, TG101348)",DART_energy,mean_l2,0.0,-0.020166120701455015,0.0
"Fedratinib (SAR302503, TG101348)",DART_mmd,mean_cosine,0.2516822814941407,0.12286566427010323,0.0002170058214815973
"Fedratinib (SAR302503, TG101348)",DART_mmd,mean_l2,0.0,-0.005899050243874146,0.0
"Fedratinib (SAR302503, TG101348)",DART_sliced_wasserstein,mean_cosine,0.4123210906982422,0.0965180735154213,0.00046506302282250944
"Fedratinib (SAR302503, TG101348)",DART_sliced_wasserstein,mean_l2,0.0,-0.010712221135095401,0.0
Filgotinib (GLPG0634),DART_coverage_mean,mean_cosine,0.10180854797363278,-0.0633591991746341,0.0028331134558298166
Filgotinib (GLPG0634),DART_coverage_mean,mean_l2,0.0,-0.07430278888698141,-0.0002535397804875883
Filgotinib (GLPG0634),DART_coverage_worst,mean_cosine,0.10180854797363278,-0.03274926088709725,0.0028331134558298166
Filgotinib (GLPG0634),DART_coverage_worst,mean_l2,0.0,-0.05502294157452,-0.0002535397804875883
Filgotinib (GLPG0634),DART_energy,mean_cosine,0.006586074829101601,0.006267448611227744,0.002273462234520962
Filgotinib (GLPG0634),DART_energy,mean_l2,0.0,-0.010952240134978197,0.0
Filgotinib (GLPG0634),DART_mmd,mean_cosine,0.06368827819824219,-0.0060720227621431505,0.002273462234520962
Filgotinib (GLPG0634),DART_mmd,mean_l2,0.0,0.013518357160875114,0.0
Filgotinib (GLPG0634),DART_sliced_wasserstein,mean_cosine,0.0362281799316406,0.036304110209582754,0.002031202435675228
Filgotinib (GLPG0634),DART_sliced_wasserstein,mean_l2,0.0,0.0029052168689127494,0.0
Flavopiridol HCl,DART_coverage_mean,mean_cosine,-0.4517593383789063,0.0,-0.003498851106608747
Flavopiridol HCl,DART_coverage_mean,mean_l2,-0.8065214157104493,0.0,-0.0024079305225613856
Flavopiridol HCl,DART_coverage_worst,mean_cosine,-0.6166648864746094,0.1635413866202963,0.002027463194017476
Flavopiridol HCl,DART_coverage_worst,mean_l2,-0.8065214157104493,0.1635413866202963,0.003118383778064837
Flavopiridol HCl,DART_energy,mean_cosine,-0.1811599731445313,0.0636207881989517,0.0006116543631458082
Flavopiridol HCl,DART_energy,mean_l2,-0.2695293426513672,0.0636207881989517,0.0017025749471931695
Flavopiridol HCl,DART_mmd,mean_cosine,-0.1811599731445313,0.0851431176416209,0.0006116543631458082
Flavopiridol HCl,DART_mmd,mean_l2,-0.2695293426513672,0.0812293224245256,0.0017025749471931695
Flavopiridol HCl,DART_sliced_wasserstein,mean_cosine,0.29590606689453125,0.0249027655074191,0.0032576479956540894
Flavopiridol HCl,DART_sliced_wasserstein,mean_l2,-0.16355609893798828,0.0,0.004348568579701451
"Fluorouracil (5-Fluoracil, 5-FU)",DART_coverage_mean,mean_cosine,-0.012368202209472663,0.0,-0.0016465396876216287
"Fluorouracil (5-Fluoracil, 5-FU)",DART_coverage_mean,mean_l2,-0.1279001235961914,0.0,-0.0025635295405944114
"Fluorouracil (5-Fluoracil, 5-FU)",DART_coverage_worst,mean_cosine,-0.06392478942871097,0.0,-0.0021425286698644186
"Fluorouracil (5-Fluoracil, 5-FU)",DART_coverage_worst,mean_l2,-0.20055484771728513,0.0,-0.0028188861860972136
"Fluorouracil (5-Fluoracil, 5-FU)",DART_energy,mean_cosine,0.0790672302246094,0.0,-2.5712436369507152e-05
"Fluorouracil (5-Fluoracil, 5-FU)",DART_energy,mean_l2,0.0,0.0,0.0
"Fluorouracil (5-Fluoracil, 5-FU)",DART_mmd,mean_cosine,0.07230186462402345,0.0,3.0652843142409125e-05
"Fluorouracil (5-Fluoracil, 5-FU)",DART_mmd,mean_l2,0.0,0.0,0.0
"Fluorouracil (5-Fluoracil, 5-FU)",DART_sliced_wasserstein,mean_cosine,0.0735321044921875,0.0,-0.00035310893683504485
"Fluorouracil (5-Fluoracil, 5-FU)",DART_sliced_wasserstein,mean_l2,-0.005535125732421896,0.0,0.0
Fulvestrant,DART_coverage_mean,mean_cosine,0.2747335433959961,,-0.002177912468553811
Fulvestrant,DART_coverage_mean,mean_l2,-0.020435333251953097,,-0.002177912468553811
Fulvestrant,DART_coverage_worst,mean_cosine,0.2951688766479492,,-0.002177912468553811
Fulvestrant,DART_coverage_worst,mean_l2,-0.02457618713378909,,-0.0010868116900764058
Fulvestrant,DART_energy,mean_cosine,0.354792594909668,,0.0005824966613994231
Fulvestrant,DART_energy,mean_l2,0.059623718261718806,,0.0005824966613994231
Fulvestrant,DART_mmd,mean_cosine,0.354792594909668,,0.0005824966613994231
Fulvestrant,DART_mmd,mean_l2,0.059623718261718806,,0.0005824966613994231
Fulvestrant,DART_sliced_wasserstein,mean_cosine,0.3793582916259766,,-0.002177912468553811
Fulvestrant,DART_sliced_wasserstein,mean_l2,-0.0738105773925781,,-0.0001126220071839823
G007-LK,DART_coverage_mean,mean_cosine,0.1340322494506836,0.1799314820111717,0.0032309261934168054
G007-LK,DART_coverage_mean,mean_l2,0.0,-0.024057877525628102,-0.0008810882958604216
G007-LK,DART_coverage_worst,mean_cosine,0.1340322494506836,0.1584091525685025,0.0032309261934168054
G007-LK,DART_coverage_worst,mean_l2,-0.03136444091796871,-0.056511089553980695,-0.0013341068239619558
G007-LK,DART_energy,mean_cosine,0.1206521987915039,0.1289347773362721,0.004491358579588822
G007-LK,DART_energy,mean_l2,-0.006107330322265701,0.0,0.0
G007-LK,DART_mmd,mean_cosine,0.1398601531982422,0.1100458831490401,0.004491358579588822
G007-LK,DART_mmd,mean_l2,0.0,0.0,0.0
G007-LK,DART_sliced_wasserstein,mean_cosine,0.1891508102416993,0.1610425878239398,0.004216277230015275
G007-LK,DART_sliced_wasserstein,mean_l2,0.032554626464843806,0.027401564303775605,-0.0005030263362846288
GSK J1,DART_coverage_mean,mean_cosine,0.30840587615966797,-0.0230061269866889,0.002649767004193393
GSK J1,DART_coverage_mean,mean_l2,0.0365343093872071,-0.07336392209936009,0.001322559642066956
GSK J1,DART_coverage_worst,mean_cosine,0.30840587615966797,-0.0667977866813399,0.002649767004193393
GSK J1,DART_coverage_worst,mean_l2,0.0365343093872071,-0.11715558179401109,0.001322559642066956
GSK J1,DART_energy,mean_cosine,0.2668695449829102,0.1506605443613029,0.0018931526022524237
GSK J1,DART_energy,mean_l2,-0.005002021789550698,0.10030274924863172,8.19061176066116e-05
GSK J1,DART_mmd,mean_cosine,0.2447872161865234,0.07524165567460289,0.0018931526022524237
GSK J1,DART_mmd,mean_l2,-0.0604696273803711,0.024883860561931703,0.0005659452401259868
GSK J1,DART_sliced_wasserstein,mean_cosine,0.2641525268554688,0.0553921419919865,0.000679353998061405
GSK J1,DART_sliced_wasserstein,mean_l2,-0.0224838256835937,0.00503434687931531,8.059187102116283e-07
GSK-LSD1 2HCl,DART_coverage_mean,mean_cosine,0.18229722976684573,-0.06376881262832404,0.004348112480661137
