split_type,cell_line,heldout_drug,observed_library_fraction,seed,heldout_MoA,recommendation_mode,query_drug_cluster,scorer,reference_scorer,response_regret_difference,moa_ndcg_difference,minority_coverage_difference,divergence,diagnostic_verdict
leave_drug_out,A549,A-366,1.0,0,Epigenetics,DART_recommended,A-366,DART_coverage_mean,mean_cosine,0.33032798767089844,-0.028894062718677282,0.0007053970696605516,1.6569410472435286,DART_recommended
leave_drug_out,A549,A-366,1.0,0,Epigenetics,DART_recommended,A-366,DART_coverage_mean,mean_l2,-0.2116775512695313,-0.23345264655683928,-5.614919337026958e-05,1.6569410472435286,DART_recommended
leave_drug_out,A549,A-366,1.0,0,Epigenetics,DART_recommended,A-366,DART_coverage_worst,mean_cosine,0.33032798767089844,0.1157584297143871,0.0007053970696605516,1.6569410472435286,DART_recommended
leave_drug_out,A549,A-366,1.0,0,Epigenetics,DART_recommended,A-366,DART_coverage_worst,mean_l2,-0.2116775512695313,-0.0888001541237749,-5.614919337026958e-05,1.6569410472435286,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_energy,mean_cosine,-0.07510185241699219,0.1163363548866313,0.0008647323675919916,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_energy,mean_l2,-0.1884288787841797,0.1381256471388474,-0.0020518864856508,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_mmd,mean_cosine,0.00921630859375,0.0351070324621057,0.002485035305667016,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_mmd,mean_l2,-0.1041107177734375,0.056896324714321794,-0.00043158354757577566,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_sliced_wasserstein,mean_cosine,-0.07510185241699219,0.132048250591475,0.0008647323675919916,1.7352078293397544,DART_recommended
leave_drug_out,A549,Veliparib (ABT-888),1.0,0,DNA Damage,DART_recommended,Veliparib (ABT-888),DART_sliced_wasserstein,mean_l2,-0.1884288787841797,0.1538375428436911,-0.0020518864856508,1.7352078293397544,DART_recommended
