separation_scale,cells_per_source,seed,ari_kmeans_k2,sil_true_labels,n_total
2.0,25,11,0.9199693343555215,0.08441621581702816,50
2.0,25,12,0.7697076764107863,0.07703274466841012,50
2.0,25,13,0.9199693343555215,0.09697381173588349,50
2.0,25,14,0.9199693343555215,0.07298175702294277,50
2.0,25,15,1.0,0.12357627904798703,50
2.0,25,16,1.0,0.07434221193463737,50
2.0,25,17,1.0,0.07908339438610902,50
2.0,25,18,1.0,0.07247995151230065,50
2.0,25,19,1.0,0.0713999252547017,50
2.0,50,0,1.0,0.04893643578610745,100
2.0,50,1,0.4305125790394188,0.0653830922096514,100
2.0,50,2,0.8448427857772554,0.059668093132772985,100
2.0,50,3,0.6044186131938011,0.06861812109206437,100
2.0,50,4,0.263724434876211,0.05260275092220816,100
2.0,50,5,0.40381884944920443,0.048925683582465955,100
2.0,50,6,0.5137714975687759,0.07080158566953386,100
2.0,50,7,0.8824165642894751,0.07262734780668037,100
2.0,50,8,0.6363799604956006,0.07409116502704925,100
2.0,50,9,0.6363265306122449,0.05939145832327894,100
2.0,50,10,0.3075116988146288,0.052158863769538454,100
2.0,50,11,0.7026396121386246,0.06906444403523133,100
2.0,50,12,0.3545232273838631,0.05621979220668961,100
2.0,50,13,0.7026735873078053,0.07355203289950066,100
2.0,50,14,0.5735404496948732,0.06907634833372538,100
2.0,50,15,0.7721016799725718,0.07060625820021454,100
2.0,50,16,0.7721128416103438,0.049160219632760176,100
2.0,50,17,0.7720979591836735,0.07233035162577725,100
2.0,50,18,0.3306148898969274,0.043954976873279344,100
2.0,50,19,0.7721314419105764,0.06018039558287062,100
2.0,100,0,0.35705992225755967,0.039744991957662595,200
2.0,100,1,0.3815720127214902,0.05928404191895429,200
2.0,100,2,0.381610722535416,0.041715546076946906,200
2.0,100,3,0.2994107181163169,0.039750980842692935,200
2.0,100,4,0.28865596508968777,0.04690061921883138,200
2.0,100,5,0.3568975964451626,0.038986650255180215,200
2.0,100,6,0.3451254214494884,0.05298708235961755,200
2.0,100,7,0.3690693133499054,0.04625624109597454,200
2.0,100,8,0.5603545745090742,0.058613177435382836,200
2.0,100,9,0.29913337483924035,0.03729916723273565,200
2.0,100,10,0.3106903512313282,0.04244299526811429,200
2.0,100,11,0.38139213583231835,0.04139761502101824,200
2.0,100,12,0.3335345334008935,0.044995687410910125,200
2.0,100,13,0.5161328758464282,0.061069846491547286,200
2.0,100,14,0.29931735152786954,0.04527369733933421,200
2.0,100,15,0.4597383289330955,0.05787804458392889,200
2.0,100,16,0.3691279267907857,0.047225202167924835,200
2.0,100,17,0.298980459179731,0.04294584237433233,200
2.0,100,18,0.24701682444417986,0.028944622307547626,200
2.0,100,19,0.26756743667974237,0.043559055068545655,200
2.0,200,0,0.42113277073468763,0.048587054663313714,400
2.0,200,1,0.38924617348853163,0.047748606630205435,400
2.0,200,2,0.2741041207828859,0.03533119848298039,400
2.0,200,3,0.3707051419236021,0.04127483645071678,400
2.0,200,4,0.2432616003872181,0.039168916261201524,400
2.0,200,5,0.22391142950277243,0.030823818037986568,400
2.0,200,6,0.26871088710163626,0.03807309586665759,400
2.0,200,7,0.2954234126558736,0.03737097735199119,400
2.0,200,8,0.36457103820452325,0.04595603455847571,400
2.0,200,9,0.17018899943790658,0.026130541548609845,400
2.0,200,10,0.29562512112889017,0.0426607075519654,400
2.0,200,11,0.26889087349225116,0.036766176851169376,400
2.0,200,12,0.2584317502230582,0.032919154091949315,400
2.0,200,13,0.32333706124220757,0.040805942857032894,400
2.0,200,14,0.31195161541145816,0.03820335918772901,400
2.0,200,15,0.4018392233887719,0.047588505435320644,400
2.0,200,16,0.36454422080928056,0.04213286471317573,400
2.0,200,17,0.3584564365390413,0.04422911829916812,400
2.0,200,18,0.2793278872005498,0.03134380462111959,400
2.0,200,19,0.22413788232821444,0.035962161527573644,400
2.0,400,0,0.41212118079559623,0.04754449243205305,800
2.0,400,1,0.35925871686658767,0.04173350771230384,800
2.0,400,2,0.264350898791665,0.03354423428045907,800
2.0,400,3,0.3930489554767064,0.04113723547895226,800
2.0,400,4,0.25168606069413646,0.03428365055593751,800
2.0,400,5,0.27478598910974134,0.03252466740789335,800
2.0,400,6,0.2908274545888287,0.0378198127293259,800
2.0,400,7,0.2617866607871918,0.030881315236886083,800
2.0,400,8,0.30717872184361866,0.0345326641750799,800
2.0,400,9,0.19709067582367204,0.028616187188394367,800
2.0,400,10,0.3269614126977632,0.03732420973632545,800
