split_type,cell_line,heldout_drug,observed_library_fraction,seed,reg_red,true_div
leave_drug_out,A549,ENMD-2076,1.0,4,0.3843421936035156,1.4675460342559905
leave_drug_out,A549,AT9283,1.0,4,0.2674674987792969,1.266772407126025
leave_drug_out,A549,CEP-33779,1.0,4,0.1825618743896485,1.6213983237774825
leave_drug_out,A549,Ramelteon,1.0,4,0.1306991577148437,1.690966346761228
leave_drug_out,A549,Motesanib Diphosphate (AMG-706),1.0,4,0.5402297973632814,1.5776936769712553
leave_drug_out,A549,Azacitidine,1.0,4,2.544719696044922,1.5999575458745414
leave_drug_out,A549,WP1066,1.0,4,0.2327423095703125,1.641122399271997
leave_drug_out,A549,Trametinib (GSK1120212),1.0,4,-0.0600357055664062,0.4492132872974377
leave_drug_out,A549,SB431542,1.0,4,0.2165241241455079,1.593501540222651
leave_drug_out,A549,Cimetidine,1.0,4,0.7257213592529297,1.664818269342632
leave_drug_out,A549,G007-LK,1.0,4,2.2228450775146484,1.6623117786598025
leave_drug_out,A549,UNC0379,1.0,4,0.0,1.0481675503516243
leave_drug_out,A549,Raltitrexed,1.0,4,0.0,0.6856476055720455
leave_drug_out,A549,Flavopiridol HCl,1.0,4,0.2773189544677734,0.8655561636625942
leave_drug_out,A549,Sodium Phenylbutyrate,1.0,4,0.083108901977539,1.6814620484835174
leave_drug_out,A549,Ivosidenib (AG-120),1.0,4,0.09215354919433591,1.78314772553969
leave_drug_out,A549,Quercetin,1.0,4,2.823383331298828,1.6925510316880066
leave_drug_out,A549,NVP-BSK805 2HCl,1.0,4,0.0,1.6937460776623587
leave_drug_out,A549,Tucidinostat (Chidamide),1.0,4,0.3066558837890625,1.5563907191305677
leave_drug_out,A549,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1.0,4,2.4719581604003906,1.700806312932185
leave_drug_out,A549,S3I-201,1.0,4,-0.070638656616211,1.6449919454952122
leave_drug_out,A549,GSK1070916,1.0,4,0.00714111328125,0.9083062569450852
leave_drug_out,A549,INO-1001 (3-Aminobenzamide),1.0,4,0.5388660430908203,1.6659094409547737
leave_drug_out,A549,AZD1480,1.0,4,0.2070960998535156,1.3564478588588609
leave_drug_out,A549,Mercaptopurine (6-MP),1.0,4,0.0496711730957031,1.5896247022839014
leave_drug_out,A549,BMS-911543,1.0,4,0.170501708984375,1.6951629121136966
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",1.0,4,0.2974452972412109,1.634557524363803
leave_drug_out,A549,MK-5108 (VX-689),1.0,4,0.284353256225586,1.3809619393290615
leave_MoA_out,A549,Sorafenib Tosylate,0.9787234042553192,4,0.48530006408691406,1.5190612257180105
leave_MoA_out,A549,Givinostat (ITF2357),0.9361702127659576,4,0.0,0.6825554696289
leave_MoA_out,A549,CEP-33779,0.8936170212765957,4,0.1426830291748047,1.6049964173330344
leave_MoA_out,A549,SNS-314,0.8882978723404256,4,0.0,1.1416432291799512
leave_MoA_out,A549,Celecoxib,0.9787234042553192,4,0.06269073486328132,1.668514271216725
leave_MoA_out,A549,Trichostatin A (TSA),0.9787234042553192,4,-0.04419708251953125,1.107856632496052
leave_MoA_out,A549,Divalproex Sodium,0.9893617021276596,4,0.054178237915039,1.6804603500022133
partial_library,A549,batch,0.2,4,0.0493831634521485,1.6629517039355175
partial_library,A549,batch,0.4,4,0.056669235229492194,1.6383926751209743
partial_library,A549,batch,0.6,4,0.1385078430175781,1.6583457651828466
leave_drug_out,K562,MK-0752,1.0,0,0.7158241271972656,1.739527143813464
leave_drug_out,K562,Resminostat,1.0,0,0.3374519348144531,1.4365337188894227
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,0,0.1628265380859375,1.6581828960365406
leave_drug_out,K562,A-366,1.0,0,0.8756046295166016,1.6893337845580747
leave_drug_out,K562,Veliparib (ABT-888),1.0,0,0.3878250122070313,1.7201979016914009
leave_drug_out,K562,Quercetin,1.0,0,0.2336292266845703,1.744853333368516
leave_drug_out,K562,AC480 (BMS-599626),1.0,0,0.04607200622558599,1.7052144238338702
leave_drug_out,K562,"Baricitinib (LY3009104, INCB028050)",1.0,0,0.34918403625488287,1.7062993838482212
leave_drug_out,K562,GSK1070916,1.0,0,0.1146945953369141,1.5702356015839938
leave_drug_out,K562,TGX-221,1.0,0,0.05042076110839851,1.704409358986525
leave_drug_out,K562,AZ 960,1.0,0,0.29974937438964844,1.7295223316814048
leave_drug_out,K562,AG-14361,1.0,0,0.0994281768798828,1.6973119242517651
leave_drug_out,K562,Givinostat (ITF2357),1.0,0,0.0,1.1472756282984715
leave_drug_out,K562,SRT2104 (GSK2245840),1.0,0,-0.11663436889648429,1.6751991386799658
leave_drug_out,K562,Fasudil (HA-1077) HCl,1.0,0,0.4531745910644531,1.6873864513087862
leave_drug_out,K562,M344,1.0,0,0.1269855499267578,1.0789795259905948
leave_drug_out,K562,Hesperadin,1.0,0,1.0611991882324219,1.3817997851467465
leave_drug_out,K562,SL-327,1.0,0,0.7804088592529298,1.6660584451569844
leave_drug_out,K562,Ofloxacin,1.0,0,-0.10930442810058597,1.7186245086012872
leave_drug_out,K562,TG101209,1.0,0,0.7012062072753906,1.6488764333313215
leave_drug_out,K562,"Roscovitine (Seliciclib,CYC202)",1.0,0,0.0916481018066406,1.688601195745867
leave_drug_out,K562,Ki16425,1.0,0,0.10264778137207038,1.6968160612195633
leave_drug_out,K562,(+)-JQ1,1.0,0,0.3546276092529297,1.1297023684254797
leave_drug_out,K562,Decitabine,1.0,0,0.1115341186523437,1.4366384551515412
leave_drug_out,K562,Costunolide,1.0,0,-0.19361305236816412,1.6595363774999785
leave_drug_out,K562,Pirarubicin,1.0,0,0.0688362121582032,1.6683667210630495
leave_drug_out,K562,Mercaptopurine (6-MP),1.0,0,0.0272083282470703,1.5591390251046429
leave_MoA_out,K562,SRT3025 HCl,0.8723404255319149,0,0.1407318115234375,1.7100607436852615
leave_MoA_out,K562,Droxinostat,0.9361702127659576,0,-0.1362628936767578,1.7005226869552983
leave_MoA_out,K562,"Temsirolimus (CCI-779, NSC 683864)",0.9840425531914894,0,0.3282699584960938,1.5705924879997497
