seed,query_drug,query_moa,n_query_cells,n_candidates,n_same_moa_candidates,query_silhouette,hit_at_1,moa_ndcg,sil_tertile
1,AZ 960,JAK,120,180,15,0.04738719388842583,0.0,0.4968727612703506,high
1,Aminoglutethimide ,Aromatase,120,180,0,0.021136052906513214,0.0,0.0,low
1,BMS-536924,IGF-1R,120,180,0,0.028360432013869286,0.0,0.0,mid
1,Azacitidine ,DNA Methyltransferase,120,180,2,0.05058065801858902,0.0,0.2708035414664966,high
1,WHI-P154,"EGFR,JAK",120,180,0,0.023202288895845413,0.0,0.0,low
1,Carmofur,DNA/RNA Synthesis,120,180,7,0.0424962043762207,1.0,0.6841673511132832,high
1,GSK-LSD1 2HCl,Histone Demethylase,120,180,1,0.026434775441884995,0.0,0.22424382421757544,mid
1,SRT1720 HCl,Sirtuin,120,180,4,0.023046644404530525,0.0,0.3156383025485142,low
1,UNC0379,Histone Methyltransferase,120,180,6,0.015672734007239342,1.0,0.6124189629352894,low
1,PCI-34051,HDAC,120,180,22,0.025364616885781288,0.0,0.4536434077621779,mid
1,WP1066,JAK,120,180,15,0.029838822782039642,0.0,0.40452115444575604,mid
1,Ofloxacin,Topoisomerase,120,180,2,0.024630703032016754,0.0,0.22220197453419294,mid
1,"Baricitinib (LY3009104, INCB028050)",JAK,120,180,15,0.028229249641299248,1.0,0.6834074766486731,mid
1,BMS-911543,JAK,120,180,15,0.023150742053985596,0.0,0.40256928917507256,low
1,"Luminespib (AUY-922, NVP-AUY922)",HSP (e.g. HSP90),120,180,1,0.01948259212076664,0.0,0.14893706185882832,low
1,PFI-1 (PF-6405761),Epigenetic Reader Domain,120,180,2,0.02000453881919384,0.0,0.5158037429793888,low
1,Sodium Phenylbutyrate,HDAC,120,180,22,0.03521334379911423,0.0,0.4420966928731789,high
1,Mocetinostat (MGCD0103),HDAC,120,180,22,0.017267199233174324,1.0,0.6893212970921709,low
1,M344,HDAC,120,180,22,0.021334370598196983,1.0,0.9091769684647534,low
1,MK-0752,"Beta Amyloid,Gamma-secretase",120,180,1,0.019395118579268456,0.0,0.38685280723454163,low
1,SRT2104 (GSK2245840),Sirtuin,120,180,4,0.022520314902067184,0.0,0.2605511460242584,low
1,Droxinostat,HDAC,120,180,22,0.020323054865002632,0.0,0.49305295807921873,low
1,Tacedinaline (CI994),HDAC,120,180,22,0.03149240091443062,1.0,0.6412721814462007,high
1,Ki16425,LPA Receptor,120,180,0,0.02319733239710331,0.0,0.0,low
1,Thalidomide,"E3 Ligase ,TNF-alpha",120,180,0,0.014368426986038685,0.0,0.0,low
1,"Tozasertib (VX-680, MK-0457)",Aurora Kinase,120,180,11,0.05711338669061661,1.0,0.7466289808913684,high
1,ABT-737,Bcl-2,120,180,2,0.024562248960137367,0.0,0.21121242149198882,mid
1,"Cerdulatinib (PRT062070, PRT2070)",JAK,120,180,15,0.040310151875019073,0.0,0.6270740126562392,high
1,"Fluorouracil (5-Fluoracil, 5-FU)",DNA/RNA Synthesis,120,180,7,0.039562832564115524,1.0,0.655956410160189,high
1,TMP195,HDAC,120,180,22,0.027430348098278046,0.0,0.4633760110238742,mid
1,Pracinostat (SB939),HDAC,120,180,22,0.02927030809223652,1.0,0.8996019534683358,mid
1,ENMD-2076 L-(+)-Tartaric acid ,"Aurora Kinase,FLT3,VEGFR",120,180,1,0.03379059582948685,1.0,1.0,high
1,BMS-754807,"c-Met,IGF-1R,Trk receptor",120,180,0,0.0353960283100605,0.0,0.0,high
1,TG101209,"c-RET,FLT3,JAK",120,180,0,0.025469603016972542,0.0,0.0,mid
1,FLLL32,JAK,120,180,15,0.0380944088101387,0.0,0.4203131471114381,high
1,Alendronate sodium trihydrate,Others,120,180,2,0.027100352570414543,0.0,0.18961441107271415,mid
1,RG108,DNA Methyltransferase,120,180,2,0.021438218653202057,0.0,0.17616107864387742,low
1,Celecoxib,COX,120,180,0,0.02861631289124489,0.0,0.0,mid
1,Obatoclax Mesylate (GX15-070),Bcl-2,120,180,2,0.040145501494407654,0.0,0.20545570699899307,high
1,Busulfan ,DNA alkylator,120,180,2,0.021219799295067787,0.0,0.36181498356361597,low
1,Thiotepa,Others,120,180,2,0.033832136541604996,0.0,0.20053246379944456,high
1,PF-3845,FAAH,120,180,0,0.021103011444211006,0.0,0.0,low
1,Quercetin,"Src,Sirtuin,PKC,PI3K",120,180,0,0.027673492208123207,0.0,0.0,mid
1,AICAR (Acadesine),AMPK,120,180,0,0.022738421335816383,0.0,0.0,low
1,AC480 (BMS-599626),"EGFR,HER2",120,180,1,0.020750392228364944,0.0,0.27894294565112987,low
1,SNS-314,Aurora Kinase,120,180,11,0.031850721687078476,0.0,0.652815586341129,high
1,Disulfiram ,Dehydrogenase,120,180,0,0.011656518094241619,0.0,0.0,low
1,Streptozotocin (STZ),DNA alkylator,120,180,2,0.027699261903762817,0.0,0.22603978201605127,mid
1,SL-327,MEK,120,180,2,0.023047668859362602,0.0,0.21093941537319394,low
1,PHA-680632,Aurora Kinase,120,180,11,0.03145525977015495,0.0,0.6459510535998134,mid
1,Bosutinib (SKI-606),Src,120,180,0,0.0208908598870039,0.0,0.0,low
1,BMS-265246,CDK,120,180,2,0.031571533530950546,0.0,0.20607895246948102,high
1,Abexinostat (PCI-24781),HDAC,120,180,22,0.032562967389822006,1.0,0.9120514597882367,high
1,UNC0631,Histone Methyltransferase,120,180,6,0.04451452195644379,0.0,0.41767709086249977,high
1,NVP-BSK805 2HCl,JAK,120,180,15,0.028128892183303833,0.0,0.45605785657357106,mid
1,Tazemetostat (EPZ-6438),Histone Methyltransferase,120,180,6,0.019999338313937187,0.0,0.41791331743061005,low
1,Resveratrol,"Autophagy,Sirtuin",120,180,0,0.022456936538219452,0.0,0.0,low
1,UNC1999,Histone Methyltransferase,120,180,6,0.0230330228805542,0.0,0.3648153991672013,low
1,"Roscovitine (Seliciclib,CYC202)",CDK,120,180,2,0.019619952887296677,0.0,0.1787342966145932,low
1,Tucidinostat (Chidamide),HDAC,120,180,22,0.029744472354650497,1.0,0.5743913200519923,mid
1,Pirarubicin,Topoisomerase,120,180,2,0.035744037479162216,0.0,0.2245349154425406,high
1,Trichostatin A (TSA),HDAC,120,180,22,0.035328906029462814,1.0,0.9002183895896937,high
1,SRT3025 HCl,Sirtuin,120,180,4,0.03223705664277077,0.0,0.2851860443815378,high
1,Linifanib (ABT-869),"CSF-1R,PDGFR,VEGFR",120,180,0,0.023923642933368683,0.0,0.0,low
1,Selisistat (EX 527),Sirtuin,120,180,4,0.032131172716617584,0.0,0.3050435074768386,high
1,Cediranib (AZD2171),VEGFR,120,180,1,0.02281724102795124,0.0,0.3333333333333333,low
1,Trametinib (GSK1120212),MEK,120,180,2,0.021693101152777672,1.0,0.7066919148891846,low
1,Fulvestrant,Estrogen/progestogen Receptor,120,180,0,0.021677859127521515,0.0,0.0,low
1,Andarine,Androgen Receptor,120,180,0,0.02691231481730938,0.0,0.0,mid
1,AG-490 (Tyrphostin B42),EGFR,120,180,1,0.025636401027441025,0.0,0.14308844150498737,mid
1,Givinostat (ITF2357),HDAC,120,180,22,0.03309500217437744,1.0,0.9039261071061118,high
1,PJ34,PARP,120,180,6,0.024838466197252274,0.0,0.3255958380026754,mid
1,G007-LK,PARP,120,180,6,0.02909187041223049,0.0,0.3036803213790745,mid
1,AZD1480,JAK,120,180,15,0.0418708398938179,0.0,0.4661570539046724,high
1,PF-573228,FAK,120,180,0,0.04373230040073395,0.0,0.0,high
1,Capecitabine ,DNA/RNA Synthesis,120,180,7,0.026045894250273705,0.0,0.29128371641675566,mid
1,Aurora A Inhibitor I,Aurora Kinase,120,180,11,0.03939470276236534,0.0,0.5609100168019326,high
1,Cimetidine ,Histamine Receptor,120,180,0,0.03619837015867233,0.0,0.0,high
1,KW-2449,"Aurora Kinase,Bcr-Abl,FLT3",119,180,0,0.02569255419075489,0.0,0.0,mid
1,Epothilone A,Microtubule Associated,118,180,1,0.10146868228912354,0.0,0.6309297535714575,high
1,Crizotinib (PF-02341066),"ALK,c-Met",118,180,0,0.0277519803494215,0.0,0.0,mid
1,Hesperadin,Aurora Kinase,118,180,11,0.027484722435474396,0.0,0.41703472148188425,mid
1,"Fedratinib (SAR302503, TG101348)",JAK,116,180,15,0.030379708856344223,0.0,0.3810495620505141,mid
1,Danusertib (PHA-739358),"Aurora Kinase,Bcr-Abl,c-RET,FGFR",116,180,0,0.0347592830657959,0.0,0.0,high
1,JNJ-7706621,"Aurora Kinase,CDK",116,180,0,0.03860748931765556,0.0,0.0,high
1,Barasertib (AZD1152-HQPA),Aurora Kinase,115,180,11,0.052374567836523056,1.0,0.8384536020807245,high
1,Quisinostat (JNJ-26481585) 2HCl,HDAC,113,180,22,0.033251430839300156,1.0,0.8994896242747115,high
1,"Rucaparib (AG-014699,PF-01367338) phosphate",PARP,113,180,6,0.052349843084812164,0.0,0.34545866589099794,high
1,Dacinostat (LAQ824),HDAC,108,180,22,0.02410784922540188,1.0,0.9000320234776562,low
1,AT9283,"Aurora Kinase,Bcr-Abl,JAK",107,180,0,0.05781377851963043,0.0,0.0,high
1,Belinostat (PXD101),HDAC,106,180,22,0.0028306813910603523,1.0,0.8997474831047114,low
1,Tanespimycin (17-AAG),HSP (e.g. HSP90),103,180,1,0.023277655243873596,1.0,1.0,low
2,IOX2,HIF,120,180,2,0.029979681596159935,0.0,0.2069441676623316,mid
2,Curcumin,"NF-κB,HDAC,Histone Acetyltransferase,Nrf2",120,180,0,0.027265001088380814,0.0,0.0,mid
2,S-Ruxolitinib (INCB018424),JAK,120,180,15,0.04185750335454941,1.0,0.6935345372143774,high
2,Flavopiridol HCl,CDK,120,180,2,0.021633224561810493,0.0,0.18378686468004019,low
2,Sirtinol,Sirtuin,120,180,4,0.02501360885798931,0.0,0.2914778929268219,mid
2,Momelotinib (CYT387),JAK,120,180,15,0.042321596294641495,1.0,0.6862856804571726,high
2,AR-42,HDAC,120,180,22,0.03748587146401405,1.0,0.901220867946727,high
2,Divalproex Sodium,HDAC,120,180,22,0.028764648362994194,0.0,0.4348902701351979,mid
2,"Temsirolimus (CCI-779, NSC 683864)",mTOR,120,180,0,0.02318601682782173,0.0,0.0,low
2,Enzastaurin (LY317615),PKC,120,180,0,0.02843031845986843,0.0,0.0,mid
2,MK-5108 (VX-689),Aurora Kinase,120,180,11,0.06269440799951553,1.0,0.7358775352364036,high
2,GSK J1,Histone Demethylase,120,180,1,0.030864309519529343,0.0,0.18920035951687003,mid
2,Tofacitinib (CP-690550) Citrate,JAK,120,180,15,0.024814236909151077,1.0,0.5462489093227277,mid
2,Lenalidomide (CC-5013),TNF-alpha,120,180,0,0.023106176406145096,0.0,0.0,low
2,Fasudil (HA-1077) HCl,"Autophagy,ROCK",120,180,0,0.035181283950805664,0.0,0.0,high
2,Valproic acid sodium salt (Sodium valproate),"GABA Receptor,HDAC,Autophagy",120,180,0,0.030724812299013138,0.0,0.0,mid
2,Sorafenib Tosylate,"PDGFR,Raf,VEGFR",120,180,0,0.030007628723978996,0.0,0.0,mid
2,Decitabine,DNA Methyltransferase,120,180,2,0.03644447401165962,0.0,0.2079092931231412,high
2,ENMD-2076,"Aurora Kinase,FLT3,VEGFR",120,180,1,0.03435062617063522,1.0,1.0,high
2,Maraviroc,CCR,120,180,0,0.026591667905449867,0.0,0.0,mid
2,Resminostat,HDAC,120,180,22,0.03550627455115318,0.0,0.8067484840367142,high
2,PD173074,"FGFR,VEGFR",120,180,0,0.014261158183217049,0.0,0.0,low
2,Avagacestat (BMS-708163),"Beta Amyloid,Gamma-secretase",120,180,1,0.027884788811206818,0.0,0.17629143438888212,mid
2,Lapatinib (GW-572016) Ditosylate,"EGFR,HER2",120,180,1,0.021439362317323685,1.0,1.0,low
2,Nilotinib (AMN-107),Bcr-Abl,120,180,0,0.027841392904520035,0.0,0.0,mid
2,Ki8751,"c-Kit,PDGFR,VEGFR",120,180,0,0.035470589995384216,0.0,0.0,high
2,Ruxolitinib (INCB018424),JAK,120,180,15,0.019872499629855156,1.0,0.6590450736278471,low
2,Lomustine ,DNA/RNA Synthesis,120,180,7,0.020249223336577415,0.0,0.2989774141326054,low
2,Daphnetin,"PKA,EGFR,PKC",120,180,0,0.02487313747406006,0.0,0.0,mid
2,PD98059,MEK,120,180,2,0.022349735721945763,0.0,0.174307643276379,low
2,Regorafenib (BAY 73-4506),"c-RET,VEGFR",120,180,0,0.017336444929242134,0.0,0.0,low
2,JNJ-26854165 (Serdemetan),"E3 Ligase ,p53",120,180,0,0.021345853805541992,0.0,0.0,low
2,TGX-221,PI3K,120,180,0,0.025831367820501328,0.0,0.0,mid
2,Entacapone,Histone Methyltransferase,120,180,6,0.026974892243742943,0.0,0.30678870221985444,mid
2,A-366,Histone Methyltransferase,120,180,6,0.023079073056578636,0.0,0.33177668734392596,low
2,Ivosidenib (AG-120),IDH1,120,180,0,0.059906765818595886,0.0,0.0,high
2,MC1568,HDAC,120,180,22,0.024670949205756187,0.0,0.4472590261974935,mid
2,Cyclocytidine HCl,DNA/RNA Synthesis,120,180,7,0.04349691420793533,1.0,0.7695365817015588,high
2,Nintedanib (BIBF 1120),"FGFR,PDGFR,VEGFR",120,180,0,0.029345456510782242,0.0,0.0,mid
2,AMG-900,Aurora Kinase,120,180,11,0.04215935245156288,0.0,0.3763648796402814,high
2,(+)-JQ1,Epigenetic Reader Domain,120,180,2,0.021079953759908676,1.0,0.7550160946314525,low
2,Altretamine,DNA alkylator,120,180,2,0.024420754984021187,0.0,0.2906521267882778,mid
2,CEP-33779,JAK,120,180,15,0.024931101128458977,0.0,0.4797611752904912,mid
2,Prednisone ,"Glucocorticoid Receptor,Immunology & Inflammation related",120,180,0,0.022235151380300522,0.0,0.0,low
2,Triamcinolone Acetonide,Glucocorticoid Receptor,120,180,1,0.02669224701821804,1.0,1.0,mid
2,SGI-1776 free base,Pim,120,180,0,0.02924804762005806,0.0,0.0,mid
2,INO-1001 (3-Aminobenzamide),PARP,120,180,6,0.02415180578827858,0.0,0.3371510039456656,low
2,Navitoclax (ABT-263),Bcl-2,120,180,2,0.03529737889766693,1.0,0.8503449055347546,high
2,GSK1070916,Aurora Kinase,120,180,11,0.035508349537849426,0.0,0.4650459456474877,high
2,Pelitinib (EKB-569),EGFR,120,180,1,0.01744803600013256,0.0,0.18665241123894338,low
2,Tranylcypromine (2-PCPA) HCl,MAO,120,180,0,0.02907559834420681,0.0,0.0,mid
2,Tubastatin A HCl,HDAC,120,180,22,0.031300388276576996,0.0,0.4647984415672764,mid
2,Raltitrexed,DNA/RNA Synthesis,120,180,7,0.025484930723905563,1.0,0.7494010914141245,mid
2,Clevudine ,DNA/RNA Synthesis,120,180,7,0.022444013506174088,0.0,0.2854035496480086,low
2,Mercaptopurine (6-MP),DNA/RNA Synthesis,120,180,7,0.01914490945637226,0.0,0.3309990940152164,low
2,Filgotinib (GLPG0634),JAK,120,180,15,0.02474946901202202,0.0,0.42622469290929055,mid
2,Zileuton,Lipoxygenase,120,180,0,0.04008912295103073,0.0,0.0,high
2,EED226,Epigenetic Reader Domain,120,180,2,0.02470918744802475,0.0,0.17557355762063304,mid
2,S3I-201,STAT,120,180,0,0.017651693895459175,0.0,0.0,low
2,Iniparib (BSI-201),PARP,120,180,6,0.020732970908284187,0.0,0.31902044642316746,low
2,Anacardic Acid,Histone Acetyltransferase,120,180,0,0.03110072761774063,0.0,0.0,mid
2,CYC116,"Aurora Kinase,VEGFR",120,180,0,0.04600343480706215,0.0,0.0,high
2,Motesanib Diphosphate (AMG-706),"VEGFR,PDGFR,c-Kit",120,180,0,0.033238623291254044,0.0,0.0,high
2,TAK-901,Aurora Kinase,120,180,11,0.03177021071314812,0.0,0.45761623329780704,high
2,Panobinostat (LBH589),HDAC,120,180,22,0.033404018729925156,1.0,0.8994263906732204,high
2,Ellagic acid,Topoisomerase,120,180,2,0.01975971832871437,0.0,0.19605093218265726,low
2,Entinostat (MS-275),HDAC,120,180,22,0.023932790383696556,1.0,0.6695534522128682,low
2,Roxadustat (FG-4592),HIF,120,180,2,0.016450360417366028,0.0,0.20929447273820004,low
2,CUDC-101,"EGFR,HDAC,HER2",120,180,0,0.03602244704961777,0.0,0.0,high
2,Vandetanib (ZD6474),VEGFR,120,180,1,0.03813837468624115,0.0,0.14555268036201674,high
2,ITSA-1 (ITSA1),HDAC,120,180,22,0.013810466043651104,0.0,0.4422512315180251,low
2,Dasatinib,"Bcr-Abl,c-Kit,Src",120,180,0,0.02202739007771015,0.0,0.0,low
2,Veliparib (ABT-888),PARP,120,180,6,0.028938256204128265,0.0,0.3138240309652115,mid
2,"Patupilone (EPO906, Epothilone B)",Microtubule Associated,120,180,1,0.038987137377262115,0.0,0.16794877895704194,high
2,Tie2 kinase inhibitor,Tie-2,120,180,0,0.022917162626981735,0.0,0.0,low
2,MLN8054,Aurora Kinase,120,180,11,0.04170834273099899,1.0,0.7120715603284468,high
2,Costunolide,Telomerase,120,180,0,0.029507119208574295,0.0,0.0,mid
2,Ramelteon,MT Receptor,120,180,0,0.026998162269592285,0.0,0.0,mid
2,ZM 447439,Aurora Kinase,120,180,11,0.03776026517152786,1.0,0.803587768447183,high
2,Meprednisone,Glucocorticoid Receptor,120,180,1,0.02271019108593464,0.0,0.14152099882215266,low
2,SB431542,TGF-beta/Smad,120,180,0,0.030620016157627106,0.0,0.0,mid
2,Mesna ,Others,120,180,2,0.025562774389982224,0.0,0.1786909265535205,mid
2,AG-14361,PARP,120,180,6,0.03389827534556389,1.0,0.5684752106611898,high
2,Gandotinib (LY2784544),JAK,120,180,15,0.0532367005944252,0.0,0.4810923972310607,high
2,BRD4770,Histone Methyltransferase,120,180,6,0.021647779271006584,0.0,0.29855685699732415,low
2,2-Methoxyestradiol (2-MeOE2),HIF,120,180,2,0.03063710778951645,0.0,0.22085040341878093,mid
2,Amisulpride,Dopamine Receptor,120,180,0,0.030872223898768425,0.0,0.0,mid
2,XAV-939,Wnt/beta-catenin,120,180,0,0.034368038177490234,0.0,0.0,high
2,Glesatinib?(MGCD265),"c-Met,Tie-2,VEGFR",120,180,0,0.014662365429103374,0.0,0.0,low
2,AZ 960,JAK,120,180,15,0.04738719388842583,0.0,0.4968727612703506,high
2,Aminoglutethimide ,Aromatase,120,180,0,0.021136052906513214,0.0,0.0,low
2,BMS-536924,IGF-1R,120,180,0,0.028360432013869286,0.0,0.0,mid
2,Azacitidine ,DNA Methyltransferase,120,180,2,0.05058065801858902,0.0,0.2708035414664966,high
2,WHI-P154,"EGFR,JAK",120,180,0,0.023202288895845413,0.0,0.0,low
2,Carmofur,DNA/RNA Synthesis,120,180,7,0.0424962043762207,1.0,0.6841673511132832,high
2,GSK-LSD1 2HCl,Histone Demethylase,120,180,1,0.026434775441884995,0.0,0.22424382421757544,mid
2,SRT1720 HCl,Sirtuin,120,180,4,0.023046644404530525,0.0,0.3156383025485142,low
2,UNC0379,Histone Methyltransferase,120,180,6,0.015672734007239342,1.0,0.6124189629352894,low
2,PCI-34051,HDAC,120,180,22,0.025364616885781288,0.0,0.4536434077621779,mid
2,WP1066,JAK,120,180,15,0.029838822782039642,0.0,0.40452115444575604,mid
2,Ofloxacin,Topoisomerase,120,180,2,0.024630703032016754,0.0,0.22220197453419294,mid
2,"Baricitinib (LY3009104, INCB028050)",JAK,120,180,15,0.028229249641299248,1.0,0.6834074766486731,mid
2,BMS-911543,JAK,120,180,15,0.023150742053985596,0.0,0.40256928917507256,low
2,"Luminespib (AUY-922, NVP-AUY922)",HSP (e.g. HSP90),120,180,1,0.01948259212076664,0.0,0.14893706185882832,low
2,PFI-1 (PF-6405761),Epigenetic Reader Domain,120,180,2,0.02000453881919384,0.0,0.5158037429793888,low
2,Sodium Phenylbutyrate,HDAC,120,180,22,0.03521334379911423,0.0,0.4420966928731789,high
2,Mocetinostat (MGCD0103),HDAC,120,180,22,0.017267199233174324,1.0,0.6893212970921709,low
2,M344,HDAC,120,180,22,0.021334370598196983,1.0,0.9091769684647534,low
2,MK-0752,"Beta Amyloid,Gamma-secretase",120,180,1,0.019395118579268456,0.0,0.38685280723454163,low
2,SRT2104 (GSK2245840),Sirtuin,120,180,4,0.022520314902067184,0.0,0.2605511460242584,low
2,Droxinostat,HDAC,120,180,22,0.020323054865002632,0.0,0.49305295807921873,low
2,Tacedinaline (CI994),HDAC,120,180,22,0.03149240091443062,1.0,0.6412721814462007,high
2,Ki16425,LPA Receptor,120,180,0,0.02319733239710331,0.0,0.0,low
2,Thalidomide,"E3 Ligase ,TNF-alpha",120,180,0,0.014368426986038685,0.0,0.0,low
2,"Tozasertib (VX-680, MK-0457)",Aurora Kinase,120,180,11,0.05711338669061661,1.0,0.7466289808913684,high
2,ABT-737,Bcl-2,120,180,2,0.024562248960137367,0.0,0.21121242149198882,mid
2,"Cerdulatinib (PRT062070, PRT2070)",JAK,120,180,15,0.040310151875019073,0.0,0.6270740126562392,high
2,"Fluorouracil (5-Fluoracil, 5-FU)",DNA/RNA Synthesis,120,180,7,0.039562832564115524,1.0,0.655956410160189,high
2,TMP195,HDAC,120,180,22,0.027430348098278046,0.0,0.4633760110238742,mid
2,Pracinostat (SB939),HDAC,120,180,22,0.02927030809223652,1.0,0.8996019534683358,mid
2,ENMD-2076 L-(+)-Tartaric acid ,"Aurora Kinase,FLT3,VEGFR",120,180,1,0.03379059582948685,1.0,1.0,high
2,BMS-754807,"c-Met,IGF-1R,Trk receptor",120,180,0,0.0353960283100605,0.0,0.0,high
2,TG101209,"c-RET,FLT3,JAK",120,180,0,0.025469603016972542,0.0,0.0,mid
2,FLLL32,JAK,120,180,15,0.0380944088101387,0.0,0.4203131471114381,high
2,Alendronate sodium trihydrate,Others,120,180,2,0.027100352570414543,0.0,0.18961441107271415,mid
2,RG108,DNA Methyltransferase,120,180,2,0.021438218653202057,0.0,0.17616107864387742,low
2,Celecoxib,COX,120,180,0,0.02861631289124489,0.0,0.0,mid
2,Obatoclax Mesylate (GX15-070),Bcl-2,120,180,2,0.040145501494407654,0.0,0.20545570699899307,high
2,Busulfan ,DNA alkylator,120,180,2,0.021219799295067787,0.0,0.36181498356361597,low
2,Thiotepa,Others,120,180,2,0.033832136541604996,0.0,0.20053246379944456,high
2,PF-3845,FAAH,120,180,0,0.021103011444211006,0.0,0.0,low
2,Quercetin,"Src,Sirtuin,PKC,PI3K",120,180,0,0.027673492208123207,0.0,0.0,mid
2,AICAR (Acadesine),AMPK,120,180,0,0.022738421335816383,0.0,0.0,low
2,AC480 (BMS-599626),"EGFR,HER2",120,180,1,0.020750392228364944,0.0,0.27894294565112987,low
2,SNS-314,Aurora Kinase,120,180,11,0.031850721687078476,0.0,0.652815586341129,high
2,Disulfiram ,Dehydrogenase,120,180,0,0.011656518094241619,0.0,0.0,low
2,Streptozotocin (STZ),DNA alkylator,120,180,2,0.027699261903762817,0.0,0.22603978201605127,mid
2,SL-327,MEK,120,180,2,0.023047668859362602,0.0,0.21093941537319394,low
2,PHA-680632,Aurora Kinase,120,180,11,0.03145525977015495,0.0,0.6459510535998134,mid
2,Bosutinib (SKI-606),Src,120,180,0,0.0208908598870039,0.0,0.0,low
2,BMS-265246,CDK,120,180,2,0.031571533530950546,0.0,0.20607895246948102,high
2,Abexinostat (PCI-24781),HDAC,120,180,22,0.032562967389822006,1.0,0.9120514597882367,high
2,UNC0631,Histone Methyltransferase,120,180,6,0.04451452195644379,0.0,0.41767709086249977,high
2,NVP-BSK805 2HCl,JAK,120,180,15,0.028128892183303833,0.0,0.45605785657357106,mid
2,Tazemetostat (EPZ-6438),Histone Methyltransferase,120,180,6,0.019999338313937187,0.0,0.41791331743061005,low
2,Resveratrol,"Autophagy,Sirtuin",120,180,0,0.022456936538219452,0.0,0.0,low
2,UNC1999,Histone Methyltransferase,120,180,6,0.0230330228805542,0.0,0.3648153991672013,low
2,"Roscovitine (Seliciclib,CYC202)",CDK,120,180,2,0.019619952887296677,0.0,0.1787342966145932,low
2,Tucidinostat (Chidamide),HDAC,120,180,22,0.029744472354650497,1.0,0.5743913200519923,mid
2,Pirarubicin,Topoisomerase,120,180,2,0.035744037479162216,0.0,0.2245349154425406,high
2,Trichostatin A (TSA),HDAC,120,180,22,0.035328906029462814,1.0,0.9002183895896937,high
2,SRT3025 HCl,Sirtuin,120,180,4,0.03223705664277077,0.0,0.2851860443815378,high
2,Linifanib (ABT-869),"CSF-1R,PDGFR,VEGFR",120,180,0,0.023923642933368683,0.0,0.0,low
2,Selisistat (EX 527),Sirtuin,120,180,4,0.032131172716617584,0.0,0.3050435074768386,high
2,Cediranib (AZD2171),VEGFR,120,180,1,0.02281724102795124,0.0,0.3333333333333333,low
2,Trametinib (GSK1120212),MEK,120,180,2,0.021693101152777672,1.0,0.7066919148891846,low
2,Fulvestrant,Estrogen/progestogen Receptor,120,180,0,0.021677859127521515,0.0,0.0,low
2,Andarine,Androgen Receptor,120,180,0,0.02691231481730938,0.0,0.0,mid
2,AG-490 (Tyrphostin B42),EGFR,120,180,1,0.025636401027441025,0.0,0.14308844150498737,mid
2,Givinostat (ITF2357),HDAC,120,180,22,0.03309500217437744,1.0,0.9039261071061118,high
2,PJ34,PARP,120,180,6,0.024838466197252274,0.0,0.3255958380026754,mid
2,G007-LK,PARP,120,180,6,0.02909187041223049,0.0,0.3036803213790745,mid
2,AZD1480,JAK,120,180,15,0.0418708398938179,0.0,0.4661570539046724,high
2,PF-573228,FAK,120,180,0,0.04373230040073395,0.0,0.0,high
2,Capecitabine ,DNA/RNA Synthesis,120,180,7,0.026045894250273705,0.0,0.29128371641675566,mid
2,Aurora A Inhibitor I,Aurora Kinase,120,180,11,0.03939470276236534,0.0,0.5609100168019326,high
2,Cimetidine ,Histamine Receptor,120,180,0,0.03619837015867233,0.0,0.0,high
2,KW-2449,"Aurora Kinase,Bcr-Abl,FLT3",119,180,0,0.02569255419075489,0.0,0.0,mid
2,Epothilone A,Microtubule Associated,118,180,1,0.10146868228912354,0.0,0.6309297535714575,high
2,Crizotinib (PF-02341066),"ALK,c-Met",118,180,0,0.0277519803494215,0.0,0.0,mid
2,Hesperadin,Aurora Kinase,118,180,11,0.027484722435474396,0.0,0.41703472148188425,mid
2,"Fedratinib (SAR302503, TG101348)",JAK,116,180,15,0.030379708856344223,0.0,0.3810495620505141,mid
2,Danusertib (PHA-739358),"Aurora Kinase,Bcr-Abl,c-RET,FGFR",116,180,0,0.0347592830657959,0.0,0.0,high
2,JNJ-7706621,"Aurora Kinase,CDK",116,180,0,0.03860748931765556,0.0,0.0,high
2,Barasertib (AZD1152-HQPA),Aurora Kinase,115,180,11,0.052374567836523056,1.0,0.8384536020807245,high
2,Quisinostat (JNJ-26481585) 2HCl,HDAC,113,180,22,0.033251430839300156,1.0,0.8994896242747115,high
2,"Rucaparib (AG-014699,PF-01367338) phosphate",PARP,113,180,6,0.052349843084812164,0.0,0.34545866589099794,high
2,Dacinostat (LAQ824),HDAC,108,180,22,0.02410784922540188,1.0,0.9000320234776562,low
2,AT9283,"Aurora Kinase,Bcr-Abl,JAK",107,180,0,0.05781377851963043,0.0,0.0,high
2,Belinostat (PXD101),HDAC,106,180,22,0.0028306813910603523,1.0,0.8997474831047114,low
2,Tanespimycin (17-AAG),HSP (e.g. HSP90),103,180,1,0.023277655243873596,1.0,1.0,low
