structure_reliability_score,preference_conflict,true_divergence
0.3667366240511714,0.5677966101694916,1.6628450820312086
0.4441354460884547,0.5813559322033899,1.6979925978050945
0.5483362164900488,0.596045197740113,1.72464783488905
0.3163012045883557,0.5836158192090395,1.5589583463295298
0.4795737749784408,0.635593220338983,1.6049964173330344
0.4931920270721902,0.5432325532941561,1.396340672012681
0.4699372430980471,0.5050847457627119,1.6621123055307705
0.4218367595666312,0.5519774011299435,1.6943889544411974
0.4253544366720407,0.5971751412429378,1.668514271216725
0.4382081459311127,0.5994350282485876,1.6164446959321106
0.3870958863367559,0.5169491525423728,1.604710273657132
0.4036087619875141,0.6455213395195449,1.6711660909453474
0.4604704581250117,0.6129943502824858,1.6804603500022133
0.4194991481959268,0.5875706214689266,1.5823075020420343
0.515538760780533,0.5898305084745763,1.6085426963349374
0.4938758009104523,0.5005649717514125,1.6065631166172716
0.4502719744407406,0.4418079096045197,0.6825554696289
0.3312486458205508,0.5819209039548022,1.694686450112994
0.4415537728572836,0.580225988700565,1.5537336627583165
0.4307185384992272,0.6305084745762712,1.5321369591467895
0.4523210931195147,0.5949152542372882,1.6733728570848174
0.4392620078416099,0.6082226660892927,1.677337473610372
0.351546824196324,0.5627118644067797,1.6796887627079808
0.4852843275420437,0.4824858757062147,1.6146584760608187
0.4484972804885695,0.6299435028248588,1.6847498547942446
0.3994177064330363,0.6062146892655367,1.7052383553493606
0.4660759599107275,0.5926553672316384,1.672783639006295
0.4393958849268685,0.5220338983050847,1.415157030203935
0.537695764903654,0.4994350282485876,1.1416432291799512
0.4764287808433877,0.5977401129943503,1.7150594164189816
0.3712353795371252,0.6299435028248588,1.5785900399202537
0.6311649884197188,0.611864406779661,1.5190612257180105
0.3910491495483672,0.6237288135593221,1.6611811929416007
0.6524594831548505,0.5694915254237288,1.1415674453205986
0.392784497097277,0.4706214689265536,1.2305806693860788
0.4639803708536338,0.5429378531073447,1.5402632455863348
0.553235921633487,0.6011299435028249,1.1551872928296318
0.7187638080571479,0.6502824858757063,1.107856632496052
0.5923190396311068,0.6175141242937853,1.7117107859152505
0.4675478923446544,0.6785310734463277,1.7468589467665288
0.4274510640866729,0.5796610169491525,1.681525767846339
0.4280416053472919,0.6706214689265537,1.698336936871017
0.4944846942217643,0.6898305084745763,1.5716741210097074
0.4678270217390562,0.6322033898305085,1.6786015280828908
0.5474057666484371,0.676271186440678,1.689765718794085
0.3614545160180171,0.6305084745762712,1.7321272002556407
0.4619709277224867,0.5259887005649717,1.4930449463867577
0.3678974241482332,0.6214689265536724,1.628276206216823
0.443323894422607,0.6677966101694915,1.6339186008057034
0.4012771684955867,0.5299435028248588,1.6615375217839068
0.5207546029922877,0.5627118644067797,1.6526730077436484
0.4360866373295553,0.6124293785310735,1.4550110790661832
0.4639413262531853,0.6966101694915254,1.7614569545465797
0.4758102726845968,0.6276836158192091,1.7005226869552983
0.3911433191147395,0.7242937853107344,1.6959388666592292
0.3735737581890493,0.6898305084745763,1.7167308634550076
0.5999315476084257,0.6581920903954802,1.2036817829405329
0.4557235263349412,0.6107344632768361,1.6669226890386
0.4606886518890964,0.6971751412429379,1.6513546950183455
0.4379463163552361,0.6418079096045197,1.6783412428059803
0.3482216809166368,0.607909604519774,1.692653326081638
0.3723900910938749,0.728813559322034,1.7725795759443903
0.4362874318864926,0.6011299435028249,1.6235812577511028
0.4208714126684753,0.7033898305084746,1.738450604653889
0.4160358165686894,0.652542372881356,1.7178192596602884
0.3528942687599086,0.6,1.7366914358424994
0.5084924090651083,0.676271186440678,1.691784649168085
0.5326609576620756,0.6836158192090396,1.6555547336439205
0.5725139889077686,0.6785310734463277,1.5821888174407035
0.4635103971347907,0.6788640930405281,1.7100607436852615
0.5711253981218374,0.7203389830508474,1.5734787355607494
0.5209141906799231,0.7146892655367232,1.6955961066225498
0.3537114763324339,0.728813559322034,1.730871361386022
0.5008702623457276,0.5932203389830508,1.2287124694848452
0.4478065425060489,0.7214689265536722,1.5705924879997497
0.604953034849808,0.6943502824858757,1.3990932093756647
0.4989108917127712,0.7310734463276836,1.6347380331921124
0.5953346638884182,0.7706214689265536,1.565106985898029
0.4205663535909809,0.7056497175141243,1.7416747652775326
0.3784418336224301,0.5265536723163842,1.6291924850837027
0.5502656286182606,0.6774011299435028,1.6437539682901396
0.4531686239683793,0.6649717514124294,1.627070390043443
0.5551828780463599,0.6067796610169491,1.520086874922041
0.419463346543036,0.6344632768361582,1.804083639267339
0.5499852841397885,0.6022598870056497,1.77890232797271
0.4695745456327101,0.6096045197740113,1.7525848107653117
0.5711203447849659,0.5186440677966102,0.5853318364516927
0.4617663637592846,0.6067796610169491,0.9186265682909742
0.5848482172345728,0.5954802259887005,1.756300107122861
0.3953426181108988,0.6124293785310735,1.7866227790419298
0.7421045550897082,0.6389830508474577,1.010329366589737
0.3665370770615099,0.5858757062146893,1.7278193574553715
0.3997132791398826,0.6457627118644067,1.777257231107711
0.4456058395690804,0.6655367231638418,1.7704962270851072
0.4872701846731334,0.6225988700564972,1.784790697847322
0.6715629364057338,0.6146892655367232,1.7194250264795592
0.4272060259188897,0.5903954802259888,1.803739096579972
0.4280000729318722,0.6474576271186441,1.8260272240053608
0.4234969563610687,0.5423728813559322,1.6963778763929582
0.6849693792560102,0.507909604519774,0.6971415795430671
0.4938641729198961,0.6242937853107344,1.824984159137181
0.7678268198004649,0.655367231638418,1.7653486146264523
0.4791383007585342,0.5937853107344633,1.766620040925512
0.6206014755343902,0.5870056497175141,1.6546770169509952
0.5037185634285095,0.5836158192090395,1.6753296218924965
0.5255971878355573,0.523728813559322,1.4935068339706956
0.5696343974146779,0.6045197740112994,1.7810265605407225
0.5129046912409648,0.7570621468926554,1.568570527593724
0.6240310726828555,0.6372881355932203,1.7094470215184474
0.40107531030228,0.6367231638418079,1.7982243752428064
0.4576574152907328,0.6209039548022599,1.496743973692328
0.4115283558629763,0.6299435028248588,1.7910378715379498
0.6581176063930666,0.5050847457627119,1.067241571120538
0.6052951456264424,0.6084745762711864,1.6977132398194403
0.4897117076133836,0.5915254237288136,1.823484622953882
0.6847769656942712,0.5661016949152542,1.7766240228184724
0.4328221522006585,0.5451977401129944,1.8006267945207604
0.3970149337030124,0.5728813559322034,1.806857155334612
0.4669594477223197,0.5389830508474576,1.703528413379224
0.524217456738924,0.6271186440677966,1.7745183394776498
0.4755873568190621,0.4101694915254237,0.752529471474307
0.3902084209307609,0.6497175141242938,1.6569410472435286
0.3837560145474873,0.5966101694915255,1.6043570087129384
0.5518883381116526,0.6011299435028249,1.5984914944814614
0.3948645827376118,0.6728813559322033,1.6798482036785345
0.3807311327351685,0.6056497175141243,1.6189217823430386
0.3266341434438828,0.5932203389830508,1.6929541911634651
0.527973373495555,0.6175141242937853,1.6755304121681034
0.4604227211794873,0.6231638418079096,1.684000458830448
0.3739183869192667,0.6412429378531074,1.648064196680321
0.5027531242301351,0.3649717514124294,0.6071718171692021
0.6234001987310602,0.6129943502824858,1.266772407126025
0.4049154081136783,0.7129943502824858,1.5228826477962238
0.4403810436890619,0.7045197740112994,1.452243455401406
0.5448728026482621,0.6717514124293785,1.3564478588588609
0.5112945181913691,0.5514124293785311,1.4378845489152003
0.4659021515214552,0.6135593220338983,1.4984184831357967
0.3331286363608406,0.6152542372881356,1.3832690370453538
0.4218831082021423,0.6468926553672316,1.4624960109430525
0.3492007086425335,0.6073446327683616,1.6711115073114038
0.4300973180616081,0.5983050847457627,1.6546263812647306
0.4971026454827864,0.5830508474576271,1.7127083341422915
0.363861402283041,0.5949152542372882,1.7121866769150234
0.594346385618204,0.6711864406779661,1.6768347760348603
0.5839613659440759,0.5949152542372882,1.4967214476373452
0.4542321006301462,0.631638418079096,1.5999575458745414
0.5626022907053555,0.6367231638418079,1.4893962786524102
0.4481804952112627,0.6474576271186441,1.4924040152079787
0.4122994871960084,0.6107344632768361,1.2649627614646752
0.4276605621907749,0.6802259887005649,1.4987934435482235
0.5281296047832948,0.5734463276836158,1.6951629121136966
0.4241170996758556,0.5166713767604916,1.1177664467790225
0.4444674506047221,0.6180790960451977,1.4397214118157633
0.3144687020126395,0.5542372881355933,1.592902612010964
0.6362876642796464,0.6293785310734463,1.703882957304973
0.4609618218912814,0.6152542372881356,1.700806312932185
0.5244701098999665,0.6033898305084746,1.723224900216607
0.5315006404222941,0.5847457627118644,1.715506623902332
0.6436568746636143,0.535593220338983,1.6213983237774825
0.6033608587463669,0.5299435028248588,0.9251349779382914
0.5021154191943018,0.6463276836158192,1.519038204194011
0.4154434281211401,0.5666666666666667,1.3970633377450357
0.5545056552496845,0.6192090395480226,1.459141400801907
0.4077377789206598,0.6677966101694915,1.404776473775308
0.5650572671242132,0.4864406779661017,1.6379025695684597
0.4897149967583106,0.5220338983050847,1.6978755051664374
0.5647462868068484,0.572316384180791,1.482592294079237
0.3930313720541429,0.6378531073446327,1.7210454976037528
0.452121689537006,0.6401129943502825,1.664818269342632
0.3228383008417241,0.5220338983050847,1.6536059941469226
0.4371961608985599,0.5338983050847458,1.6620339923830496
0.4168970757415475,0.5384180790960452,1.5787663529747002
0.4920999141179738,0.288135593220339,0.5094969219313057
0.568194223050267,0.2406779661016949,0.4899265617428761
0.4990053639185687,0.6491525423728813,1.5204712221529255
0.4105947797708021,0.5977401129943503,1.3370535537911543
0.5664774741538692,0.5610169491525424,1.6411601209968298
0.4156977276039517,0.5740112994350283,1.4880695499815135
0.4452796529370199,0.5977401129943503,1.5701872853234995
0.4583925850803187,0.6062146892655367,1.699376469533618
0.5283764148980175,0.6361581920903955,1.6646549989088886
0.4313687497581315,0.5824858757062147,1.6452950087100495
0.4198403517765928,0.4864406779661017,1.4675460342559905
0.335682320156237,0.5853107344632769,1.7123704766822092
0.6808821004588902,0.7011299435028249,1.1056020881462536
0.6835690956709608,0.7180790960451977,1.142441326982138
0.4714036543037113,0.6005649717514124,1.7172024281850844
0.3654331429611552,0.6214689265536724,1.7170374623838678
0.6257167808555629,0.6039548022598871,1.4807374309173953
0.632472356022973,0.5796610169491525,1.4073651432820775
0.423219635398638,0.5548022598870056,1.6430607897094318
0.4307461570679932,0.5655367231638418,1.6777357490480211
0.4596468019193803,0.4988700564971751,0.8655561636625942
0.5239964146981623,0.6653009390658909,1.3421949859757762
0.531317547732005,0.6548022598870057,1.397463480586013
0.4334823462163915,0.5807909604519774,1.6811406713586392
0.4448719558555489,0.6146892655367232,1.7236665333945127
0.4529957134713548,0.535593220338983,1.6623117786598025
0.4349419376962317,0.6259887005649718,1.7329539619364551
0.3471245344482873,0.5299435028248588,1.6485319849243625
0.4638100527393287,0.5514124293785311,1.6289610246228283
0.3783998230163608,0.5485875706214689,1.0970215003463673
0.4294427564787628,0.4892655367231638,1.020092191790203
0.4375659511329781,0.4706214689265536,0.9083062569450852
0.5268215992366856,0.4378531073446328,0.7256706103156477
0.6849406792237119,0.503954802259887,0.7212718382639541
0.5569040373535132,0.6485875706214689,1.2856975238503132
0.5585575248389061,0.7344632768361582,1.251949955293203
0.4478574754903252,0.6112994350282486,1.6659094409547737
0.5058673396582449,0.6288135593220339,1.78314772553969
0.3939468413423994,0.5525423728813559,1.4292206520754425
0.6297395009637886,0.6186440677966102,1.473229192076955
0.3312133868381063,0.5485875706214689,1.6300704612356365
0.3188219913653772,0.4819209039548022,1.6233770358971928
0.4195952885947305,0.5497175141242938,1.7450979582341588
0.4234470174037783,0.56045197740113,1.68677741861988
0.7195981808444529,0.6062146892655367,1.5152683364554056
0.5939709828430063,0.427683615819209,1.4424316667482344
0.4148142511930122,0.535593220338983,1.6735242912506068
0.4153048279927676,0.543502824858757,1.6459367814781432
0.4619152407668331,0.6,1.6306869172439713
0.3598393447114641,0.5203389830508475,1.605608957719305
0.4368481268517504,0.5694915254237288,1.6263473706531382
0.4597577293495125,0.5689265536723164,1.5889401309810869
0.3703413050242544,0.5779661016949152,1.6908768424758591
0.4676727624236091,0.5988700564971752,1.0242854202870313
0.3542035892127937,0.5813559322033899,1.691724684019758
0.3788478185711603,0.6067796610169491,1.6384471606795636
0.421902328083381,0.6067796610169491,1.5072590795296308
0.4035499673557126,0.6129943502824858,1.3809619393290615
0.54291744820118,0.6372881355932203,1.6789643493627433
0.3850259631039339,0.6237288135593221,1.664401441100595
0.6024498333234323,0.6067796610169491,1.5197067174152044
0.5193107854354965,0.543502824858757,1.5896247022839014
0.6765879113892017,0.6937853107344633,1.1393065100301656
0.4011736335994783,0.5683615819209039,1.5776936769712553
0.4543147351227363,0.5887005649717514,1.6937460776623587
0.4096664498205079,0.5779661016949152,1.502354770272818
0.346533583459605,0.5858757062146893,1.6952337774861133
0.5702063816173891,0.6146892655367232,1.6526921912335009
0.3852880983425946,0.6344632768361582,1.6144705920930005
0.429399474690204,0.6016949152542372,1.5485075050560455
0.4684116162961519,0.6163841807909605,1.553203008045976
0.6188708254547306,0.543502824858757,1.621046010145295
0.4429100262061209,0.5683615819209039,1.6443654321714265
0.4408851548789674,0.4937853107344633,1.647345581346071
0.4033868174262878,0.5288135593220339,1.651178173466814
0.5318337003873751,0.53954802259887,1.6602060193133514
0.4397715855318024,0.6073446327683616,1.6376672794783065
0.355233655566967,0.6293785310734463,1.7387254239648138
0.5144528131189241,0.4937853107344633,1.5099983128475514
0.4236382272896817,0.6282485875706214,1.4820676222676057
0.5675938161812101,0.327683615819209,0.655211401047986
0.6225307808113043,0.7418079096045198,1.3338226965098936
0.5131681776703019,0.4926553672316384,1.360346226707688
0.5081702251741357,0.607909604519774,1.362461387815174
0.4261085044204136,0.3502824858757062,0.6026089018362643
